location,date,epiweek,epiyear,population,count,weekly_rate
North Carolina,2022-11-12,45,2022,10596562,522,4.926126039747609
North Dakota,2022-11-12,45,2022,772061,69,8.937117662982589
Ohio,2022-11-12,45,2022,11749303,1164,9.906970651791005
Oklahoma,2022-11-12,45,2022,4001266,232,5.798164880815222
Oregon,2022-11-12,45,2022,4238665,270,6.369930154895468
Pennsylvania,2022-11-12,45,2022,12969276,1338,10.31668999873239
Puerto Rico,2022-11-12,45,2022,3221789,98,3.041788273533742
Rhode Island,2022-11-12,45,2022,1090390,56,5.135777107273545
South Carolina,2022-11-12,45,2022,5246039,264,5.0323682305831126
South Dakota,2022-11-12,45,2022,906458,94,10.370033691577547
Tennessee,2022-11-12,45,2022,7030607,351,4.992456554604745
Texas,2022-11-12,45,2022,29914599,1100,3.6771343650636936
US,2022-11-12,45,2022,332200066,24291,7.312159895838191
Utah,2022-11-12,45,2022,3376238,207,6.131084360758927
Vermont,2022-11-12,45,2022,646910,50,7.729050408866766
Virginia,2022-11-12,45,2022,8583866,540,6.290871735416187
Washington,2022-11-12,45,2022,7735834,276,3.567811822228864
West Virginia,2022-11-12,45,2022,1774977,136,7.6620711141609155
Wisconsin,2022-11-12,45,2022,5891022,531,9.013716125996474
Wyoming,2022-11-12,45,2022,578583,39,6.740605928622168
Alabama,2022-11-19,46,2022,5063778,242,4.779040471363476
Alaska,2022-11-19,46,2022,711426,29,4.076319954570117
Arizona,2022-11-19,46,2022,7341018,885,12.05554869910413
Arkansas,2022-11-19,46,2022,3041878,144,4.733917665337006
California,2022-11-19,46,2022,38886551,2739,7.043566296224111
Colorado,2022-11-19,46,2022,5803748,693,11.94055978998399
Connecticut,2022-11-19,46,2022,3621089,411,11.350176700986912
Delaware,2022-11-19,46,2022,1014872,82,8.079836669057773
District of Columbia,2022-11-19,46,2022,668576,79,11.816158521993012
Florida,2022-11-19,46,2022,22183852,1453,6.549809293715086
Georgia,2022-11-19,46,2022,10855454,472,4.348044770858961
Hawaii,2022-11-19,46,2022,1398977,101,7.219561150755159
Idaho,2022-11-19,46,2022,1935521,123,6.354878092255263
Illinois,2022-11-19,46,2022,12563096,1205,9.591584749491686
Indiana,2022-11-19,46,2022,6831941,466,6.820901995494399
Iowa,2022-11-19,46,2022,3200224,192,5.999580029397942
Kansas,2022-11-19,46,2022,2916451,196,6.720496932744627
Kentucky,2022-11-19,46,2022,4494379,316,7.03100472835068
Louisiana,2022-11-19,46,2022,4575074,354,7.737579763737155
Maine,2022-11-19,46,2022,1384543,71,5.1280458606197135
Maryland,2022-11-19,46,2022,6133130,426,6.94588244501584
Massachusetts,2022-11-19,46,2022,6978662,617,8.841236328683063
Michigan,2022-11-19,46,2022,10032075,849,8.462855391332301
Minnesota,2022-11-19,46,2022,5716548,505,8.83400261836339
Mississippi,2022-11-19,46,2022,2927305,83,2.8353724671668994
Missouri,2022-11-19,46,2022,6164537,525,8.516454682646888
Montana,2022-11-19,46,2022,1119563,107,9.557300482420374
Nebraska,2022-11-19,46,2022,1961505,140,7.137376657209643
Nevada,2022-11-19,46,2022,3165539,224,7.076204084043823
New Hampshire,2022-11-19,46,2022,1394692,108,7.74364519191334
New Jersey,2022-11-19,46,2022,9254137,1054,11.389500717354844
New Mexico,2022-11-19,46,2022,2100079,215,10.237710105191281
New York,2022-11-19,46,2022,19657190,2423,12.32627857796562
North Carolina,2022-11-19,46,2022,10596562,452,4.265534425222067
North Dakota,2022-11-19,46,2022,772061,68,8.807594218591536
Ohio,2022-11-19,46,2022,11749303,1182,10.060171228880556
Oklahoma,2022-11-19,46,2022,4001266,185,4.6235366506500695
Oregon,2022-11-19,46,2022,4238665,251,5.921675810662084
Pennsylvania,2022-11-19,46,2022,12969276,1242,9.576479057119302
Puerto Rico,2022-11-19,46,2022,3221789,137,4.252295851776761
Rhode Island,2022-11-19,46,2022,1090390,78,7.153403827988151
South Carolina,2022-11-19,46,2022,5246039,205,3.9077101790512803
South Dakota,2022-11-19,46,2022,906458,103,11.362909257792419
Tennessee,2022-11-19,46,2022,7030607,347,4.935562462814377
Texas,2022-11-19,46,2022,29914599,1209,4.041504952147277
US,2022-11-19,46,2022,332200066,24740,7.447319411429617
Utah,2022-11-19,46,2022,3376238,242,7.167741136732659
Vermont,2022-11-19,46,2022,646910,36,5.564916294384072
Virginia,2022-11-19,46,2022,8583866,482,5.615185511982596
Washington,2022-11-19,46,2022,7735834,352,4.550252758784638
West Virginia,2022-11-19,46,2022,1774977,115,6.478957192121363
Wisconsin,2022-11-19,46,2022,5891022,477,8.097067028437511
Wyoming,2022-11-19,46,2022,578583,48,8.296130373688822
Alabama,2022-11-26,47,2022,5063778,246,4.8580328758488225
Alaska,2022-11-26,47,2022,711426,44,6.184761310382246
Arizona,2022-11-26,47,2022,7341018,1078,14.684611861733618
Arkansas,2022-11-26,47,2022,3041878,145,4.766792093568513
California,2022-11-26,47,2022,38886551,3537,9.095689664017772
Colorado,2022-11-26,47,2022,5803748,788,13.57743306566722
Connecticut,2022-11-26,47,2022,3621089,410,11.322560699281349
Delaware,2022-11-26,47,2022,1014872,104,10.247597726609857
District of Columbia,2022-11-26,47,2022,668576,77,11.51701526827167
Florida,2022-11-26,47,2022,22183852,1518,6.842815215319684
Georgia,2022-11-26,47,2022,10855454,483,4.4493763227222
Hawaii,2022-11-26,47,2022,1398977,91,6.504753116026925
Idaho,2022-11-26,47,2022,1935521,149,7.698185656471823
Illinois,2022-11-26,47,2022,12563096,1322,10.5228838496498
Indiana,2022-11-26,47,2022,6831941,577,8.44562328626667
Iowa,2022-11-26,47,2022,3200224,224,6.999510034297599
Kansas,2022-11-26,47,2022,2916451,246,8.434909415587644
Kentucky,2022-11-26,47,2022,4494379,318,7.07550475827695
Louisiana,2022-11-26,47,2022,4575074,460,10.05448217886749
Maine,2022-11-26,47,2022,1384543,77,5.561401848841098
Maryland,2022-11-26,47,2022,6133130,410,6.685004231118532
Massachusetts,2022-11-26,47,2022,6978662,661,9.471729681133718
Michigan,2022-11-26,47,2022,10032075,831,8.283430895402995
Minnesota,2022-11-26,47,2022,5716548,501,8.764030320396156
Mississippi,2022-11-26,47,2022,2927305,88,3.006178037478158
Missouri,2022-11-26,47,2022,6164537,620,10.057527434744896
Montana,2022-11-26,47,2022,1119563,93,8.30681256883266
Nebraska,2022-11-26,47,2022,1961505,204,10.400177414791193
Nevada,2022-11-26,47,2022,3165539,268,8.466172743409574
New Hampshire,2022-11-26,47,2022,1394692,67,4.803928035724017
New Jersey,2022-11-26,47,2022,9254137,1061,11.465142562726271
New Mexico,2022-11-26,47,2022,2100079,237,11.285289743862016
New York,2022-11-26,47,2022,19657190,2491,12.672207980896557
North Carolina,2022-11-26,47,2022,10596562,473,4.46371190957973
North Dakota,2022-11-26,47,2022,772061,89,11.527586550803628
Ohio,2022-11-26,47,2022,11749303,1208,10.281460951343242
Oklahoma,2022-11-26,47,2022,4001266,263,6.572919670924152
Oregon,2022-11-26,47,2022,4238665,347,8.186539865736028
Pennsylvania,2022-11-26,47,2022,12969276,1140,8.790004931655398
Puerto Rico,2022-11-26,47,2022,3221789,120,3.724638702286214
Rhode Island,2022-11-26,47,2022,1090390,67,6.144590467630848
South Carolina,2022-11-26,47,2022,5246039,216,4.11739218865891
South Dakota,2022-11-26,47,2022,906458,77,8.494602066505012
Tennessee,2022-11-26,47,2022,7030607,373,5.305374059451766
Texas,2022-11-26,47,2022,29914599,1545,5.164702358203097
US,2022-11-26,47,2022,332200066,27121,8.164056174510213
Utah,2022-11-26,47,2022,3376238,254,7.52316631706651
Vermont,2022-11-26,47,2022,646910,34,5.255754278029401
Virginia,2022-11-26,47,2022,8583866,435,5.067646675751928
Washington,2022-11-26,47,2022,7735834,400,5.170741771346179
West Virginia,2022-11-26,47,2022,1774977,125,7.04234477404496
Wisconsin,2022-11-26,47,2022,5891022,484,8.215891911454413
Wyoming,2022-11-26,47,2022,578583,45,7.777622225333271
Alabama,2022-12-03,48,2022,5063778,422,8.333698673204077
Alaska,2022-12-03,48,2022,711426,44,6.184761310382246
Arizona,2022-12-03,48,2022,7341018,1220,16.618948489160495
Arkansas,2022-12-03,48,2022,3041878,242,7.95561163202469
California,2022-12-03,48,2022,38886551,4856,12.487607862162937
Colorado,2022-12-03,48,2022,5803748,851,14.66293850112031
Connecticut,2022-12-03,48,2022,3621089,528,14.581248900537933
Delaware,2022-12-03,48,2022,1014872,119,11.72561662948628
District of Columbia,2022-12-03,48,2022,668576,118,17.649451969559184
Florida,2022-12-03,48,2022,22183852,1728,7.789449731273
Georgia,2022-12-03,48,2022,10855454,723,6.660246545192859
Hawaii,2022-12-03,48,2022,1398977,112,8.005849988956216
Idaho,2022-12-03,48,2022,1935521,168,8.679833491860848
Illinois,2022-12-03,48,2022,12563096,1646,13.101865973164577
Indiana,2022-12-03,48,2022,6831941,769,11.255952005440328
Iowa,2022-12-03,48,2022,3200224,285,8.90562660613757
Kansas,2022-12-03,48,2022,2916451,326,11.177969388136471
Kentucky,2022-12-03,48,2022,4494379,478,10.63550715237856
Louisiana,2022-12-03,48,2022,4575074,499,10.90692740707582
Maine,2022-12-03,48,2022,1384543,81,5.850305840988687
Maryland,2022-12-03,48,2022,6133130,515,8.39701750981962
Massachusetts,2022-12-03,48,2022,6978662,767,10.990645484764844
Michigan,2022-12-03,48,2022,10032075,899,8.96125676891371
Minnesota,2022-12-03,48,2022,5716548,583,10.198462428724469
Mississippi,2022-12-03,48,2022,2927305,177,6.0465171890185685
Missouri,2022-12-03,48,2022,6164537,777,12.604352930317395
Montana,2022-12-03,48,2022,1119563,114,10.18254443921423
Nebraska,2022-12-03,48,2022,1961505,266,13.561015648698321
Nevada,2022-12-03,48,2022,3165539,329,10.393174748439366
New Hampshire,2022-12-03,48,2022,1394692,104,7.456843518138772
New Jersey,2022-12-03,48,2022,9254137,1335,14.425980510122121
New Mexico,2022-12-03,48,2022,2100079,254,12.094783101016676
New York,2022-12-03,48,2022,19657190,2976,15.139498575330451
North Carolina,2022-12-03,48,2022,10596562,598,5.643339792661053
North Dakota,2022-12-03,48,2022,772061,85,11.00949277323942
Ohio,2022-12-03,48,2022,11749303,1623,13.81358536757457
Oklahoma,2022-12-03,48,2022,4001266,359,8.972160311261486
Oregon,2022-12-03,48,2022,4238665,403,9.507710564529162
Pennsylvania,2022-12-03,48,2022,12969276,1294,9.977426650493058
Puerto Rico,2022-12-03,48,2022,3221789,182,5.649035365134091
Rhode Island,2022-12-03,48,2022,1090390,89,8.162217188345455
South Carolina,2022-12-03,48,2022,5246039,319,6.080778278621261
South Dakota,2022-12-03,48,2022,906458,88,9.708116647434299
Tennessee,2022-12-03,48,2022,7030607,515,7.325114318009811
Texas,2022-12-03,48,2022,29914599,2167,7.243954699175476
US,2022-12-03,48,2022,332200066,34352,10.340756524714237
Utah,2022-12-03,48,2022,3376238,338,10.011142579403467
Vermont,2022-12-03,48,2022,646910,31,4.792011253497395
Virginia,2022-12-03,48,2022,8583866,605,7.048106296160728
Washington,2022-12-03,48,2022,7735834,493,6.372939233184166
West Virginia,2022-12-03,48,2022,1774977,163,9.183217585354628
Wisconsin,2022-12-03,48,2022,5891022,619,10.507514655351821
Wyoming,2022-12-03,48,2022,578583,70,12.098523461629533
Alabama,2022-12-10,49,2022,5063778,424,8.373194875446751
Alaska,2022-12-10,49,2022,711426,50,7.028137852707098
Arizona,2022-12-10,49,2022,7341018,1225,16.6870589337882
Arkansas,2022-12-10,49,2022,3041878,249,8.185732629645239
California,2022-12-10,49,2022,38886551,5052,12.991638163024538
Colorado,2022-12-10,49,2022,5803748,695,11.975020279998374
Connecticut,2022-12-10,49,2022,3621089,508,14.028928866426646
Delaware,2022-12-10,49,2022,1014872,104,10.247597726609857
District of Columbia,2022-12-10,49,2022,668576,128,19.145168238165894
Florida,2022-12-10,49,2022,22183852,1794,8.086963436286899
Georgia,2022-12-10,49,2022,10855454,804,7.4064152452767065
Hawaii,2022-12-10,49,2022,1398977,121,8.649177220211627
Idaho,2022-12-10,49,2022,1935521,154,7.956514034205777
Illinois,2022-12-10,49,2022,12563096,1707,13.587415076665815
Indiana,2022-12-10,49,2022,6831941,865,12.661116365027157
Iowa,2022-12-10,49,2022,3200224,323,10.093043486955914
Kansas,2022-12-10,49,2022,2916451,371,12.720940622695187
Kentucky,2022-12-10,49,2022,4494379,417,9.278256239627321
Louisiana,2022-12-10,49,2022,4575074,519,11.344078806157015
Maine,2022-12-10,49,2022,1384543,91,6.572565821357661
Maryland,2022-12-10,49,2022,6133130,565,9.212261928248708
Massachusetts,2022-12-10,49,2022,6978662,867,12.423584922152699
Michigan,2022-12-10,49,2022,10032075,1042,10.386684708796535
Minnesota,2022-12-10,49,2022,5716548,555,9.708656342953825
Mississippi,2022-12-10,49,2022,2927305,191,6.524772785890093
Missouri,2022-12-10,49,2022,6164537,828,13.431665670917377
Montana,2022-12-10,49,2022,1119563,122,10.897108961264351
Nebraska,2022-12-10,49,2022,1961505,231,11.77667148439591
Nevada,2022-12-10,49,2022,3165539,329,10.393174748439366
New Hampshire,2022-12-10,49,2022,1394692,88,6.309636823040499
New Jersey,2022-12-10,49,2022,9254137,1299,14.036965305354784
New Mexico,2022-12-10,49,2022,2100079,216,10.285327361494495
New York,2022-12-10,49,2022,19657190,3213,16.345164288486806
North Carolina,2022-12-10,49,2022,10596562,649,6.124627968958234
North Dakota,2022-12-10,49,2022,772061,61,7.9009301078541725
Ohio,2022-12-10,49,2022,11749303,1635,13.91571908563427
Oklahoma,2022-12-10,49,2022,4001266,403,10.071812271416096
Oregon,2022-12-10,49,2022,4238665,350,8.257316867457089
Pennsylvania,2022-12-10,49,2022,12969276,1329,10.247295222956161
Puerto Rico,2022-12-10,49,2022,3221789,184,5.711112676838862
Rhode Island,2022-12-10,49,2022,1090390,79,7.2451141334751785
South Carolina,2022-12-10,49,2022,5246039,368,7.014816321418884
South Dakota,2022-12-10,49,2022,906458,74,8.163643544433388
Tennessee,2022-12-10,49,2022,7030607,605,8.605231383293079
Texas,2022-12-10,49,2022,29914599,2403,8.032867162952778
US,2022-12-10,49,2022,332200066,35565,10.705897933205106
Utah,2022-12-10,49,2022,3376238,280,8.293254207789854
Vermont,2022-12-10,49,2022,646910,53,8.192793433398773
Virginia,2022-12-10,49,2022,8583866,681,7.933488244108191
Washington,2022-12-10,49,2022,7735834,430,5.558547404197143
West Virginia,2022-12-10,49,2022,1774977,166,9.352233859931706
Wisconsin,2022-12-10,49,2022,5891022,618,10.490539672063694
Wyoming,2022-12-10,49,2022,578583,50,8.641802472592524
Alabama,2022-12-17,50,2022,5063778,437,8.629920190024128
Alaska,2022-12-17,50,2022,711426,44,6.184761310382246
Arizona,2022-12-17,50,2022,7341018,972,13.24067043562623
Arkansas,2022-12-17,50,2022,3041878,284,9.336337617747983
California,2022-12-17,50,2022,38886551,4987,12.824485257126558
Colorado,2022-12-17,50,2022,5803748,593,10.217535289264799
Connecticut,2022-12-17,50,2022,3621089,616,17.011457050627588
Delaware,2022-12-17,50,2022,1014872,115,11.331478255385901
District of Columbia,2022-12-17,50,2022,668576,134,20.04259799932992
Florida,2022-12-17,50,2022,22183852,2155,9.714273247044742
Georgia,2022-12-17,50,2022,10855454,934,8.60396994911498
Hawaii,2022-12-17,50,2022,1398977,113,8.07733079242904
Idaho,2022-12-17,50,2022,1935521,161,8.318173763033313
Illinois,2022-12-17,50,2022,12563096,1906,15.171419529071496
Indiana,2022-12-17,50,2022,6831941,864,12.646479236281461
Iowa,2022-12-17,50,2022,3200224,317,9.905556611037227
Kansas,2022-12-17,50,2022,2916451,326,11.177969388136471
Kentucky,2022-12-17,50,2022,4494379,456,10.14600682318959
Louisiana,2022-12-17,50,2022,4575074,435,9.508042930015995
Maine,2022-12-17,50,2022,1384543,72,5.200271858656611
Maryland,2022-12-17,50,2022,6133130,594,9.68510369093758
Massachusetts,2022-12-17,50,2022,6978662,959,13.741889204549526
Michigan,2022-12-17,50,2022,10032075,1183,11.792176593576105
Minnesota,2022-12-17,50,2022,5716548,538,9.411274076593077
Mississippi,2022-12-17,50,2022,2927305,229,7.822895120255661
Missouri,2022-12-17,50,2022,6164537,855,13.869654768882075
Montana,2022-12-17,50,2022,1119563,99,8.842735960370252
Nebraska,2022-12-17,50,2022,1961505,233,11.878634008070334
Nevada,2022-12-17,50,2022,3165539,279,8.813664908251011
New Hampshire,2022-12-17,50,2022,1394692,130,9.321054397673464
New Jersey,2022-12-17,50,2022,9254137,1458,15.755115793077193
New Mexico,2022-12-17,50,2022,2100079,181,8.618723390881962
New York,2022-12-17,50,2022,19657190,3526,17.937456981389506
North Carolina,2022-12-17,50,2022,10596562,797,7.521307382526522
North Dakota,2022-12-17,50,2022,772061,73,9.455211440546796
Ohio,2022-12-17,50,2022,11749303,1723,14.664699684738746
Oklahoma,2022-12-17,50,2022,4001266,411,10.271748991444207
Oregon,2022-12-17,50,2022,4238665,379,8.941494550760677
Pennsylvania,2022-12-17,50,2022,12969276,1492,11.504111717570048
Puerto Rico,2022-12-17,50,2022,3221789,191,5.9283832678055575
Rhode Island,2022-12-17,50,2022,1090390,111,10.179843909060061
South Carolina,2022-12-17,50,2022,5246039,447,8.520714390419133
South Dakota,2022-12-17,50,2022,906458,90,9.928755662148715
Tennessee,2022-12-17,50,2022,7030607,658,9.359078099515447
Texas,2022-12-17,50,2022,29914599,2589,8.654637155590821
US,2022-12-17,50,2022,332200066,37686,11.344368607079085
Utah,2022-12-17,50,2022,3376238,258,7.641641377177794
Vermont,2022-12-17,50,2022,646910,52,8.038212425221436
Virginia,2022-12-17,50,2022,8583866,876,10.205191926341813
Washington,2022-12-17,50,2022,7735834,442,5.713669657337528
West Virginia,2022-12-17,50,2022,1774977,191,10.760702814740698
Wisconsin,2022-12-17,50,2022,5891022,688,11.67878850223272
Wyoming,2022-12-17,50,2022,578583,33,5.703589631911066
Alabama,2022-12-24,51,2022,5063778,552,10.900951818977846
Alaska,2022-12-24,51,2022,711426,25,3.514068926353549
Arizona,2022-12-24,51,2022,7341018,862,11.742240653816678
Arkansas,2022-12-24,51,2022,3041878,317,10.421193749387713
California,2022-12-24,51,2022,38886551,4999,12.855344255138492
Colorado,2022-12-24,51,2022,5803748,567,9.76954891907781
Connecticut,2022-12-24,51,2022,3621089,641,17.701857093266693
Delaware,2022-12-24,51,2022,1014872,106,10.444666913660047
District of Columbia,2022-12-24,51,2022,668576,165,24.67931843201072
Florida,2022-12-24,51,2022,22183852,2454,11.062100486425892
Georgia,2022-12-24,51,2022,10855454,1128,10.391090045612096
Hawaii,2022-12-24,51,2022,1398977,123,8.792138827157272
Idaho,2022-12-24,51,2022,1935521,136,7.026531874363544
Illinois,2022-12-24,51,2022,12563096,1977,15.736566846261463
Indiana,2022-12-24,51,2022,6831941,869,12.719664880009942
Iowa,2022-12-24,51,2022,3200224,301,9.405591608587399
Kansas,2022-12-24,51,2022,2916451,322,11.04081638950903
Kentucky,2022-12-24,51,2022,4494379,422,9.389506314442997
Louisiana,2022-12-24,51,2022,4575074,416,9.09274910088886
Maine,2022-12-24,51,2022,1384543,88,6.355887827246969
Maryland,2022-12-24,51,2022,6133130,732,11.935178285801866
Massachusetts,2022-12-24,51,2022,6978662,1084,15.533063501284344
Michigan,2022-12-24,51,2022,10032075,1170,11.662592235404938
Minnesota,2022-12-24,51,2022,5716548,559,9.77862864092106
Mississippi,2022-12-24,51,2022,2927305,253,8.642761857749704
Missouri,2022-12-24,51,2022,6164537,841,13.642549310678158
Montana,2022-12-24,51,2022,1119563,105,9.378659351907842
Nebraska,2022-12-24,51,2022,1961505,211,10.757046247651676
Nevada,2022-12-24,51,2022,3165539,341,10.77225711008457
New Hampshire,2022-12-24,51,2022,1394692,135,9.679556489891675
New Jersey,2022-12-24,51,2022,9254137,1605,17.343594545877156
New Mexico,2022-12-24,51,2022,2100079,152,7.23782295808872
New York,2022-12-24,51,2022,19657190,3604,18.3342583553397
North Carolina,2022-12-24,51,2022,10596562,1060,10.003244448529626
North Dakota,2022-12-24,51,2022,772061,80,10.361875551284161
Ohio,2022-12-24,51,2022,11749303,1840,15.66050343582083
Oklahoma,2022-12-24,51,2022,4001266,428,10.696614521503944
Oregon,2022-12-24,51,2022,4238665,324,7.643916185874562
Pennsylvania,2022-12-24,51,2022,12969276,1520,11.72000657554053
Puerto Rico,2022-12-24,51,2022,3221789,173,5.369687462462625
Rhode Island,2022-12-24,51,2022,1090390,111,10.179843909060061
South Carolina,2022-12-24,51,2022,5246039,579,11.03689850571069
South Dakota,2022-12-24,51,2022,906458,101,11.142270243078002
Tennessee,2022-12-24,51,2022,7030607,687,9.771560264995612
Texas,2022-12-24,51,2022,29914599,2767,9.249664352846581
US,2022-12-24,51,2022,332200066,39578,11.913904917767235
Utah,2022-12-24,51,2022,3376238,273,8.085922852595107
Vermont,2022-12-24,51,2022,646910,38,5.874078310738742
Virginia,2022-12-24,51,2022,8583866,867,10.100344064084878
Washington,2022-12-24,51,2022,7735834,491,6.347085524327436
West Virginia,2022-12-24,51,2022,1774977,261,14.704415888205876
Wisconsin,2022-12-24,51,2022,5891022,678,11.50903866935143
Wyoming,2022-12-24,51,2022,578583,38,6.567769879170318
Alabama,2022-12-31,52,2022,5063778,728,14.376617616333101
Alaska,2022-12-31,52,2022,711426,32,4.4980082257325424
Arizona,2022-12-31,52,2022,7341018,860,11.714996475965595
Arkansas,2022-12-31,52,2022,3041878,443,14.563371706557593
California,2022-12-31,52,2022,38886551,5387,13.85311852419105
Colorado,2022-12-31,52,2022,5803748,517,8.908036668718214
Connecticut,2022-12-31,52,2022,3621089,808,22.313729378095925
Delaware,2022-12-31,52,2022,1014872,165,16.25820793164064
District of Columbia,2022-12-31,52,2022,668576,173,25.87589144689609
Florida,2022-12-31,52,2022,22183852,2999,13.518842444495212
Georgia,2022-12-31,52,2022,10855454,1400,12.896742964412175
Hawaii,2022-12-31,52,2022,1398977,121,8.649177220211627
Idaho,2022-12-31,52,2022,1935521,162,8.369839438580103
Illinois,2022-12-31,52,2022,12563096,2062,16.413151662615647
Indiana,2022-12-31,52,2022,6831941,930,13.612529733497405
Iowa,2022-12-31,52,2022,3200224,310,9.686821922465427
Kansas,2022-12-31,52,2022,2916451,325,11.14368113847961
Kentucky,2022-12-31,52,2022,4494379,615,13.683759202328064
Louisiana,2022-12-31,52,2022,4575074,512,11.191075816478596
Maine,2022-12-31,52,2022,1384543,100,7.222599803689738
Maryland,2022-12-31,52,2022,6133130,809,13.190654690182663
Massachusetts,2022-12-31,52,2022,6978662,1389,19.9035287853173
Michigan,2022-12-31,52,2022,10032075,1172,11.682528290508195
Minnesota,2022-12-31,52,2022,5716548,580,10.145983205249042
Mississippi,2022-12-31,52,2022,2927305,454,15.509145784262316
Missouri,2022-12-31,52,2022,6164537,963,15.621611160740864
Montana,2022-12-31,52,2022,1119563,120,10.71846783075182
Nebraska,2022-12-31,52,2022,1961505,197,10.043308581930711
Nevada,2022-12-31,52,2022,3165539,301,9.508649237933888
New Hampshire,2022-12-31,52,2022,1394692,169,12.117370716975504
New Jersey,2022-12-31,52,2022,9254137,1688,18.240490712424076
New Mexico,2022-12-31,52,2022,2100079,162,7.713995521120872
New York,2022-12-31,52,2022,19657190,3546,18.03920092342802
North Carolina,2022-12-31,52,2022,10596562,1639,15.46728080296232
North Dakota,2022-12-31,52,2022,772061,68,8.807594218591536
Ohio,2022-12-31,52,2022,11749303,1980,16.852063479850678
Oklahoma,2022-12-31,52,2022,4001266,479,11.971211111683152
Oregon,2022-12-31,52,2022,4238665,337,7.950616526665825
Pennsylvania,2022-12-31,52,2022,12969276,1680,12.953691478229008
Puerto Rico,2022-12-31,52,2022,3221789,180,5.5869580534293215
Rhode Island,2022-12-31,52,2022,1090390,113,10.363264520034116
South Carolina,2022-12-31,52,2022,5246039,804,15.325848702230388
South Dakota,2022-12-31,52,2022,906458,66,7.281087485575725
Tennessee,2022-12-31,52,2022,7030607,827,11.762853477658473
Texas,2022-12-31,52,2022,29914599,3898,13.030427050016616
US,2022-12-31,52,2022,332200066,45447,13.680611369896598
Utah,2022-12-31,52,2022,3376238,296,8.767154448234988
Vermont,2022-12-31,52,2022,646910,62,9.58402250699479
Virginia,2022-12-31,52,2022,8583866,1254,14.608802141133145
Washington,2022-12-31,52,2022,7735834,494,6.3858660876125315
West Virginia,2022-12-31,52,2022,1774977,352,19.831242883710605
Wisconsin,2022-12-31,52,2022,5891022,691,11.729713452097107
Wyoming,2022-12-31,52,2022,578583,28,4.839409384651813
Alabama,2023-01-07,1,2023,5063778,766,15.127045458943895
Alaska,2023-01-07,1,2023,711426,39,5.481947525111536
Arizona,2023-01-07,1,2023,7341018,697,9.494595981102348
Arkansas,2023-01-07,1,2023,3041878,462,15.187985842956227
California,2023-01-07,1,2023,38886551,4787,12.310168623594311
Colorado,2023-01-07,1,2023,5803748,442,7.615768293178822
Connecticut,2023-01-07,1,2023,3621089,801,22.12041736615698
Delaware,2023-01-07,1,2023,1014872,171,16.84941549279121
District of Columbia,2023-01-07,1,2023,668576,195,29.16646723783085
Florida,2023-01-07,1,2023,22183852,3623,16.33169929189935
Georgia,2023-01-07,1,2023,10855454,1604,14.775982653512234
Hawaii,2023-01-07,1,2023,1398977,119,8.50621561326598
Idaho,2023-01-07,1,2023,1935521,112,5.786555661240565
Illinois,2023-01-07,1,2023,12563096,1850,14.72566953241462
Indiana,2023-01-07,1,2023,6831941,780,11.416960421642985
Iowa,2023-01-07,1,2023,3200224,288,8.999370044096914
Kansas,2023-01-07,1,2023,2916451,287,9.840727651518918
Kentucky,2023-01-07,1,2023,4494379,566,12.593508469134445
Louisiana,2023-01-07,1,2023,4575074,686,14.994292988484995
Maine,2023-01-07,1,2023,1384543,87,6.283661829210072
Maryland,2023-01-07,1,2023,6133130,820,13.370008462237063
Massachusetts,2023-01-07,1,2023,6978662,1428,20.462375165898564
Michigan,2023-01-07,1,2023,10032075,1114,11.104382692513763
Minnesota,2023-01-07,1,2023,5716548,548,9.586204821511163
Mississippi,2023-01-07,1,2023,2927305,459,15.679951354573575
Missouri,2023-01-07,1,2023,6164537,832,13.496552944689926
Montana,2023-01-07,1,2023,1119563,97,8.66409482985772
Nebraska,2023-01-07,1,2023,1961505,158,8.055039370279454
Nevada,2023-01-07,1,2023,3165539,283,8.94002569546608
New Hampshire,2023-01-07,1,2023,1394692,155,11.113564858764516
New Jersey,2023-01-07,1,2023,9254137,1803,19.483178172097517
New Mexico,2023-01-07,1,2023,2100079,106,5.047429168140818
New York,2023-01-07,1,2023,19657190,3794,19.300825804705557
North Carolina,2023-01-07,1,2023,10596562,1629,15.372910572315813
North Dakota,2023-01-07,1,2023,772061,47,6.087601886379444
Ohio,2023-01-07,1,2023,11749303,1687,14.358298530559642
Oklahoma,2023-01-07,1,2023,4001266,470,11.746282301651528
Oregon,2023-01-07,1,2023,4238665,289,6.818184499128853
Pennsylvania,2023-01-07,1,2023,12969276,1750,13.493428623155218
Puerto Rico,2023-01-07,1,2023,3221789,242,7.511354716277199
Rhode Island,2023-01-07,1,2023,1090390,143,13.114573684644943
South Carolina,2023-01-07,1,2023,5246039,867,16.526754757255905
South Dakota,2023-01-07,1,2023,906458,56,6.177892412003645
Tennessee,2023-01-07,1,2023,7030607,842,11.97620632187235
Texas,2023-01-07,1,2023,29914599,3932,13.14408393039131
US,2023-01-07,1,2023,332200066,44928,13.524380214903388
Utah,2023-01-07,1,2023,3376238,278,8.234016677734212
Vermont,2023-01-07,1,2023,646910,42,6.4924023434480835
Virginia,2023-01-07,1,2023,8583866,1246,14.515604041349201
Washington,2023-01-07,1,2023,7735834,490,6.33415866989907
West Virginia,2023-01-07,1,2023,1774977,315,17.7467088305933
Wisconsin,2023-01-07,1,2023,5891022,621,10.54146462192808
