location,date,epiweek,season,epiyear,population,pop_served,count,weekly_rate,type
Michigan,2023-10-28,43,2023-24,2023,10032075,1304169.75,5,0.4,Crude Rate
Minnesota,2023-10-28,43,2023-24,2023,5716548,3144101.4000000004,28,0.9,Crude Rate
New Mexico,2023-10-28,43,2023-24,2023,2100079,672025.28,6,0.9,Crude Rate
New York,2023-10-28,43,2023-24,2023,19657190,1769147.0999999999,14,0.8,Crude Rate
Oregon,2023-10-28,43,2023-24,2023,4238665,1822625.95,4,0.2,Crude Rate
Tennessee,2023-10-28,43,2023-24,2023,7030607,1827957.82,35,1.9,Crude Rate
Utah,2023-10-28,43,2023-24,2023,3376238,1215445.68,4,0.3,Crude Rate
California,2023-11-04,44,2023-24,2023,38886551,3499789.59,49,1.4,Crude Rate
Colorado,2023-11-04,44,2023-24,2023,5803748,2843836.52,31,1.1,Crude Rate
Connecticut,2023-11-04,44,2023-24,2023,3621089,869061.36,25,2.9,Crude Rate
Georgia,2023-11-04,44,2023-24,2023,10855454,4233627.0600000005,123,2.9,Crude Rate
Maryland,2023-11-04,44,2023-24,2023,6133130,2821239.8000000003,73,2.6,Crude Rate
Michigan,2023-11-04,44,2023-24,2023,10032075,1304169.75,9,0.7,Crude Rate
Minnesota,2023-11-04,44,2023-24,2023,5716548,3144101.4000000004,25,0.8,Crude Rate
New Mexico,2023-11-04,44,2023-24,2023,2100079,672025.28,7,1,Crude Rate
New York,2023-11-04,44,2023-24,2023,19657190,1769147.0999999999,18,1,Crude Rate
Oregon,2023-11-04,44,2023-24,2023,4238665,1822625.95,15,0.8,Crude Rate
Tennessee,2023-11-04,44,2023-24,2023,7030607,1827957.82,26,1.4,Crude Rate
Utah,2023-11-04,44,2023-24,2023,3376238,1215445.68,5,0.4,Crude Rate
California,2023-11-11,45,2023-24,2023,38886551,3499789.59,66,1.9,Crude Rate
Colorado,2023-11-11,45,2023-24,2023,5803748,2843836.52,65,2.3,Crude Rate
Connecticut,2023-11-11,45,2023-24,2023,3621089,869061.36,27,3.1,Crude Rate
Georgia,2023-11-11,45,2023-24,2023,10855454,4233627.0600000005,119,2.8,Crude Rate
Maryland,2023-11-11,45,2023-24,2023,6133130,2821239.8000000003,87,3.1,Crude Rate
Michigan,2023-11-11,45,2023-24,2023,10032075,1304169.75,20,1.5,Crude Rate
Minnesota,2023-11-11,45,2023-24,2023,5716548,3144101.4000000004,53,1.7,Crude Rate
New Mexico,2023-11-11,45,2023-24,2023,2100079,672025.28,19,2.8,Crude Rate
New York,2023-11-11,45,2023-24,2023,19657190,1769147.0999999999,35,2,Crude Rate
Oregon,2023-11-11,45,2023-24,2023,4238665,1822625.95,13,0.7,Crude Rate
Tennessee,2023-11-11,45,2023-24,2023,7030607,1827957.82,46,2.5,Crude Rate
Utah,2023-11-11,45,2023-24,2023,3376238,1215445.68,10,0.8,Crude Rate
California,2023-11-18,46,2023-24,2023,38886551,3499789.59,91,2.6,Crude Rate
Colorado,2023-11-18,46,2023-24,2023,5803748,2843836.52,68,2.4,Crude Rate
Connecticut,2023-11-18,46,2023-24,2023,3621089,869061.36,37,4.2,Crude Rate
Georgia,2023-11-18,46,2023-24,2023,10855454,4233627.0600000005,114,2.7,Crude Rate
Maryland,2023-11-18,46,2023-24,2023,6133130,2821239.8000000003,104,3.7,Crude Rate
Michigan,2023-11-18,46,2023-24,2023,10032075,1304169.75,27,2.1,Crude Rate
Minnesota,2023-11-18,46,2023-24,2023,5716548,3144101.4000000004,57,1.8,Crude Rate
New Mexico,2023-11-18,46,2023-24,2023,2100079,672025.28,12,1.8,Crude Rate
New York,2023-11-18,46,2023-24,2023,19657190,1769147.0999999999,53,3,Crude Rate
Oregon,2023-11-18,46,2023-24,2023,4238665,1822625.95,22,1.2,Crude Rate
Tennessee,2023-11-18,46,2023-24,2023,7030607,1827957.82,57,3.1,Crude Rate
Utah,2023-11-18,46,2023-24,2023,3376238,1215445.68,6,0.5,Crude Rate
California,2023-11-25,47,2023-24,2023,38886551,3499789.59,84,2.4,Crude Rate
Colorado,2023-11-25,47,2023-24,2023,5803748,2843836.52,91,3.2,Crude Rate
Connecticut,2023-11-25,47,2023-24,2023,3621089,869061.36,44,5.1,Crude Rate
Georgia,2023-11-25,47,2023-24,2023,10855454,4233627.0600000005,97,2.3,Crude Rate
Maryland,2023-11-25,47,2023-24,2023,6133130,2821239.8000000003,107,3.8,Crude Rate
Michigan,2023-11-25,47,2023-24,2023,10032075,1304169.75,42,3.2,Crude Rate
Minnesota,2023-11-25,47,2023-24,2023,5716548,3144101.4000000004,72,2.3,Crude Rate
New Mexico,2023-11-25,47,2023-24,2023,2100079,672025.28,29,4.3,Crude Rate
New York,2023-11-25,47,2023-24,2023,19657190,1769147.0999999999,57,3.2,Crude Rate
Oregon,2023-11-25,47,2023-24,2023,4238665,1822625.95,22,1.2,Crude Rate
Tennessee,2023-11-25,47,2023-24,2023,7030607,1827957.82,35,1.9,Crude Rate
Utah,2023-11-25,47,2023-24,2023,3376238,1215445.68,10,0.8,Crude Rate
California,2023-12-02,48,2023-24,2023,38886551,3499789.59,84,2.4,Crude Rate
Colorado,2023-12-02,48,2023-24,2023,5803748,2843836.52,114,4,Crude Rate
Connecticut,2023-12-02,48,2023-24,2023,3621089,869061.36,49,5.6,Crude Rate
Georgia,2023-12-02,48,2023-24,2023,10855454,4233627.0600000005,110,2.6,Crude Rate
Maryland,2023-12-02,48,2023-24,2023,6133130,2821239.8000000003,144,5.1,Crude Rate
Michigan,2023-12-02,48,2023-24,2023,10032075,1304169.75,51,3.9,Crude Rate
Minnesota,2023-12-02,48,2023-24,2023,5716548,3144101.4000000004,113,3.6,Crude Rate
New Mexico,2023-12-02,48,2023-24,2023,2100079,672025.28,36,5.4,Crude Rate
New York,2023-12-02,48,2023-24,2023,19657190,1769147.0999999999,88,5,Crude Rate
Oregon,2023-12-02,48,2023-24,2023,4238665,1822625.95,24,1.3,Crude Rate
Tennessee,2023-12-02,48,2023-24,2023,7030607,1827957.82,57,3.1,Crude Rate
Utah,2023-12-02,48,2023-24,2023,3376238,1215445.68,15,1.2,Crude Rate
California,2023-12-09,49,2023-24,2023,38886551,3499789.59,108,3.1,Crude Rate
Colorado,2023-12-09,49,2023-24,2023,5803748,2843836.52,134,4.7,Crude Rate
Connecticut,2023-12-09,49,2023-24,2023,3621089,869061.36,53,6.1,Crude Rate
Georgia,2023-12-09,49,2023-24,2023,10855454,4233627.0600000005,102,2.4,Crude Rate
Maryland,2023-12-09,49,2023-24,2023,6133130,2821239.8000000003,127,4.5,Crude Rate
Michigan,2023-12-09,49,2023-24,2023,10032075,1304169.75,40,3.1,Crude Rate
Minnesota,2023-12-09,49,2023-24,2023,5716548,3144101.4000000004,119,3.8,Crude Rate
New Mexico,2023-12-09,49,2023-24,2023,2100079,672025.28,28,4.2,Crude Rate
New York,2023-12-09,49,2023-24,2023,19657190,1769147.0999999999,90,5.1,Crude Rate
Oregon,2023-12-09,49,2023-24,2023,4238665,1822625.95,27,1.5,Crude Rate
Tennessee,2023-12-09,49,2023-24,2023,7030607,1827957.82,48,2.6,Crude Rate
Utah,2023-12-09,49,2023-24,2023,3376238,1215445.68,24,2,Crude Rate
California,2023-12-16,50,2023-24,2023,38886551,3499789.59,94,2.7,Crude Rate
Colorado,2023-12-16,50,2023-24,2023,5803748,2843836.52,142,5,Crude Rate
Connecticut,2023-12-16,50,2023-24,2023,3621089,869061.36,42,4.8,Crude Rate
Georgia,2023-12-16,50,2023-24,2023,10855454,4233627.0600000005,97,2.3,Crude Rate
Maryland,2023-12-16,50,2023-24,2023,6133130,2821239.8000000003,141,5,Crude Rate
Michigan,2023-12-16,50,2023-24,2023,10032075,1304169.75,69,5.3,Crude Rate
Minnesota,2023-12-16,50,2023-24,2023,5716548,3144101.4000000004,110,3.5,Crude Rate
New Mexico,2023-12-16,50,2023-24,2023,2100079,672025.28,53,7.9,Crude Rate
New York,2023-12-16,50,2023-24,2023,19657190,1769147.0999999999,99,5.6,Crude Rate
Oregon,2023-12-16,50,2023-24,2023,4238665,1822625.95,27,1.5,Crude Rate
Tennessee,2023-12-16,50,2023-24,2023,7030607,1827957.82,38,2.1,Crude Rate
Utah,2023-12-16,50,2023-24,2023,3376238,1215445.68,33,2.7,Crude Rate
California,2023-12-23,51,2023-24,2023,38886551,3499789.59,84,2.4,Crude Rate
Colorado,2023-12-23,51,2023-24,2023,5803748,2843836.52,185,6.5,Crude Rate
Connecticut,2023-12-23,51,2023-24,2023,3621089,869061.36,43,4.9,Crude Rate
Georgia,2023-12-23,51,2023-24,2023,10855454,4233627.0600000005,80,1.9,Crude Rate
Maryland,2023-12-23,51,2023-24,2023,6133130,2821239.8000000003,118,4.2,Crude Rate
Michigan,2023-12-23,51,2023-24,2023,10032075,1304169.75,56,4.3,Crude Rate
Minnesota,2023-12-23,51,2023-24,2023,5716548,3144101.4000000004,138,4.4,Crude Rate
New Mexico,2023-12-23,51,2023-24,2023,2100079,672025.28,67,10,Crude Rate
New York,2023-12-23,51,2023-24,2023,19657190,1769147.0999999999,110,6.2,Crude Rate
Oregon,2023-12-23,51,2023-24,2023,4238665,1822625.95,44,2.4,Crude Rate
Tennessee,2023-12-23,51,2023-24,2023,7030607,1827957.82,42,2.3,Crude Rate
Utah,2023-12-23,51,2023-24,2023,3376238,1215445.68,43,3.5,Crude Rate
California,2023-12-30,52,2023-24,2023,38886551,3499789.59,80,2.3,Crude Rate
Colorado,2023-12-30,52,2023-24,2023,5803748,2843836.52,196,6.9,Crude Rate
Connecticut,2023-12-30,52,2023-24,2023,3621089,869061.36,57,6.6,Crude Rate
Georgia,2023-12-30,52,2023-24,2023,10855454,4233627.0600000005,97,2.3,Crude Rate
Maryland,2023-12-30,52,2023-24,2023,6133130,2821239.8000000003,121,4.3,Crude Rate
Michigan,2023-12-30,52,2023-24,2023,10032075,1304169.75,61,4.7,Crude Rate
Minnesota,2023-12-30,52,2023-24,2023,5716548,3144101.4000000004,154,4.9,Crude Rate
New Mexico,2023-12-30,52,2023-24,2023,2100079,672025.28,70,10.4,Crude Rate
New York,2023-12-30,52,2023-24,2023,19657190,1769147.0999999999,99,5.6,Crude Rate
Oregon,2023-12-30,52,2023-24,2023,4238665,1822625.95,42,2.3,Crude Rate
Tennessee,2023-12-30,52,2023-24,2023,7030607,1827957.82,44,2.4,Crude Rate
Utah,2023-12-30,52,2023-24,2023,3376238,1215445.68,69,5.7,Crude Rate
California,2024-01-06,1,2023-24,2024,38886551,3499789.59,108,3.1,Crude Rate
Colorado,2024-01-06,1,2023-24,2024,5803748,2843836.52,173,6.1,Crude Rate
Connecticut,2024-01-06,1,2023-24,2024,3621089,869061.36,57,6.6,Crude Rate
Georgia,2024-01-06,1,2023-24,2024,10855454,4233627.0600000005,76,1.8,Crude Rate
Maryland,2024-01-06,1,2023-24,2024,6133130,2821239.8000000003,96,3.4,Crude Rate
Michigan,2024-01-06,1,2023-24,2024,10032075,1304169.75,65,5,Crude Rate
Minnesota,2024-01-06,1,2023-24,2024,5716548,3144101.4000000004,110,3.5,Crude Rate
New Mexico,2024-01-06,1,2023-24,2024,2100079,672025.28,62,9.2,Crude Rate
New York,2024-01-06,1,2023-24,2024,19657190,1769147.0999999999,96,5.4,Crude Rate
Oregon,2024-01-06,1,2023-24,2024,4238665,1822625.95,35,1.9,Crude Rate
Tennessee,2024-01-06,1,2023-24,2024,7030607,1827957.82,40,2.2,Crude Rate
Utah,2024-01-06,1,2023-24,2024,3376238,1215445.68,68,5.6,Crude Rate
California,2024-01-13,2,2023-24,2024,38886551,3499789.59,66,1.9,Crude Rate
Colorado,2024-01-13,2,2023-24,2024,5803748,2843836.52,134,4.7,Crude Rate
Connecticut,2024-01-13,2,2023-24,2024,3621089,869061.36,33,3.8,Crude Rate
Georgia,2024-01-13,2,2023-24,2024,10855454,4233627.0600000005,59,1.4,Crude Rate
Maryland,2024-01-13,2,2023-24,2024,6133130,2821239.8000000003,59,2.1,Crude Rate
Michigan,2024-01-13,2,2023-24,2024,10032075,1304169.75,42,3.2,Crude Rate
Minnesota,2024-01-13,2,2023-24,2024,5716548,3144101.4000000004,85,2.7,Crude Rate
New Mexico,2024-01-13,2,2023-24,2024,2100079,672025.28,46,6.8,Crude Rate
New York,2024-01-13,2,2023-24,2024,19657190,1769147.0999999999,69,3.9,Crude Rate
Oregon,2024-01-13,2,2023-24,2024,4238665,1822625.95,35,1.9,Crude Rate
Tennessee,2024-01-13,2,2023-24,2024,7030607,1827957.82,33,1.8,Crude Rate
Utah,2024-01-13,2,2023-24,2024,3376238,1215445.68,62,5.1,Crude Rate
California,2024-01-20,3,2023-24,2024,38886551,3499789.59,45,1.3,Crude Rate
Colorado,2024-01-20,3,2023-24,2024,5803748,2843836.52,119,4.2,Crude Rate
Connecticut,2024-01-20,3,2023-24,2024,3621089,869061.36,29,3.3,Crude Rate
Georgia,2024-01-20,3,2023-24,2024,10855454,4233627.0600000005,55,1.3,Crude Rate
Maryland,2024-01-20,3,2023-24,2024,6133130,2821239.8000000003,45,1.6,Crude Rate
Michigan,2024-01-20,3,2023-24,2024,10032075,1304169.75,38,2.9,Crude Rate
Minnesota,2024-01-20,3,2023-24,2024,5716548,3144101.4000000004,69,2.2,Crude Rate
New Mexico,2024-01-20,3,2023-24,2024,2100079,672025.28,30,4.5,Crude Rate
New York,2024-01-20,3,2023-24,2024,19657190,1769147.0999999999,71,4,Crude Rate
Oregon,2024-01-20,3,2023-24,2024,4238665,1822625.95,26,1.4,Crude Rate
Tennessee,2024-01-20,3,2023-24,2024,7030607,1827957.82,24,1.3,Crude Rate
Utah,2024-01-20,3,2023-24,2024,3376238,1215445.68,56,4.6,Crude Rate
California,2024-01-27,4,2023-24,2024,38886551,3499789.59,52,1.5,Crude Rate
Colorado,2024-01-27,4,2023-24,2024,5803748,2843836.52,117,4.1,Crude Rate
Connecticut,2024-01-27,4,2023-24,2024,3621089,869061.36,27,3.1,Crude Rate
Georgia,2024-01-27,4,2023-24,2024,10855454,4233627.0600000005,55,1.3,Crude Rate
Maryland,2024-01-27,4,2023-24,2024,6133130,2821239.8000000003,42,1.5,Crude Rate
Michigan,2024-01-27,4,2023-24,2024,10032075,1304169.75,23,1.8,Crude Rate
Minnesota,2024-01-27,4,2023-24,2024,5716548,3144101.4000000004,53,1.7,Crude Rate
New Mexico,2024-01-27,4,2023-24,2024,2100079,672025.28,27,4,Crude Rate
New York,2024-01-27,4,2023-24,2024,19657190,1769147.0999999999,41,2.3,Crude Rate
Oregon,2024-01-27,4,2023-24,2024,4238665,1822625.95,26,1.4,Crude Rate
Tennessee,2024-01-27,4,2023-24,2024,7030607,1827957.82,18,1,Crude Rate
Utah,2024-01-27,4,2023-24,2024,3376238,1215445.68,43,3.5,Crude Rate
California,2024-02-03,5,2023-24,2024,38886551,3499789.59,35,1,Crude Rate
Colorado,2024-02-03,5,2023-24,2024,5803748,2843836.52,97,3.4,Crude Rate
Connecticut,2024-02-03,5,2023-24,2024,3621089,869061.36,23,2.6,Crude Rate
Georgia,2024-02-03,5,2023-24,2024,10855454,4233627.0600000005,51,1.2,Crude Rate
Maryland,2024-02-03,5,2023-24,2024,6133130,2821239.8000000003,28,1,Crude Rate
Michigan,2024-02-03,5,2023-24,2024,10032075,1304169.75,14,1.1,Crude Rate
Minnesota,2024-02-03,5,2023-24,2024,5716548,3144101.4000000004,50,1.6,Crude Rate
New Mexico,2024-02-03,5,2023-24,2024,2100079,672025.28,25,3.7,Crude Rate
New York,2024-02-03,5,2023-24,2024,19657190,1769147.0999999999,39,2.2,Crude Rate
Oregon,2024-02-03,5,2023-24,2024,4238665,1822625.95,22,1.2,Crude Rate
Tennessee,2024-02-03,5,2023-24,2024,7030607,1827957.82,15,0.8,Crude Rate
Utah,2024-02-03,5,2023-24,2024,3376238,1215445.68,49,4,Crude Rate
California,2024-02-10,6,2023-24,2024,38886551,3499789.59,42,1.2,Crude Rate
Colorado,2024-02-10,6,2023-24,2024,5803748,2843836.52,94,3.3,Crude Rate
Connecticut,2024-02-10,6,2023-24,2024,3621089,869061.36,11,1.3,Crude Rate
Georgia,2024-02-10,6,2023-24,2024,10855454,4233627.0600000005,38,0.9,Crude Rate
Maryland,2024-02-10,6,2023-24,2024,6133130,2821239.8000000003,25,0.9,Crude Rate
Michigan,2024-02-10,6,2023-24,2024,10032075,1304169.75,18,1.4,Crude Rate
Minnesota,2024-02-10,6,2023-24,2024,5716548,3144101.4000000004,53,1.7,Crude Rate
New Mexico,2024-02-10,6,2023-24,2024,2100079,672025.28,22,3.3,Crude Rate
New York,2024-02-10,6,2023-24,2024,19657190,1769147.0999999999,30,1.7,Crude Rate
Oregon,2024-02-10,6,2023-24,2024,4238665,1822625.95,15,0.8,Crude Rate
Tennessee,2024-02-10,6,2023-24,2024,7030607,1827957.82,15,0.8,Crude Rate
Utah,2024-02-10,6,2023-24,2024,3376238,1215445.68,44,3.6,Crude Rate
California,2024-02-17,7,2023-24,2024,38886551,3499789.59,17,0.5,Crude Rate
Colorado,2024-02-17,7,2023-24,2024,5803748,2843836.52,91,3.2,Crude Rate
Connecticut,2024-02-17,7,2023-24,2024,3621089,869061.36,22,2.5,Crude Rate
Georgia,2024-02-17,7,2023-24,2024,10855454,4233627.0600000005,38,0.9,Crude Rate
Maryland,2024-02-17,7,2023-24,2024,6133130,2821239.8000000003,28,1,Crude Rate
Michigan,2024-02-17,7,2023-24,2024,10032075,1304169.75,13,1,Crude Rate
Minnesota,2024-02-17,7,2023-24,2024,5716548,3144101.4000000004,35,1.1,Crude Rate
New Mexico,2024-02-17,7,2023-24,2024,2100079,672025.28,17,2.5,Crude Rate
New York,2024-02-17,7,2023-24,2024,19657190,1769147.0999999999,30,1.7,Crude Rate
Oregon,2024-02-17,7,2023-24,2024,4238665,1822625.95,11,0.6,Crude Rate
Tennessee,2024-02-17,7,2023-24,2024,7030607,1827957.82,11,0.6,Crude Rate
Utah,2024-02-17,7,2023-24,2024,3376238,1215445.68,43,3.5,Crude Rate
California,2024-02-24,8,2023-24,2024,38886551,3499789.59,31,0.9,Crude Rate
Colorado,2024-02-24,8,2023-24,2024,5803748,2843836.52,82,2.9,Crude Rate
Connecticut,2024-02-24,8,2023-24,2024,3621089,869061.36,10,1.2,Crude Rate
Georgia,2024-02-24,8,2023-24,2024,10855454,4233627.0600000005,21,0.5,Crude Rate
Maryland,2024-02-24,8,2023-24,2024,6133130,2821239.8000000003,17,0.6,Crude Rate
Michigan,2024-02-24,8,2023-24,2024,10032075,1304169.75,14,1.1,Crude Rate
Minnesota,2024-02-24,8,2023-24,2024,5716548,3144101.4000000004,47,1.5,Crude Rate
New Mexico,2024-02-24,8,2023-24,2024,2100079,672025.28,11,1.6,Crude Rate
New York,2024-02-24,8,2023-24,2024,19657190,1769147.0999999999,19,1.1,Crude Rate
Oregon,2024-02-24,8,2023-24,2024,4238665,1822625.95,5,0.3,Crude Rate
Tennessee,2024-02-24,8,2023-24,2024,7030607,1827957.82,9,0.5,Crude Rate
Utah,2024-02-24,8,2023-24,2024,3376238,1215445.68,45,3.7,Crude Rate
California,2024-03-02,9,2023-24,2024,38886551,3499789.59,17,0.5,Crude Rate
Colorado,2024-03-02,9,2023-24,2024,5803748,2843836.52,60,2.1,Crude Rate
Connecticut,2024-03-02,9,2023-24,2024,3621089,869061.36,10,1.2,Crude Rate
Georgia,2024-03-02,9,2023-24,2024,10855454,4233627.0600000005,38,0.9,Crude Rate
Maryland,2024-03-02,9,2023-24,2024,6133130,2821239.8000000003,14,0.5,Crude Rate
Michigan,2024-03-02,9,2023-24,2024,10032075,1304169.75,8,0.6,Crude Rate
Minnesota,2024-03-02,9,2023-24,2024,5716548,3144101.4000000004,19,0.6,Crude Rate
New Mexico,2024-03-02,9,2023-24,2024,2100079,672025.28,9,1.3,Crude Rate
New York,2024-03-02,9,2023-24,2024,19657190,1769147.0999999999,18,1,Crude Rate
Oregon,2024-03-02,9,2023-24,2024,4238665,1822625.95,7,0.4,Crude Rate
Tennessee,2024-03-02,9,2023-24,2024,7030607,1827957.82,9,0.5,Crude Rate
Utah,2024-03-02,9,2023-24,2024,3376238,1215445.68,29,2.4,Crude Rate
California,2024-03-09,10,2023-24,2024,38886551,3499789.59,7,0.2,Crude Rate
Colorado,2024-03-09,10,2023-24,2024,5803748,2843836.52,43,1.5,Crude Rate
Connecticut,2024-03-09,10,2023-24,2024,3621089,869061.36,5,0.6,Crude Rate
Georgia,2024-03-09,10,2023-24,2024,10855454,4233627.0600000005,30,0.7,Crude Rate
Maryland,2024-03-09,10,2023-24,2024,6133130,2821239.8000000003,17,0.6,Crude Rate
Michigan,2024-03-09,10,2023-24,2024,10032075,1304169.75,9,0.7,Crude Rate
Minnesota,2024-03-09,10,2023-24,2024,5716548,3144101.4000000004,31,1,Crude Rate
New Mexico,2024-03-09,10,2023-24,2024,2100079,672025.28,7,1,Crude Rate
New York,2024-03-09,10,2023-24,2024,19657190,1769147.0999999999,18,1,Crude Rate
Oregon,2024-03-09,10,2023-24,2024,4238665,1822625.95,5,0.3,Crude Rate
Tennessee,2024-03-09,10,2023-24,2024,7030607,1827957.82,7,0.4,Crude Rate
Utah,2024-03-09,10,2023-24,2024,3376238,1215445.68,26,2.1,Crude Rate
California,2024-03-16,11,2023-24,2024,38886551,3499789.59,7,0.2,Crude Rate
Colorado,2024-03-16,11,2023-24,2024,5803748,2843836.52,46,1.6,Crude Rate
Connecticut,2024-03-16,11,2023-24,2024,3621089,869061.36,6,0.7,Crude Rate
Georgia,2024-03-16,11,2023-24,2024,10855454,4233627.0600000005,25,0.6,Crude Rate
Maryland,2024-03-16,11,2023-24,2024,6133130,2821239.8000000003,14,0.5,Crude Rate
Michigan,2024-03-16,11,2023-24,2024,10032075,1304169.75,4,0.3,Crude Rate
Minnesota,2024-03-16,11,2023-24,2024,5716548,3144101.4000000004,25,0.8,Crude Rate
New Mexico,2024-03-16,11,2023-24,2024,2100079,672025.28,5,0.7,Crude Rate
New York,2024-03-16,11,2023-24,2024,19657190,1769147.0999999999,11,0.6,Crude Rate
Oregon,2024-03-16,11,2023-24,2024,4238665,1822625.95,4,0.2,Crude Rate
Tennessee,2024-03-16,11,2023-24,2024,7030607,1827957.82,7,0.4,Crude Rate
Utah,2024-03-16,11,2023-24,2024,3376238,1215445.68,22,1.8,Crude Rate
California,2024-03-23,12,2023-24,2024,38886551,3499789.59,7,0.2,Crude Rate
Colorado,2024-03-23,12,2023-24,2024,5803748,2843836.52,26,0.9,Crude Rate
Connecticut,2024-03-23,12,2023-24,2024,3621089,869061.36,5,0.6,Crude Rate
Georgia,2024-03-23,12,2023-24,2024,10855454,4233627.0600000005,13,0.3,Crude Rate
Maryland,2024-03-23,12,2023-24,2024,6133130,2821239.8000000003,8,0.3,Crude Rate
Michigan,2024-03-23,12,2023-24,2024,10032075,1304169.75,12,0.9,Crude Rate
Minnesota,2024-03-23,12,2023-24,2024,5716548,3144101.4000000004,19,0.6,Crude Rate
New Mexico,2024-03-23,12,2023-24,2024,2100079,672025.28,9,1.3,Crude Rate
New York,2024-03-23,12,2023-24,2024,19657190,1769147.0999999999,9,0.5,Crude Rate
Oregon,2024-03-23,12,2023-24,2024,4238665,1822625.95,15,0.8,Crude Rate
Tennessee,2024-03-23,12,2023-24,2024,7030607,1827957.82,5,0.3,Crude Rate
Utah,2024-03-23,12,2023-24,2024,3376238,1215445.68,13,1.1,Crude Rate
California,2024-03-30,13,2023-24,2024,38886551,3499789.59,3,0.1,Crude Rate
Colorado,2024-03-30,13,2023-24,2024,5803748,2843836.52,43,1.5,Crude Rate
Connecticut,2024-03-30,13,2023-24,2024,3621089,869061.36,1,0.1,Crude Rate
Georgia,2024-03-30,13,2023-24,2024,10855454,4233627.0600000005,13,0.3,Crude Rate
Maryland,2024-03-30,13,2023-24,2024,6133130,2821239.8000000003,6,0.2,Crude Rate
Michigan,2024-03-30,13,2023-24,2024,10032075,1304169.75,7,0.5,Crude Rate
Minnesota,2024-03-30,13,2023-24,2024,5716548,3144101.4000000004,19,0.6,Crude Rate
New Mexico,2024-03-30,13,2023-24,2024,2100079,672025.28,2,0.3,Crude Rate
New York,2024-03-30,13,2023-24,2024,19657190,1769147.0999999999,4,0.2,Crude Rate
Oregon,2024-03-30,13,2023-24,2024,4238665,1822625.95,4,0.2,Crude Rate
Tennessee,2024-03-30,13,2023-24,2024,7030607,1827957.82,2,0.1,Crude Rate
Utah,2024-03-30,13,2023-24,2024,3376238,1215445.68,15,1.2,Crude Rate
California,2024-04-06,14,2023-24,2024,38886551,3499789.59,3,0.1,Crude Rate
Colorado,2024-04-06,14,2023-24,2024,5803748,2843836.52,17,0.6,Crude Rate
Connecticut,2024-04-06,14,2023-24,2024,3621089,869061.36,2,0.2,Crude Rate
Georgia,2024-04-06,14,2023-24,2024,10855454,4233627.0600000005,17,0.4,Crude Rate
Maryland,2024-04-06,14,2023-24,2024,6133130,2821239.8000000003,3,0.1,Crude Rate
Michigan,2024-04-06,14,2023-24,2024,10032075,1304169.75,5,0.4,Crude Rate
Minnesota,2024-04-06,14,2023-24,2024,5716548,3144101.4000000004,9,0.3,Crude Rate
New Mexico,2024-04-06,14,2023-24,2024,2100079,672025.28,3,0.4,Crude Rate
New York,2024-04-06,14,2023-24,2024,19657190,1769147.0999999999,11,0.6,Crude Rate
Oregon,2024-04-06,14,2023-24,2024,4238665,1822625.95,2,0.1,Crude Rate
Tennessee,2024-04-06,14,2023-24,2024,7030607,1827957.82,4,0.2,Crude Rate
Utah,2024-04-06,14,2023-24,2024,3376238,1215445.68,9,0.7,Crude Rate
California,2024-04-13,15,2023-24,2024,38886551,3499789.59,3,0.1,Crude Rate
Colorado,2024-04-13,15,2023-24,2024,5803748,2843836.52,14,0.5,Crude Rate
Connecticut,2024-04-13,15,2023-24,2024,3621089,869061.36,3,0.3,Crude Rate
Georgia,2024-04-13,15,2023-24,2024,10855454,4233627.0600000005,13,0.3,Crude Rate
Maryland,2024-04-13,15,2023-24,2024,6133130,2821239.8000000003,3,0.1,Crude Rate
Michigan,2024-04-13,15,2023-24,2024,10032075,1304169.75,4,0.3,Crude Rate
Minnesota,2024-04-13,15,2023-24,2024,5716548,3144101.4000000004,9,0.3,Crude Rate
New Mexico,2024-04-13,15,2023-24,2024,2100079,672025.28,1,0.1,Crude Rate
