model,location,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_95,r_wis
baseline_flu,Virginia,71.66804516759169,7.119455617696178,37.655821361413615,26.892768188481895,-0.15759999999999996,-0.008200000000000046,95.62800000000001,0.3239999999999999,0.7279999999999999,1
baseline_flu,Washington,74.60132634275344,6.336902021710214,39.51362242782434,28.750801893218913,-0.09039999999999998,0.06420000000000013,94.83199999999991,0.38399999999999984,0.8360000000000005,1
baseline_flu,West Virginia,33.38163694436945,3.6552490588905884,16.719135052550545,13.007252832928334,-0.10960000000000003,-0.04640000000000026,46.343997999980004,0.4240000000000003,0.7359999999999998,1
baseline_flu,Wisconsin,61.10049118008181,5.552683346403463,31.382961732417343,24.164846101261006,-0.08559999999999998,-0.05860000000000025,81.79199375993764,0.3959999999999997,0.8319999999999996,1
baseline_flu,Wyoming,9.5634991098411,1.2845256129061289,4.709217974979748,3.56975552195522,-0.06479999999999994,-0.020000000000000167,14.419999179991795,0.40000000000000013,0.8400000000000001,1
flu,Alabama,33.13595999999999,9.99916,11.58880000000001,11.547999999999993,-0.01759999999999981,0.19959999999999983,53.54800000000009,0.5080000000000005,0.8920000000000001,0.7290673041535857
flu,Alaska,5.991240000000001,2.53604,1.3840000000000008,2.0711999999999997,0.008800000000000032,0.06979999999999989,9.996000000000006,0.47200000000000025,0.964,0.8323127694636112
flu,Arizona,68.20111999999999,17.148320000000002,34.62880000000002,16.424000000000003,-0.06479999999999991,-0.024400000000000067,112.63199999999999,0.4159999999999999,0.8560000000000001,0.4972069136816807
flu,Arkansas,37.74004,8.50164,17.43760000000001,11.800800000000002,-0.12239999999999995,0.06379999999999977,61.944000000000024,0.34000000000000014,0.7920000000000001,0.7367049676967353
flu,California,174.04744000000005,47.019439999999996,78.8384,48.18959999999998,-0.0431999999999999,0.06100000000000011,286.2199999999998,0.43600000000000005,0.9040000000000001,0.5276690027077438
flu,Colorado,21.1174,6.6053999999999995,8.9232,5.588800000000003,-0.05839999999999998,-0.006400000000000293,35.632,0.4040000000000001,0.8920000000000001,0.5091829532818151
flu,Connecticut,26.005840000000003,6.7034400000000005,14.358399999999998,4.944,-0.0768,-0.16200000000000006,43.79999999999998,0.35999999999999993,0.8880000000000001,0.5675604775795913
flu,Delaware,6.344079999999999,1.4904800000000002,3.0968000000000004,1.7568,-0.014399999999999889,0.04640000000000033,10.075999999999997,0.4760000000000002,0.8679999999999999,0.8223285066021112
flu,District of Columbia,5.476039999999999,1.51524,2.939199999999999,1.0215999999999983,0.024799999999999944,-0.19240000000000027,8.588000000000001,0.5759999999999998,0.8880000000000001,0.6435311189408499
flu,Florida,83.57348,50.48068,16.88,16.212799999999994,0.12000000000000006,0.036600000000000056,130.06400000000002,0.7480000000000002,1,0.5491750397208701
flu,Georgia,45.146679999999996,13.99388,19.37839999999999,11.774399999999996,-0.012800000000000011,0.12599999999999992,74.64399999999995,0.484,0.932,0.528209103205956
flu,Hawaii,3.3740799999999997,1.82528,0.9111999999999998,0.6376000000000002,0.07200000000000004,-0.10519999999999999,5.312000000000001,0.6320000000000001,0.976,0.779779282510876
flu,Idaho,16.74844,3.26524,10.582399999999998,2.9007999999999976,-0.04959999999999997,-0.05139999999999975,24.583999999999996,0.4919999999999998,0.7920000000000001,0.5435268269111865
flu,Illinois,64.79988,14.973479999999999,33.342400000000005,16.483999999999998,-0.08640000000000012,-0.15000000000000022,105.1079999999999,0.4000000000000001,0.8319999999999996,0.5580783338535298
flu,Indiana,52.31152,16.11392,19.426399999999997,16.771200000000004,-0.03759999999999998,-0.04160000000000026,92.41199999999995,0.4080000000000002,0.936,0.5670428193969785
flu,Iowa,18.9178,4.4674,10.792,3.6584000000000008,-0.08639999999999999,-0.15860000000000007,30.516,0.34800000000000003,0.8639999999999998,0.49392253953338444
flu,Kansas,19.817200000000003,4.8956,9.806399999999998,5.115199999999999,-0.06479999999999983,-0.020400000000000064,32.224,0.4199999999999998,0.8519999999999998,0.6188297817702854
flu,Kentucky,53.43091999999999,9.667720000000001,25.375200000000014,18.387999999999998,-0.11599999999999998,0.08839999999999991,84.12800000000006,0.3799999999999998,0.772,0.6847823070621852
flu,Louisiana,23.14188,9.25068,7.271199999999996,6.620000000000001,0.03999999999999987,0.06499999999999981,36.52000000000002,0.5840000000000002,0.9560000000000003,0.5557827564890738
flu,Maine,10.7782,2.9294,6.270400000000001,1.5783999999999994,-0.009599999999999977,-0.1068000000000001,17.44400000000001,0.4919999999999998,0.884,0.496940732778146
flu,Maryland,29.397880000000004,7.794680000000001,14.528799999999993,7.0744,-0.07440000000000004,0.0027999999999997493,47.64799999999998,0.37999999999999984,0.8760000000000001,0.5808441284960035
flu,Massachusetts,53.407320000000006,12.487320000000002,32.3512,8.568799999999994,-0.048799999999999934,-0.047800000000000224,85.21600000000004,0.43199999999999983,0.8679999999999999,0.5303772993777798
flu,Michigan,71.70048,16.21648,43.142399999999995,12.341600000000007,-0.09439999999999997,-0.15539999999999993,118.70000000000009,0.3720000000000001,0.832,0.49093335047649944
flu,Minnesota,30.267679999999995,6.47088,15.749599999999988,8.047200000000007,-0.08239999999999988,-0.18200000000000024,48.359999999999985,0.3959999999999997,0.8199999999999997,0.6985305142752332
flu,Mississippi,27.39232,8.44032,8.864800000000006,10.087200000000005,-0.019999999999999876,0.2679999999999998,45.33600000000005,0.4880000000000003,0.9040000000000001,0.6994787029449112
flu,Missouri,58.501799999999996,12.1402,31.404800000000016,14.956799999999998,-0.10480000000000007,-0.02119999999999989,94.87199999999996,0.34400000000000003,0.8400000000000001,0.602763313091274
flu,Montana,10.418679999999998,2.06988,6.347200000000003,2.001600000000001,-0.10399999999999998,0.02480000000000033,16.43999999999999,0.34,0.836,0.6323305687362862
flu,Nebraska,9.253,2.9218,4.015200000000003,2.3159999999999994,-0.068,-0.005799999999999827,15.776,0.38800000000000007,0.8800000000000001,0.5482596750220893
flu,Nevada,21.644040000000004,5.448040000000001,8.881600000000002,7.314400000000006,-0.023200000000000217,0.05599999999999975,34.988000000000035,0.4839999999999992,0.8839999999999998,0.56666894238947485
flu,New Hampshire,6.869560000000001,1.83276,3.7464000000000017,1.2903999999999989,-0.011199999999999991,-0.04399999999999986,11.568000000000003,0.47999999999999976,0.8960000000000001,0.4887223555449628
flu,New Jersey,58.08452,17.28612,27.513599999999993,13.2848,-0.03119999999999996,-0.05419999999999984,98.52799999999998,0.468,0.9040000000000001,0.5380949676124871
flu,New Mexico,23.964839999999995,6.113640000000001,11.417600000000004,6.433600000000001,-0.10560000000000007,0.011000000000000225,38.071999999999946,0.3839999999999998,0.7879999999999998,0.4941575917842362
flu,New York,104.78436,29.112360000000002,55.95360000000001,19.718400000000003,-0.07200000000000004,-0.13640000000000033,180.59999999999994,0.37600000000000006,0.8880000000000001,0.47754483342373866
flu,North Carolina,55.12732,14.68572,25.288799999999988,15.152799999999997,-0.07839999999999996,0.15059999999999957,88.744,0.4040000000000001,0.8400000000000001,0.5401369374239399
flu,North Dakota,4.7469600000000005,1.7981600000000002,2.2167999999999988,0.7320000000000003,0.05120000000000001,-0.02780000000000028,7.7840000000000025,0.5840000000000001,0.948,0.5183166624299314
flu,Ohio,75.78124,18.11404,39.8144,17.852800000000006,-0.10959999999999999,-0.047800000000000085,129.04800000000012,0.3199999999999999,0.8519999999999999,0.5920530564946133
flu,Oklahoma,57.42108,12.537079999999998,28.671999999999983,16.212,-0.13839999999999997,0.21280000000000004,90.92400000000002,0.2920000000000001,0.8039999999999999,0.5890162121900572
flu,Oregon,34.965399999999995,6.555000000000001,20.62160000000001,7.7887999999999975,-0.06639999999999989,-0.09279999999999974,50.87599999999991,0.43600000000000005,0.8199999999999997,0.5262664908311194
flu,Pennsylvania,77.97399999999999,26.0004,31.0008,20.972800000000003,-0.03199999999999996,0.01639999999999973,135.52399999999997,0.4240000000000001,0.944,0.49597347055847973
flu,Puerto Rico,21.746000000000002,12.2148,1.5456000000000003,7.985600000000002,0.09839999999999996,0.17799999999999994,33.504,0.7000000000000002,0.996,1.627059230116677
flu,Rhode Island,4.18392,1.09592,2.562400000000001,0.5255999999999998,0.03520000000000004,-0.15999999999999995,6.727999999999998,0.5360000000000003,0.92,0.5499698172352604
flu,South Carolina,31.63688,10.90968,13.71999999999999,7.007199999999996,0.016000000000000115,0.10260000000000022,51.42800000000005,0.5439999999999997,0.9400000000000002,0.5497500359385048
flu,South Dakota,6.43932,2.00892,2.5784000000000007,1.851999999999999,-0.014399999999999982,0.024199999999999795,10.727999999999996,0.456,0.932,0.5826880085638437
flu,Tennessee,46.34312,11.255120000000002,18.1736,16.914399999999993,-0.0848000000000001,0.09660000000000002,75.16800000000002,0.3679999999999999,0.8679999999999998,0.6344107149954302
flu,Texas,153.21332,56.78372,48.1056,48.324,-0.015199999999999953,0.17679999999999996,267.1079999999999,0.4479999999999998,0.96,0.6342378675461896
flu,Utah,4.59544,1.5210400000000002,1.9096000000000002,1.1647999999999998,0.009599999999999964,0.03820000000000014,7.579999999999997,0.5439999999999997,0.9,0.46126652037052246
flu,Vermont,4.229120000000001,0.96432,2.655999999999999,0.6087999999999995,0.018400000000000014,-0.26779999999999965,6.955999999999997,0.5239999999999999,0.8880000000000001,0.5338306253931338
flu,Virginia,44.01716,13.449160000000001,16.9416,13.62639999999999,-0.00960000000000006,0.13940000000000013,69.45599999999997,0.5200000000000002,0.8999999999999998,0.6141811165222708
flu,Washington,38.169640000000015,10.77924,19.2192,8.1712,8.000000000001507e-4,-0.0016000000000001276,59.29599999999995,0.5119999999999997,0.928,0.511648275858137
flu,West Virginia,23.71928,5.440880000000001,11.553600000000001,6.7248,-0.11039999999999994,0.015400000000000122,37.936000000000014,0.3720000000000001,0.8,0.7105487379042622
flu,Wisconsin,32.535399999999996,8.3058,18.581600000000005,5.647999999999996,-0.0784,-0.0856000000000002,51.33200000000001,0.38800000000000007,0.8440000000000001,0.5324899910232839
flu,Wyoming,6.51228,1.45628,3.583199999999999,1.4727999999999997,-0.07279999999999999,-0.059199999999999794,10.616000000000007,0.35600000000000004,0.86,0.6809515978621974
