model,date,horizon,location,prediction,quantile,disease
2023-06-03,2023-06-10,1,US,821,0.45,flu
2023-06-03,2023-06-10,1,US,841,0.5,flu
2023-06-03,2023-06-10,1,US,860,0.55,flu
2023-06-03,2023-06-10,1,US,880,0.6,flu
2023-06-03,2023-06-10,1,US,899,0.65,flu
2023-06-03,2023-06-10,1,US,925,0.7,flu
2023-06-03,2023-06-10,1,US,950,0.75,flu
2023-06-03,2023-06-10,1,US,984,0.8,flu
2023-06-03,2023-06-10,1,US,1024,0.85,flu
2023-06-03,2023-06-10,1,US,1073,0.9,flu
2023-06-03,2023-06-10,1,US,1151,0.95,flu
2023-06-03,2023-06-10,1,US,1217,0.975,flu
2023-06-03,2023-06-10,1,US,1313,0.99,flu
2023-06-03,2023-06-17,2,US,390,0.01,flu
2023-06-03,2023-06-17,2,US,435,0.025,flu
2023-06-03,2023-06-17,2,US,468,0.05,flu
2023-06-03,2023-06-17,2,US,514,0.1,flu
2023-06-03,2023-06-17,2,US,549,0.15,flu
2023-06-03,2023-06-17,2,US,579,0.2,flu
2023-06-03,2023-06-17,2,US,604,0.25,flu
2023-06-03,2023-06-17,2,US,631,0.3,flu
2023-06-03,2023-06-17,2,US,657,0.35,flu
2023-06-03,2023-06-17,2,US,681,0.4,flu
2023-06-03,2023-06-17,2,US,707,0.45,flu
2023-06-03,2023-06-17,2,US,733,0.5,flu
2023-06-03,2023-06-17,2,US,758,0.55,flu
2023-06-03,2023-06-17,2,US,785,0.6,flu
2023-06-03,2023-06-17,2,US,816,0.65,flu
2023-06-03,2023-06-17,2,US,847,0.7,flu
2023-06-03,2023-06-17,2,US,887,0.75,flu
2023-06-03,2023-06-17,2,US,929,0.8,flu
2023-06-03,2023-06-17,2,US,982,0.85,flu
2023-06-03,2023-06-17,2,US,1045,0.9,flu
2023-06-03,2023-06-17,2,US,1145,0.95,flu
2023-06-03,2023-06-17,2,US,1253,0.975,flu
2023-06-03,2023-06-17,2,US,1377,0.99,flu
2023-06-03,2023-06-24,3,US,297,0.01,flu
2023-06-03,2023-06-24,3,US,328,0.025,flu
2023-06-03,2023-06-24,3,US,365,0.05,flu
2023-06-03,2023-06-24,3,US,413,0.1,flu
2023-06-03,2023-06-24,3,US,448,0.15,flu
2023-06-03,2023-06-24,3,US,479,0.2,flu
2023-06-03,2023-06-24,3,US,505,0.25,flu
2023-06-03,2023-06-24,3,US,531,0.3,flu
2023-06-03,2023-06-24,3,US,554,0.35,flu
2023-06-03,2023-06-24,3,US,580,0.4,flu
2023-06-03,2023-06-24,3,US,605,0.45,flu
2023-06-03,2023-06-24,3,US,629,0.5,flu
2023-06-03,2023-06-24,3,US,655,0.55,flu
2023-06-03,2023-06-24,3,US,682,0.6,flu
2023-06-03,2023-06-24,3,US,714,0.65,flu
2023-06-03,2023-06-24,3,US,751,0.7,flu
2023-06-03,2023-06-24,3,US,789,0.75,flu
2023-06-03,2023-06-24,3,US,835,0.8,flu
2023-06-03,2023-06-24,3,US,892,0.85,flu
2023-06-03,2023-06-24,3,US,969,0.9,flu
2023-06-03,2023-06-24,3,US,1107,0.95,flu
2023-06-03,2023-06-24,3,US,1249,0.975,flu
2023-06-03,2023-06-24,3,US,1411,0.99,flu
2023-06-03,2023-07-01,4,US,214,0.01,flu
2023-06-03,2023-07-01,4,US,253,0.025,flu
2023-06-03,2023-07-01,4,US,286,0.05,flu
2023-06-03,2023-07-01,4,US,336,0.1,flu
2023-06-03,2023-07-01,4,US,371,0.15,flu
2023-06-03,2023-07-01,4,US,399,0.2,flu
2023-06-03,2023-07-01,4,US,425,0.25,flu
2023-06-03,2023-07-01,4,US,449,0.3,flu
2023-06-03,2023-07-01,4,US,472,0.35,flu
2023-06-03,2023-07-01,4,US,498,0.4,flu
2023-06-03,2023-07-01,4,US,523,0.45,flu
2023-06-03,2023-07-01,4,US,548,0.5,flu
2023-06-03,2023-07-01,4,US,572,0.55,flu
2023-06-03,2023-07-01,4,US,601,0.6,flu
2023-06-03,2023-07-01,4,US,629,0.65,flu
2023-06-03,2023-07-01,4,US,664,0.7,flu
2023-06-03,2023-07-01,4,US,708,0.75,flu
2023-06-03,2023-07-01,4,US,755,0.8,flu
2023-06-03,2023-07-01,4,US,818,0.85,flu
2023-06-03,2023-07-01,4,US,906,0.9,flu
2023-06-03,2023-07-01,4,US,1046,0.95,flu
2023-06-03,2023-07-01,4,US,1178,0.975,flu
2023-06-03,2023-07-01,4,US,1382,0.99,flu
2023-06-10,2023-07-08,4,US,NA,0.01,flu
2023-06-10,2023-07-08,4,US,NA,0.025,flu
2023-06-10,2023-07-08,4,US,NA,0.05,flu
2023-06-10,2023-07-08,4,US,NA,0.1,flu
2023-06-10,2023-07-08,4,US,NA,0.15,flu
2023-06-10,2023-07-08,4,US,NA,0.2,flu
2023-06-10,2023-07-08,4,US,NA,0.25,flu
2023-06-10,2023-07-08,4,US,NA,0.3,flu
2023-06-10,2023-07-08,4,US,NA,0.35,flu
2023-06-10,2023-07-08,4,US,NA,0.4,flu
2023-06-10,2023-07-08,4,US,NA,0.45,flu
2023-06-10,2023-07-08,4,US,NA,0.5,flu
2023-06-10,2023-07-08,4,US,NA,0.55,flu
2023-06-10,2023-07-08,4,US,NA,0.6,flu
2023-06-10,2023-07-08,4,US,NA,0.65,flu
2023-06-10,2023-07-08,4,US,NA,0.7,flu
2023-06-10,2023-07-08,4,US,NA,0.75,flu
2023-06-10,2023-07-08,4,US,NA,0.8,flu
2023-06-10,2023-07-08,4,US,NA,0.85,flu
2023-06-10,2023-07-08,4,US,NA,0.9,flu
2023-06-10,2023-07-08,4,US,NA,0.95,flu
2023-06-10,2023-07-08,4,US,NA,0.975,flu
2023-06-10,2023-07-08,4,US,NA,0.99,flu
2023-07-08,2023-07-15,1,US,387,0.01,flu
2023-07-08,2023-07-15,1,US,415,0.025,flu
2023-07-08,2023-07-15,1,US,443,0.05,flu
2023-07-08,2023-07-15,1,US,477,0.1,flu
2023-07-08,2023-07-15,1,US,501,0.15,flu
2023-07-08,2023-07-15,1,US,518,0.2,flu
2023-07-08,2023-07-15,1,US,533,0.25,flu
2023-07-08,2023-07-15,1,US,550,0.3,flu
2023-07-08,2023-07-15,1,US,565,0.35,flu
2023-07-08,2023-07-15,1,US,580,0.4,flu
2023-07-08,2023-07-15,1,US,595,0.45,flu
2023-07-08,2023-07-15,1,US,610,0.5,flu
2023-07-08,2023-07-15,1,US,625,0.55,flu
2023-07-08,2023-07-15,1,US,641,0.6,flu
2023-07-08,2023-07-15,1,US,656,0.65,flu
2023-07-08,2023-07-15,1,US,673,0.7,flu
2023-07-08,2023-07-15,1,US,693,0.75,flu
2023-07-08,2023-07-15,1,US,716,0.8,flu
2023-07-08,2023-07-15,1,US,742,0.85,flu
2023-07-08,2023-07-15,1,US,778,0.9,flu
2023-07-08,2023-07-15,1,US,836,0.95,flu
2023-07-08,2023-07-15,1,US,899,0.975,flu
2023-07-08,2023-07-15,1,US,969,0.99,flu
2023-07-08,2023-07-22,2,US,288,0.01,flu
2023-07-08,2023-07-22,2,US,317,0.025,flu
2023-07-08,2023-07-22,2,US,345,0.05,flu
2023-07-08,2023-07-22,2,US,382,0.1,flu
2023-07-08,2023-07-22,2,US,410,0.15,flu
2023-07-08,2023-07-22,2,US,432,0.2,flu
2023-07-08,2023-07-22,2,US,452,0.25,flu
2023-07-08,2023-07-22,2,US,473,0.3,flu
2023-07-08,2023-07-22,2,US,491,0.35,flu
2023-07-08,2023-07-22,2,US,509,0.4,flu
2023-07-08,2023-07-22,2,US,526,0.45,flu
2023-07-08,2023-07-22,2,US,543,0.5,flu
2023-07-08,2023-07-22,2,US,562,0.55,flu
2023-07-08,2023-07-22,2,US,583,0.6,flu
2023-07-08,2023-07-22,2,US,603,0.65,flu
2023-07-08,2023-07-22,2,US,626,0.7,flu
2023-07-08,2023-07-22,2,US,654,0.75,flu
2023-07-08,2023-07-22,2,US,686,0.8,flu
2023-07-08,2023-07-22,2,US,723,0.85,flu
2023-07-08,2023-07-22,2,US,778,0.9,flu
2023-07-08,2023-07-22,2,US,869,0.95,flu
2023-07-08,2023-07-22,2,US,949,0.975,flu
2023-07-08,2023-07-22,2,US,1033,0.99,flu
2023-07-08,2023-07-29,3,US,227,0.01,flu
2023-07-08,2023-07-29,3,US,256,0.025,flu
2023-07-08,2023-07-29,3,US,284,0.05,flu
2023-07-08,2023-07-29,3,US,320,0.1,flu
2023-07-08,2023-07-29,3,US,348,0.15,flu
2023-07-08,2023-07-29,3,US,371,0.2,flu
2023-07-08,2023-07-29,3,US,394,0.25,flu
2023-07-08,2023-07-29,3,US,417,0.3,flu
2023-07-08,2023-07-29,3,US,435,0.35,flu
2023-07-08,2023-07-29,3,US,455,0.4,flu
2023-07-08,2023-07-29,3,US,473,0.45,flu
2023-07-08,2023-07-29,3,US,491,0.5,flu
2023-07-08,2023-07-29,3,US,511,0.55,flu
2023-07-08,2023-07-29,3,US,537,0.6,flu
2023-07-08,2023-07-29,3,US,564,0.65,flu
2023-07-08,2023-07-29,3,US,590,0.7,flu
2023-07-08,2023-07-29,3,US,622,0.75,flu
2023-07-08,2023-07-29,3,US,660,0.8,flu
2023-07-08,2023-07-29,3,US,710,0.85,flu
2023-07-08,2023-07-29,3,US,775,0.9,flu
2023-07-08,2023-07-29,3,US,873,0.95,flu
2023-07-08,2023-07-29,3,US,973,0.975,flu
2023-07-08,2023-07-29,3,US,1085,0.99,flu
2023-07-08,2023-08-05,4,US,187,0.01,flu
2023-07-08,2023-08-05,4,US,218,0.025,flu
2023-07-08,2023-08-05,4,US,244,0.05,flu
2023-07-08,2023-08-05,4,US,281,0.1,flu
2023-07-08,2023-08-05,4,US,309,0.15,flu
2023-07-08,2023-08-05,4,US,333,0.2,flu
2023-07-08,2023-08-05,4,US,354,0.25,flu
2023-07-08,2023-08-05,4,US,376,0.3,flu
2023-07-08,2023-08-05,4,US,398,0.35,flu
2023-07-08,2023-08-05,4,US,420,0.4,flu
2023-07-08,2023-08-05,4,US,440,0.45,flu
2023-07-08,2023-08-05,4,US,462,0.5,flu
2023-07-08,2023-08-05,4,US,485,0.55,flu
2023-07-08,2023-08-05,4,US,511,0.6,flu
2023-07-08,2023-08-05,4,US,538,0.65,flu
2023-07-08,2023-08-05,4,US,568,0.7,flu
2023-07-08,2023-08-05,4,US,601,0.75,flu
2023-07-08,2023-08-05,4,US,643,0.8,flu
2023-07-08,2023-08-05,4,US,699,0.85,flu
2023-07-08,2023-08-05,4,US,767,0.9,flu
2023-07-08,2023-08-05,4,US,885,0.95,flu
2023-07-08,2023-08-05,4,US,1003,0.975,flu
2023-07-08,2023-08-05,4,US,1170,0.99,flu
2023-07-15,2023-08-12,4,US,NA,0.01,flu
2023-07-15,2023-08-12,4,US,NA,0.025,flu
2023-07-15,2023-08-12,4,US,NA,0.05,flu
2023-07-15,2023-08-12,4,US,NA,0.1,flu
2023-07-15,2023-08-12,4,US,NA,0.15,flu
2023-07-15,2023-08-12,4,US,NA,0.2,flu
2023-07-15,2023-08-12,4,US,NA,0.25,flu
2023-07-15,2023-08-12,4,US,NA,0.3,flu
2023-07-15,2023-08-12,4,US,NA,0.35,flu
2023-07-15,2023-08-12,4,US,NA,0.4,flu
2023-07-15,2023-08-12,4,US,NA,0.45,flu
2023-07-15,2023-08-12,4,US,NA,0.5,flu
2023-07-15,2023-08-12,4,US,NA,0.55,flu
2023-07-15,2023-08-12,4,US,NA,0.6,flu
2023-07-15,2023-08-12,4,US,NA,0.65,flu
2023-07-15,2023-08-12,4,US,NA,0.7,flu
2023-07-15,2023-08-12,4,US,NA,0.75,flu
2023-07-15,2023-08-12,4,US,NA,0.8,flu
2023-07-15,2023-08-12,4,US,NA,0.85,flu
2023-07-15,2023-08-12,4,US,NA,0.9,flu
2023-07-15,2023-08-12,4,US,NA,0.95,flu
2023-07-15,2023-08-12,4,US,NA,0.975,flu
2023-07-15,2023-08-12,4,US,NA,0.99,flu
2023-08-12,2023-08-19,1,US,450,0.01,flu
2023-08-12,2023-08-19,1,US,478,0.025,flu
2023-08-12,2023-08-19,1,US,510,0.05,flu
2023-08-12,2023-08-19,1,US,543,0.1,flu
2023-08-12,2023-08-19,1,US,568,0.15,flu
2023-08-12,2023-08-19,1,US,588,0.2,flu
2023-08-12,2023-08-19,1,US,605,0.25,flu
2023-08-12,2023-08-19,1,US,622,0.3,flu
2023-08-12,2023-08-19,1,US,639,0.35,flu
2023-08-12,2023-08-19,1,US,652,0.4,flu
2023-08-12,2023-08-19,1,US,668,0.45,flu
2023-08-12,2023-08-19,1,US,684,0.5,flu
2023-08-12,2023-08-19,1,US,700,0.55,flu
2023-08-12,2023-08-19,1,US,717,0.6,flu
2023-08-12,2023-08-19,1,US,734,0.65,flu
2023-08-12,2023-08-19,1,US,755,0.7,flu
2023-08-12,2023-08-19,1,US,779,0.75,flu
2023-08-12,2023-08-19,1,US,803,0.8,flu
2023-08-12,2023-08-19,1,US,834,0.85,flu
2023-08-12,2023-08-19,1,US,875,0.9,flu
2023-08-12,2023-08-19,1,US,939,0.95,flu
2023-08-12,2023-08-19,1,US,1008,0.975,flu
2023-08-12,2023-08-19,1,US,1070,0.99,flu
2023-08-12,2023-08-26,2,US,354,0.01,flu
2023-08-12,2023-08-26,2,US,404,0.025,flu
2023-08-12,2023-08-26,2,US,436,0.05,flu
2023-08-12,2023-08-26,2,US,482,0.1,flu
2023-08-12,2023-08-26,2,US,516,0.15,flu
2023-08-12,2023-08-26,2,US,542,0.2,flu
2023-08-12,2023-08-26,2,US,563,0.25,flu
2023-08-12,2023-08-26,2,US,587,0.3,flu
2023-08-12,2023-08-26,2,US,608,0.35,flu
2023-08-12,2023-08-26,2,US,628,0.4,flu
2023-08-12,2023-08-26,2,US,653,0.45,flu
2023-08-12,2023-08-26,2,US,676,0.5,flu
2023-08-12,2023-08-26,2,US,700,0.55,flu
2023-08-12,2023-08-26,2,US,722,0.6,flu
2023-08-12,2023-08-26,2,US,749,0.65,flu
2023-08-12,2023-08-26,2,US,777,0.7,flu
2023-08-12,2023-08-26,2,US,810,0.75,flu
2023-08-12,2023-08-26,2,US,846,0.8,flu
2023-08-12,2023-08-26,2,US,889,0.85,flu
2023-08-12,2023-08-26,2,US,949,0.9,flu
2023-08-12,2023-08-26,2,US,1045,0.95,flu
2023-08-12,2023-08-26,2,US,1129,0.975,flu
2023-08-12,2023-08-26,2,US,1295,0.99,flu
2023-08-12,2023-09-02,3,US,305,0.01,flu
2023-08-12,2023-09-02,3,US,350,0.025,flu
2023-08-12,2023-09-02,3,US,388,0.05,flu
2023-08-12,2023-09-02,3,US,437,0.1,flu
2023-08-12,2023-09-02,3,US,475,0.15,flu
2023-08-12,2023-09-02,3,US,506,0.2,flu
2023-08-12,2023-09-02,3,US,536,0.25,flu
2023-08-12,2023-09-02,3,US,565,0.3,flu
2023-08-12,2023-09-02,3,US,589,0.35,flu
2023-08-12,2023-09-02,3,US,618,0.4,flu
2023-08-12,2023-09-02,3,US,642,0.45,flu
2023-08-12,2023-09-02,3,US,670,0.5,flu
2023-08-12,2023-09-02,3,US,697,0.55,flu
2023-08-12,2023-09-02,3,US,727,0.6,flu
2023-08-12,2023-09-02,3,US,758,0.65,flu
2023-08-12,2023-09-02,3,US,792,0.7,flu
2023-08-12,2023-09-02,3,US,829,0.75,flu
2023-08-12,2023-09-02,3,US,879,0.8,flu
2023-08-12,2023-09-02,3,US,938,0.85,flu
2023-08-12,2023-09-02,3,US,1017,0.9,flu
2023-08-12,2023-09-02,3,US,1161,0.95,flu
2023-08-12,2023-09-02,3,US,1298,0.975,flu
2023-08-12,2023-09-02,3,US,1464,0.99,flu
2023-08-12,2023-09-09,4,US,278,0.01,flu
2023-08-12,2023-09-09,4,US,322,0.025,flu
2023-08-12,2023-09-09,4,US,362,0.05,flu
2023-08-12,2023-09-09,4,US,411,0.1,flu
2023-08-12,2023-09-09,4,US,451,0.15,flu
2023-08-12,2023-09-09,4,US,484,0.2,flu
2023-08-12,2023-09-09,4,US,519,0.25,flu
2023-08-12,2023-09-09,4,US,548,0.3,flu
2023-08-12,2023-09-09,4,US,577,0.35,flu
2023-08-12,2023-09-09,4,US,604,0.4,flu
2023-08-12,2023-09-09,4,US,633,0.45,flu
2023-08-12,2023-09-09,4,US,662,0.5,flu
2023-08-12,2023-09-09,4,US,690,0.55,flu
2023-08-12,2023-09-09,4,US,725,0.6,flu
2023-08-12,2023-09-09,4,US,763,0.65,flu
2023-08-12,2023-09-09,4,US,809,0.7,flu
2023-08-12,2023-09-09,4,US,856,0.75,flu
2023-08-12,2023-09-09,4,US,914,0.8,flu
2023-08-12,2023-09-09,4,US,980,0.85,flu
2023-08-12,2023-09-09,4,US,1086,0.9,flu
2023-08-12,2023-09-09,4,US,1245,0.95,flu
2023-08-12,2023-09-09,4,US,1415,0.975,flu
2023-08-12,2023-09-09,4,US,1602,0.99,flu
2023-08-19,2023-09-16,4,US,NA,0.01,flu
2023-08-19,2023-09-16,4,US,NA,0.025,flu
2023-08-19,2023-09-16,4,US,NA,0.05,flu
2023-08-19,2023-09-16,4,US,NA,0.1,flu
2023-08-19,2023-09-16,4,US,NA,0.15,flu
2023-08-19,2023-09-16,4,US,NA,0.2,flu
2023-08-19,2023-09-16,4,US,NA,0.25,flu
2023-08-19,2023-09-16,4,US,NA,0.3,flu
2023-08-19,2023-09-16,4,US,NA,0.35,flu
2023-08-19,2023-09-16,4,US,NA,0.4,flu
2023-08-19,2023-09-16,4,US,NA,0.45,flu
2023-08-19,2023-09-16,4,US,NA,0.5,flu
2023-08-19,2023-09-16,4,US,NA,0.55,flu
2023-08-19,2023-09-16,4,US,NA,0.6,flu
2023-08-19,2023-09-16,4,US,NA,0.65,flu
2023-08-19,2023-09-16,4,US,NA,0.7,flu
2023-08-19,2023-09-16,4,US,NA,0.75,flu
2023-08-19,2023-09-16,4,US,NA,0.8,flu
2023-08-19,2023-09-16,4,US,NA,0.85,flu
2023-08-19,2023-09-16,4,US,NA,0.9,flu
2023-08-19,2023-09-16,4,US,NA,0.95,flu
2023-08-19,2023-09-16,4,US,NA,0.975,flu
2023-08-19,2023-09-16,4,US,NA,0.99,flu
2023-09-16,2023-09-23,1,US,578,0.01,flu
2023-09-16,2023-09-23,1,US,621,0.025,flu
2023-09-16,2023-09-23,1,US,663,0.05,flu
2023-09-16,2023-09-23,1,US,705,0.1,flu
2023-09-16,2023-09-23,1,US,736,0.15,flu
2023-09-16,2023-09-23,1,US,762,0.2,flu
2023-09-16,2023-09-23,1,US,785,0.25,flu
2023-09-16,2023-09-23,1,US,808,0.3,flu
2023-09-16,2023-09-23,1,US,831,0.35,flu
2023-09-16,2023-09-23,1,US,849,0.4,flu
2023-09-16,2023-09-23,1,US,870,0.45,flu
2023-09-16,2023-09-23,1,US,889,0.5,flu
2023-09-16,2023-09-23,1,US,909,0.55,flu
2023-09-16,2023-09-23,1,US,932,0.6,flu
2023-09-16,2023-09-23,1,US,954,0.65,flu
2023-09-16,2023-09-23,1,US,981,0.7,flu
2023-09-16,2023-09-23,1,US,1010,0.75,flu
2023-09-16,2023-09-23,1,US,1041,0.8,flu
2023-09-16,2023-09-23,1,US,1078,0.85,flu
2023-09-16,2023-09-23,1,US,1130,0.9,flu
2023-09-16,2023-09-23,1,US,1207,0.95,flu
2023-09-16,2023-09-23,1,US,1276,0.975,flu
2023-09-16,2023-09-23,1,US,1368,0.99,flu
2023-09-16,2023-09-30,2,US,554,0.01,flu
2023-09-16,2023-09-30,2,US,608,0.025,flu
2023-09-16,2023-09-30,2,US,653,0.05,flu
2023-09-16,2023-09-30,2,US,717,0.1,flu
2023-09-16,2023-09-30,2,US,765,0.15,flu
2023-09-16,2023-09-30,2,US,808,0.2,flu
2023-09-16,2023-09-30,2,US,844,0.25,flu
2023-09-16,2023-09-30,2,US,879,0.3,flu
2023-09-16,2023-09-30,2,US,914,0.35,flu
2023-09-16,2023-09-30,2,US,944,0.4,flu
2023-09-16,2023-09-30,2,US,976,0.45,flu
2023-09-16,2023-09-30,2,US,1010,0.5,flu
2023-09-16,2023-09-30,2,US,1042,0.55,flu
2023-09-16,2023-09-30,2,US,1076,0.6,flu
2023-09-16,2023-09-30,2,US,1113,0.65,flu
2023-09-16,2023-09-30,2,US,1152,0.7,flu
2023-09-16,2023-09-30,2,US,1197,0.75,flu
2023-09-16,2023-09-30,2,US,1251,0.8,flu
2023-09-16,2023-09-30,2,US,1319,0.85,flu
2023-09-16,2023-09-30,2,US,1406,0.9,flu
2023-09-16,2023-09-30,2,US,1560,0.95,flu
2023-09-16,2023-09-30,2,US,1686,0.975,flu
2023-09-16,2023-09-30,2,US,1853,0.99,flu
2023-09-16,2023-10-07,3,US,559,0.01,flu
2023-09-16,2023-10-07,3,US,629,0.025,flu
2023-09-16,2023-10-07,3,US,700,0.05,flu
2023-09-16,2023-10-07,3,US,790,0.1,flu
2023-09-16,2023-10-07,3,US,852,0.15,flu
2023-09-16,2023-10-07,3,US,898,0.2,flu
2023-09-16,2023-10-07,3,US,948,0.25,flu
2023-09-16,2023-10-07,3,US,995,0.3,flu
2023-09-16,2023-10-07,3,US,1037,0.35,flu
2023-09-16,2023-10-07,3,US,1078,0.4,flu
2023-09-16,2023-10-07,3,US,1122,0.45,flu
2023-09-16,2023-10-07,3,US,1166,0.5,flu
2023-09-16,2023-10-07,3,US,1216,0.55,flu
2023-09-16,2023-10-07,3,US,1268,0.6,flu
2023-09-16,2023-10-07,3,US,1321,0.65,flu
2023-09-16,2023-10-07,3,US,1378,0.7,flu
2023-09-16,2023-10-07,3,US,1448,0.75,flu
2023-09-16,2023-10-07,3,US,1534,0.8,flu
2023-09-16,2023-10-07,3,US,1639,0.85,flu
2023-09-16,2023-10-07,3,US,1764,0.9,flu
2023-09-16,2023-10-07,3,US,1983,0.95,flu
2023-09-16,2023-10-07,3,US,2201,0.975,flu
2023-09-16,2023-10-07,3,US,2489,0.99,flu
2023-09-16,2023-10-14,4,US,593,0.01,flu
2023-09-16,2023-10-14,4,US,693,0.025,flu
2023-09-16,2023-10-14,4,US,765,0.05,flu
2023-09-16,2023-10-14,4,US,865,0.1,flu
2023-09-16,2023-10-14,4,US,942,0.15,flu
2023-09-16,2023-10-14,4,US,1007,0.2,flu
2023-09-16,2023-10-14,4,US,1075,0.25,flu
2023-09-16,2023-10-14,4,US,1132,0.3,flu
2023-09-16,2023-10-14,4,US,1190,0.35,flu
2023-09-16,2023-10-14,4,US,1248,0.4,flu
2023-09-16,2023-10-14,4,US,1308,0.45,flu
2023-09-16,2023-10-14,4,US,1366,0.5,flu
2023-09-16,2023-10-14,4,US,1426,0.55,flu
2023-09-16,2023-10-14,4,US,1495,0.6,flu
2023-09-16,2023-10-14,4,US,1567,0.65,flu
2023-09-16,2023-10-14,4,US,1648,0.7,flu
2023-09-16,2023-10-14,4,US,1741,0.75,flu
2023-09-16,2023-10-14,4,US,1861,0.8,flu
2023-09-16,2023-10-14,4,US,2005,0.85,flu
2023-09-16,2023-10-14,4,US,2197,0.9,flu
2023-09-16,2023-10-14,4,US,2463,0.95,flu
2023-09-16,2023-10-14,4,US,2775,0.975,flu
2023-09-16,2023-10-14,4,US,3140,0.99,flu
2023-09-23,2023-10-21,4,US,NA,0.01,flu
2023-09-23,2023-10-21,4,US,NA,0.025,flu
2023-09-23,2023-10-21,4,US,NA,0.05,flu
2023-09-23,2023-10-21,4,US,NA,0.1,flu
2023-09-23,2023-10-21,4,US,NA,0.15,flu
2023-09-23,2023-10-21,4,US,NA,0.2,flu
2023-09-23,2023-10-21,4,US,NA,0.25,flu
2023-09-23,2023-10-21,4,US,NA,0.3,flu
2023-09-23,2023-10-21,4,US,NA,0.35,flu
2023-09-23,2023-10-21,4,US,NA,0.4,flu
2023-09-23,2023-10-21,4,US,NA,0.45,flu
2023-09-23,2023-10-21,4,US,NA,0.5,flu
2023-09-23,2023-10-21,4,US,NA,0.55,flu
2023-09-23,2023-10-21,4,US,NA,0.6,flu
2023-09-23,2023-10-21,4,US,NA,0.65,flu
2023-09-23,2023-10-21,4,US,NA,0.7,flu
2023-09-23,2023-10-21,4,US,NA,0.75,flu
2023-09-23,2023-10-21,4,US,NA,0.8,flu
2023-09-23,2023-10-21,4,US,NA,0.85,flu
2023-09-23,2023-10-21,4,US,NA,0.9,flu
2023-09-23,2023-10-21,4,US,NA,0.95,flu
2023-09-23,2023-10-21,4,US,NA,0.975,flu
2023-09-23,2023-10-21,4,US,NA,0.99,flu
2023-10-21,2023-10-28,1,US,1210,0.01,flu
2023-10-21,2023-10-28,1,US,1310,0.025,flu
2023-10-21,2023-10-28,1,US,1375,0.05,flu
2023-10-21,2023-10-28,1,US,1479,0.1,flu
2023-10-21,2023-10-28,1,US,1549,0.15,flu
2023-10-21,2023-10-28,1,US,1607,0.2,flu
2023-10-21,2023-10-28,1,US,1654,0.25,flu
2023-10-21,2023-10-28,1,US,1701,0.3,flu
2023-10-21,2023-10-28,1,US,1743,0.35,flu
2023-10-21,2023-10-28,1,US,1781,0.4,flu
2023-10-21,2023-10-28,1,US,1825,0.45,flu
2023-10-21,2023-10-28,1,US,1868,0.5,flu
2023-10-21,2023-10-28,1,US,1909,0.55,flu
2023-10-21,2023-10-28,1,US,1960,0.6,flu
2023-10-21,2023-10-28,1,US,2009,0.65,flu
2023-10-21,2023-10-28,1,US,2063,0.7,flu
2023-10-21,2023-10-28,1,US,2108,0.75,flu
2023-10-21,2023-10-28,1,US,2178,0.8,flu
2023-10-21,2023-10-28,1,US,2256,0.85,flu
2023-10-21,2023-10-28,1,US,2359,0.9,flu
2023-10-21,2023-10-28,1,US,2516,0.95,flu
2023-10-21,2023-10-28,1,US,2670,0.975,flu
2023-10-21,2023-10-28,1,US,2863,0.99,flu
2023-10-21,2023-11-04,2,US,1345,0.01,flu
2023-10-21,2023-11-04,2,US,1448,0.025,flu
2023-10-21,2023-11-04,2,US,1576,0.05,flu
2023-10-21,2023-11-04,2,US,1728,0.1,flu
2023-10-21,2023-11-04,2,US,1840,0.15,flu
2023-10-21,2023-11-04,2,US,1936,0.2,flu
2023-10-21,2023-11-04,2,US,2019,0.25,flu
2023-10-21,2023-11-04,2,US,2091,0.3,flu
2023-10-21,2023-11-04,2,US,2170,0.35,flu
2023-10-21,2023-11-04,2,US,2250,0.4,flu
2023-10-21,2023-11-04,2,US,2328,0.45,flu
2023-10-21,2023-11-04,2,US,2408,0.5,flu
2023-10-21,2023-11-04,2,US,2483,0.55,flu
2023-10-21,2023-11-04,2,US,2564,0.6,flu
2023-10-21,2023-11-04,2,US,2649,0.65,flu
2023-10-21,2023-11-04,2,US,2751,0.7,flu
2023-10-21,2023-11-04,2,US,2864,0.75,flu
2023-10-21,2023-11-04,2,US,2995,0.8,flu
2023-10-21,2023-11-04,2,US,3150,0.85,flu
2023-10-21,2023-11-04,2,US,3346,0.9,flu
2023-10-21,2023-11-04,2,US,3710,0.95,flu
2023-10-21,2023-11-04,2,US,4019,0.975,flu
2023-10-21,2023-11-04,2,US,4400,0.99,flu
2023-10-21,2023-11-11,3,US,1499,0.01,flu
2023-10-21,2023-11-11,3,US,1689,0.025,flu
2023-10-21,2023-11-11,3,US,1867,0.05,flu
2023-10-21,2023-11-11,3,US,2085,0.1,flu
2023-10-21,2023-11-11,3,US,2251,0.15,flu
2023-10-21,2023-11-11,3,US,2383,0.2,flu
2023-10-21,2023-11-11,3,US,2515,0.25,flu
2023-10-21,2023-11-11,3,US,2629,0.3,flu
2023-10-21,2023-11-11,3,US,2749,0.35,flu
2023-10-21,2023-11-11,3,US,2870,0.4,flu
2023-10-21,2023-11-11,3,US,2974,0.45,flu
2023-10-21,2023-11-11,3,US,3100,0.5,flu
2023-10-21,2023-11-11,3,US,3231,0.55,flu
