model,date,location,horizon,prediction,true_value,quantile
rsv_2018,2023-04-08,Georgia,2,11,8,0.75
rsv_2018,2023-04-08,Georgia,2,23,8,0.975
rsv_2018,2023-04-15,Georgia,3,1,8,0.025
rsv_2018,2023-04-15,Georgia,3,4,8,0.25
rsv_2018,2023-04-15,Georgia,3,7,8,0.5
rsv_2018,2023-04-15,Georgia,3,11,8,0.75
rsv_2018,2023-04-15,Georgia,3,23,8,0.975
rsv_2018,2023-04-22,Georgia,4,1,4,0.025
rsv_2018,2023-04-22,Georgia,4,4,4,0.25
rsv_2018,2023-04-22,Georgia,4,6,4,0.5
rsv_2018,2023-04-22,Georgia,4,10,4,0.75
rsv_2018,2023-04-22,Georgia,4,24,4,0.975
rsv_2018,2023-04-01,Maryland,1,1,6,0.025
rsv_2018,2023-04-01,Maryland,1,3,6,0.25
rsv_2018,2023-04-01,Maryland,1,5,6,0.5
rsv_2018,2023-04-01,Maryland,1,7,6,0.75
rsv_2018,2023-04-01,Maryland,1,14,6,0.975
rsv_2018,2023-04-08,Maryland,2,0,3,0.025
rsv_2018,2023-04-08,Maryland,2,3,3,0.25
rsv_2018,2023-04-08,Maryland,2,5,3,0.5
rsv_2018,2023-04-08,Maryland,2,7,3,0.75
rsv_2018,2023-04-08,Maryland,2,15,3,0.975
rsv_2018,2023-04-15,Maryland,3,0,3,0.025
rsv_2018,2023-04-15,Maryland,3,2,3,0.25
rsv_2018,2023-04-15,Maryland,3,4,3,0.5
rsv_2018,2023-04-15,Maryland,3,7,3,0.75
rsv_2018,2023-04-15,Maryland,3,16,3,0.975
rsv_2018,2023-04-22,Maryland,4,0,0,0.025
rsv_2018,2023-04-22,Maryland,4,2,0,0.25
rsv_2018,2023-04-22,Maryland,4,4,0,0.5
rsv_2018,2023-04-22,Maryland,4,6,0,0.75
rsv_2018,2023-04-22,Maryland,4,16,0,0.975
rsv_2018,2023-04-01,Michigan,1,0,4,0.025
rsv_2018,2023-04-01,Michigan,1,2,4,0.25
rsv_2018,2023-04-01,Michigan,1,3,4,0.5
rsv_2018,2023-04-01,Michigan,1,5,4,0.75
rsv_2018,2023-04-01,Michigan,1,9,4,0.975
rsv_2018,2023-04-08,Michigan,2,0,3,0.025
rsv_2018,2023-04-08,Michigan,2,1,3,0.25
rsv_2018,2023-04-08,Michigan,2,3,3,0.5
rsv_2018,2023-04-08,Michigan,2,5,3,0.75
rsv_2018,2023-04-08,Michigan,2,10,3,0.975
rsv_2018,2023-04-15,Michigan,3,0,0,0.025
rsv_2018,2023-04-15,Michigan,3,1,0,0.25
rsv_2018,2023-04-15,Michigan,3,3,0,0.5
rsv_2018,2023-04-15,Michigan,3,4,0,0.75
rsv_2018,2023-04-15,Michigan,3,10,0,0.975
rsv_2018,2023-04-22,Michigan,4,0,1,0.025
rsv_2018,2023-04-22,Michigan,4,1,1,0.25
rsv_2018,2023-04-22,Michigan,4,2,1,0.5
rsv_2018,2023-04-22,Michigan,4,4,1,0.75
rsv_2018,2023-04-22,Michigan,4,10,1,0.975
rsv_2018,2023-04-01,Minnesota,1,1,3,0.025
rsv_2018,2023-04-01,Minnesota,1,3,3,0.25
rsv_2018,2023-04-01,Minnesota,1,6,3,0.5
rsv_2018,2023-04-01,Minnesota,1,8,3,0.75
rsv_2018,2023-04-01,Minnesota,1,15,3,0.975
rsv_2018,2023-04-08,Minnesota,2,1,3,0.025
rsv_2018,2023-04-08,Minnesota,2,3,3,0.25
rsv_2018,2023-04-08,Minnesota,2,5,3,0.5
rsv_2018,2023-04-08,Minnesota,2,8,3,0.75
rsv_2018,2023-04-08,Minnesota,2,16,3,0.975
rsv_2018,2023-04-15,Minnesota,3,0,3,0.025
rsv_2018,2023-04-15,Minnesota,3,3,3,0.25
rsv_2018,2023-04-15,Minnesota,3,5,3,0.5
rsv_2018,2023-04-15,Minnesota,3,8,3,0.75
rsv_2018,2023-04-15,Minnesota,3,17,3,0.975
rsv_2018,2023-04-22,Minnesota,4,0,3,0.025
rsv_2018,2023-04-22,Minnesota,4,2,3,0.25
rsv_2018,2023-04-22,Minnesota,4,4,3,0.5
rsv_2018,2023-04-22,Minnesota,4,7,3,0.75
rsv_2018,2023-04-22,Minnesota,4,17,3,0.975
rsv_2018,2023-04-01,New Mexico,1,0,2,0.025
rsv_2018,2023-04-01,New Mexico,1,0,2,0.25
rsv_2018,2023-04-01,New Mexico,1,1,2,0.5
rsv_2018,2023-04-01,New Mexico,1,2,2,0.75
rsv_2018,2023-04-01,New Mexico,1,5,2,0.975
rsv_2018,2023-04-08,New Mexico,2,0,1,0.025
rsv_2018,2023-04-08,New Mexico,2,0,1,0.25
rsv_2018,2023-04-08,New Mexico,2,1,1,0.5
rsv_2018,2023-04-08,New Mexico,2,2,1,0.75
rsv_2018,2023-04-08,New Mexico,2,5,1,0.975
rsv_2018,2023-04-15,New Mexico,3,0,1,0.025
rsv_2018,2023-04-15,New Mexico,3,0,1,0.25
rsv_2018,2023-04-15,New Mexico,3,1,1,0.5
rsv_2018,2023-04-15,New Mexico,3,2,1,0.75
rsv_2018,2023-04-15,New Mexico,3,5,1,0.975
rsv_2018,2023-04-22,New Mexico,4,0,1,0.025
rsv_2018,2023-04-22,New Mexico,4,0,1,0.25
rsv_2018,2023-04-22,New Mexico,4,1,1,0.5
rsv_2018,2023-04-22,New Mexico,4,2,1,0.75
rsv_2018,2023-04-22,New Mexico,4,5,1,0.975
rsv_2018,2023-04-01,New York,1,1,4,0.025
rsv_2018,2023-04-01,New York,1,4,4,0.25
rsv_2018,2023-04-01,New York,1,6,4,0.5
rsv_2018,2023-04-01,New York,1,9,4,0.75
rsv_2018,2023-04-01,New York,1,15,4,0.975
rsv_2018,2023-04-08,New York,2,1,7,0.025
rsv_2018,2023-04-08,New York,2,3,7,0.25
rsv_2018,2023-04-08,New York,2,5,7,0.5
rsv_2018,2023-04-08,New York,2,8,7,0.75
rsv_2018,2023-04-08,New York,2,16,7,0.975
rsv_2018,2023-04-15,New York,3,0,7,0.025
rsv_2018,2023-04-15,New York,3,3,7,0.25
rsv_2018,2023-04-15,New York,3,5,7,0.5
rsv_2018,2023-04-15,New York,3,8,7,0.75
rsv_2018,2023-04-15,New York,3,17,7,0.975
rsv_2018,2023-04-22,New York,4,0,7,0.025
rsv_2018,2023-04-22,New York,4,2,7,0.25
rsv_2018,2023-04-22,New York,4,4,7,0.5
rsv_2018,2023-04-22,New York,4,7,7,0.75
rsv_2018,2023-04-22,New York,4,16,7,0.975
rsv_2018,2023-04-01,Oregon,1,0,2,0.025
rsv_2018,2023-04-01,Oregon,1,1,2,0.25
rsv_2018,2023-04-01,Oregon,1,3,2,0.5
rsv_2018,2023-04-01,Oregon,1,4,2,0.75
rsv_2018,2023-04-01,Oregon,1,9,2,0.975
rsv_2018,2023-04-08,Oregon,2,0,2,0.025
rsv_2018,2023-04-08,Oregon,2,1,2,0.25
rsv_2018,2023-04-08,Oregon,2,2,2,0.5
rsv_2018,2023-04-08,Oregon,2,4,2,0.75
rsv_2018,2023-04-08,Oregon,2,9,2,0.975
rsv_2018,2023-04-15,Oregon,3,0,4,0.025
rsv_2018,2023-04-15,Oregon,3,1,4,0.25
rsv_2018,2023-04-15,Oregon,3,2,4,0.5
rsv_2018,2023-04-15,Oregon,3,4,4,0.75
rsv_2018,2023-04-15,Oregon,3,9,4,0.975
rsv_2018,2023-04-22,Oregon,4,0,2,0.025
rsv_2018,2023-04-22,Oregon,4,1,2,0.25
rsv_2018,2023-04-22,Oregon,4,2,2,0.5
rsv_2018,2023-04-22,Oregon,4,3,2,0.75
rsv_2018,2023-04-22,Oregon,4,8,2,0.975
rsv_2018,2023-04-01,Tennessee,1,0,2,0.025
rsv_2018,2023-04-01,Tennessee,1,1,2,0.25
rsv_2018,2023-04-01,Tennessee,1,1,2,0.5
rsv_2018,2023-04-01,Tennessee,1,3,2,0.75
rsv_2018,2023-04-01,Tennessee,1,6,2,0.975
rsv_2018,2023-04-08,Tennessee,2,0,2,0.025
rsv_2018,2023-04-08,Tennessee,2,0,2,0.25
rsv_2018,2023-04-08,Tennessee,2,1,2,0.5
rsv_2018,2023-04-08,Tennessee,2,3,2,0.75
rsv_2018,2023-04-08,Tennessee,2,6,2,0.975
rsv_2018,2023-04-15,Tennessee,3,0,2,0.025
rsv_2018,2023-04-15,Tennessee,3,0,2,0.25
rsv_2018,2023-04-15,Tennessee,3,1,2,0.5
rsv_2018,2023-04-15,Tennessee,3,2,2,0.75
rsv_2018,2023-04-15,Tennessee,3,6,2,0.975
rsv_2018,2023-04-22,Tennessee,4,0,4,0.025
rsv_2018,2023-04-22,Tennessee,4,0,4,0.25
rsv_2018,2023-04-22,Tennessee,4,1,4,0.5
rsv_2018,2023-04-22,Tennessee,4,2,4,0.75
rsv_2018,2023-04-22,Tennessee,4,7,4,0.975
rsv_2018,2023-04-01,Utah,1,0,2,0.025
rsv_2018,2023-04-01,Utah,1,2,2,0.25
rsv_2018,2023-04-01,Utah,1,3,2,0.5
rsv_2018,2023-04-01,Utah,1,5,2,0.75
rsv_2018,2023-04-01,Utah,1,9,2,0.975
rsv_2018,2023-04-08,Utah,2,0,0,0.025
rsv_2018,2023-04-08,Utah,2,1,0,0.25
rsv_2018,2023-04-08,Utah,2,3,0,0.5
rsv_2018,2023-04-08,Utah,2,4,0,0.75
rsv_2018,2023-04-08,Utah,2,9,0,0.975
rsv_2018,2023-04-15,Utah,3,0,0,0.025
rsv_2018,2023-04-15,Utah,3,1,0,0.25
rsv_2018,2023-04-15,Utah,3,2,0,0.5
rsv_2018,2023-04-15,Utah,3,4,0,0.75
rsv_2018,2023-04-15,Utah,3,9,0,0.975
rsv_2018,2023-04-22,Utah,4,0,4,0.025
rsv_2018,2023-04-22,Utah,4,1,4,0.25
rsv_2018,2023-04-22,Utah,4,2,4,0.5
rsv_2018,2023-04-22,Utah,4,4,4,0.75
rsv_2018,2023-04-22,Utah,4,9,4,0.975
rsv_2018,2023-04-08,California,1,1,3,0.025
rsv_2018,2023-04-08,California,1,4,3,0.25
rsv_2018,2023-04-08,California,1,7,3,0.5
rsv_2018,2023-04-08,California,1,10,3,0.75
rsv_2018,2023-04-08,California,1,17,3,0.975
rsv_2018,2023-04-15,California,2,1,3,0.025
rsv_2018,2023-04-15,California,2,4,3,0.25
rsv_2018,2023-04-15,California,2,6,3,0.5
rsv_2018,2023-04-15,California,2,9,3,0.75
rsv_2018,2023-04-15,California,2,18,3,0.975
rsv_2018,2023-04-22,California,3,0,0,0.025
rsv_2018,2023-04-22,California,3,3,0,0.25
rsv_2018,2023-04-22,California,3,5,0,0.5
rsv_2018,2023-04-22,California,3,8,0,0.75
rsv_2018,2023-04-22,California,3,18,0,0.975
rsv_2018,2023-04-29,California,4,0,0,0.025
rsv_2018,2023-04-29,California,4,2,0,0.25
rsv_2018,2023-04-29,California,4,4,0,0.5
rsv_2018,2023-04-29,California,4,7,0,0.75
rsv_2018,2023-04-29,California,4,17,0,0.975
rsv_2018,2023-04-08,Colorado,1,1,6,0.025
rsv_2018,2023-04-08,Colorado,1,4,6,0.25
rsv_2018,2023-04-08,Colorado,1,7,6,0.5
rsv_2018,2023-04-08,Colorado,1,10,6,0.75
rsv_2018,2023-04-08,Colorado,1,17,6,0.975
rsv_2018,2023-04-15,Colorado,2,1,3,0.025
rsv_2018,2023-04-15,Colorado,2,4,3,0.25
rsv_2018,2023-04-15,Colorado,2,6,3,0.5
rsv_2018,2023-04-15,Colorado,2,9,3,0.75
rsv_2018,2023-04-15,Colorado,2,18,3,0.975
rsv_2018,2023-04-22,Colorado,3,0,3,0.025
rsv_2018,2023-04-22,Colorado,3,3,3,0.25
rsv_2018,2023-04-22,Colorado,3,5,3,0.5
rsv_2018,2023-04-22,Colorado,3,8,3,0.75
rsv_2018,2023-04-22,Colorado,3,19,3,0.975
rsv_2018,2023-04-29,Colorado,4,0,3,0.025
rsv_2018,2023-04-29,Colorado,4,2,3,0.25
rsv_2018,2023-04-29,Colorado,4,5,3,0.5
rsv_2018,2023-04-29,Colorado,4,8,3,0.75
rsv_2018,2023-04-29,Colorado,4,18,3,0.975
rsv_2018,2023-04-08,Connecticut,1,0,3,0.025
rsv_2018,2023-04-08,Connecticut,1,1,3,0.25
rsv_2018,2023-04-08,Connecticut,1,1,3,0.5
rsv_2018,2023-04-08,Connecticut,1,2,3,0.75
rsv_2018,2023-04-08,Connecticut,1,6,3,0.975
rsv_2018,2023-04-15,Connecticut,2,0,0,0.025
rsv_2018,2023-04-15,Connecticut,2,0,0,0.25
rsv_2018,2023-04-15,Connecticut,2,1,0,0.5
rsv_2018,2023-04-15,Connecticut,2,2,0,0.75
rsv_2018,2023-04-15,Connecticut,2,6,0,0.975
rsv_2018,2023-04-22,Connecticut,3,0,1,0.025
rsv_2018,2023-04-22,Connecticut,3,0,1,0.25
rsv_2018,2023-04-22,Connecticut,3,1,1,0.5
rsv_2018,2023-04-22,Connecticut,3,2,1,0.75
rsv_2018,2023-04-22,Connecticut,3,6,1,0.975
rsv_2018,2023-04-29,Connecticut,4,0,1,0.025
rsv_2018,2023-04-29,Connecticut,4,0,1,0.25
rsv_2018,2023-04-29,Connecticut,4,1,1,0.5
rsv_2018,2023-04-29,Connecticut,4,2,1,0.75
rsv_2018,2023-04-29,Connecticut,4,5,1,0.975
rsv_2018,2023-04-08,Georgia,1,1,8,0.025
rsv_2018,2023-04-08,Georgia,1,5,8,0.25
rsv_2018,2023-04-08,Georgia,1,7,8,0.5
rsv_2018,2023-04-08,Georgia,1,10,8,0.75
rsv_2018,2023-04-08,Georgia,1,18,8,0.975
rsv_2018,2023-04-15,Georgia,2,1,8,0.025
rsv_2018,2023-04-15,Georgia,2,4,8,0.25
rsv_2018,2023-04-15,Georgia,2,7,8,0.5
rsv_2018,2023-04-15,Georgia,2,10,8,0.75
rsv_2018,2023-04-15,Georgia,2,20,8,0.975
rsv_2018,2023-04-22,Georgia,3,1,4,0.025
rsv_2018,2023-04-22,Georgia,3,3,4,0.25
rsv_2018,2023-04-22,Georgia,3,6,4,0.5
rsv_2018,2023-04-22,Georgia,3,9,4,0.75
rsv_2018,2023-04-22,Georgia,3,21,4,0.975
rsv_2018,2023-04-29,Georgia,4,0,4,0.025
rsv_2018,2023-04-29,Georgia,4,3,4,0.25
rsv_2018,2023-04-29,Georgia,4,5,4,0.5
rsv_2018,2023-04-29,Georgia,4,9,4,0.75
rsv_2018,2023-04-29,Georgia,4,20,4,0.975
rsv_2018,2023-04-08,Maryland,1,0,3,0.025
rsv_2018,2023-04-08,Maryland,1,3,3,0.25
rsv_2018,2023-04-08,Maryland,1,5,3,0.5
rsv_2018,2023-04-08,Maryland,1,7,3,0.75
rsv_2018,2023-04-08,Maryland,1,13,3,0.975
rsv_2018,2023-04-15,Maryland,2,0,3,0.025
rsv_2018,2023-04-15,Maryland,2,2,3,0.25
rsv_2018,2023-04-15,Maryland,2,4,3,0.5
rsv_2018,2023-04-15,Maryland,2,6,3,0.75
rsv_2018,2023-04-15,Maryland,2,13,3,0.975
rsv_2018,2023-04-22,Maryland,3,0,0,0.025
rsv_2018,2023-04-22,Maryland,3,2,0,0.25
rsv_2018,2023-04-22,Maryland,3,4,0,0.5
rsv_2018,2023-04-22,Maryland,3,6,0,0.75
rsv_2018,2023-04-22,Maryland,3,14,0,0.975
rsv_2018,2023-04-29,Maryland,4,0,3,0.025
rsv_2018,2023-04-29,Maryland,4,2,3,0.25
rsv_2018,2023-04-29,Maryland,4,3,3,0.5
rsv_2018,2023-04-29,Maryland,4,5,3,0.75
rsv_2018,2023-04-29,Maryland,4,13,3,0.975
rsv_2018,2023-04-08,Michigan,1,0,3,0.025
rsv_2018,2023-04-08,Michigan,1,2,3,0.25
rsv_2018,2023-04-08,Michigan,1,3,3,0.5
rsv_2018,2023-04-08,Michigan,1,5,3,0.75
rsv_2018,2023-04-08,Michigan,1,9,3,0.975
rsv_2018,2023-04-15,Michigan,2,0,0,0.025
rsv_2018,2023-04-15,Michigan,2,1,0,0.25
rsv_2018,2023-04-15,Michigan,2,3,0,0.5
rsv_2018,2023-04-15,Michigan,2,4,0,0.75
rsv_2018,2023-04-15,Michigan,2,9,0,0.975
rsv_2018,2023-04-22,Michigan,3,0,1,0.025
rsv_2018,2023-04-22,Michigan,3,1,1,0.25
rsv_2018,2023-04-22,Michigan,3,2,1,0.5
rsv_2018,2023-04-22,Michigan,3,4,1,0.75
rsv_2018,2023-04-22,Michigan,3,9,1,0.975
rsv_2018,2023-04-29,Michigan,4,0,0,0.025
rsv_2018,2023-04-29,Michigan,4,1,0,0.25
rsv_2018,2023-04-29,Michigan,4,2,0,0.5
rsv_2018,2023-04-29,Michigan,4,4,0,0.75
rsv_2018,2023-04-29,Michigan,4,9,0,0.975
rsv_2018,2023-04-08,Minnesota,1,0,3,0.025
rsv_2018,2023-04-08,Minnesota,1,2,3,0.25
rsv_2018,2023-04-08,Minnesota,1,4,3,0.5
rsv_2018,2023-04-08,Minnesota,1,6,3,0.75
rsv_2018,2023-04-08,Minnesota,1,11,3,0.975
rsv_2018,2023-04-15,Minnesota,2,0,3,0.025
rsv_2018,2023-04-15,Minnesota,2,2,3,0.25
rsv_2018,2023-04-15,Minnesota,2,4,3,0.5
rsv_2018,2023-04-15,Minnesota,2,6,3,0.75
rsv_2018,2023-04-15,Minnesota,2,12,3,0.975
rsv_2018,2023-04-22,Minnesota,3,0,3,0.025
rsv_2018,2023-04-22,Minnesota,3,2,3,0.25
rsv_2018,2023-04-22,Minnesota,3,3,3,0.5
rsv_2018,2023-04-22,Minnesota,3,5,3,0.75
rsv_2018,2023-04-22,Minnesota,3,12,3,0.975
rsv_2018,2023-04-29,Minnesota,4,0,0,0.025
rsv_2018,2023-04-29,Minnesota,4,1,0,0.25
rsv_2018,2023-04-29,Minnesota,4,3,0,0.5
rsv_2018,2023-04-29,Minnesota,4,5,0,0.75
rsv_2018,2023-04-29,Minnesota,4,13,0,0.975
rsv_2018,2023-04-08,New Mexico,1,0,1,0.025
rsv_2018,2023-04-08,New Mexico,1,0,1,0.25
rsv_2018,2023-04-08,New Mexico,1,1,1,0.5
rsv_2018,2023-04-08,New Mexico,1,2,1,0.75
rsv_2018,2023-04-08,New Mexico,1,5,1,0.975
rsv_2018,2023-04-15,New Mexico,2,0,1,0.025
rsv_2018,2023-04-15,New Mexico,2,0,1,0.25
rsv_2018,2023-04-15,New Mexico,2,1,1,0.5
rsv_2018,2023-04-15,New Mexico,2,2,1,0.75
rsv_2018,2023-04-15,New Mexico,2,5,1,0.975
rsv_2018,2023-04-22,New Mexico,3,0,1,0.025
rsv_2018,2023-04-22,New Mexico,3,0,1,0.25
rsv_2018,2023-04-22,New Mexico,3,1,1,0.5
rsv_2018,2023-04-22,New Mexico,3,2,1,0.75
rsv_2018,2023-04-22,New Mexico,3,5,1,0.975
rsv_2018,2023-04-29,New Mexico,4,0,1,0.025
rsv_2018,2023-04-29,New Mexico,4,0,1,0.25
rsv_2018,2023-04-29,New Mexico,4,1,1,0.5
rsv_2018,2023-04-29,New Mexico,4,2,1,0.75
rsv_2018,2023-04-29,New Mexico,4,5,1,0.975
rsv_2018,2023-04-08,New York,1,0,7,0.025
rsv_2018,2023-04-08,New York,1,3,7,0.25
rsv_2018,2023-04-08,New York,1,4,7,0.5
rsv_2018,2023-04-08,New York,1,6,7,0.75
rsv_2018,2023-04-08,New York,1,12,7,0.975
rsv_2018,2023-04-15,New York,2,0,7,0.025
rsv_2018,2023-04-15,New York,2,2,7,0.25
rsv_2018,2023-04-15,New York,2,4,7,0.5
rsv_2018,2023-04-15,New York,2,6,7,0.75
rsv_2018,2023-04-15,New York,2,12,7,0.975
rsv_2018,2023-04-22,New York,3,0,7,0.025
rsv_2018,2023-04-22,New York,3,2,7,0.25
rsv_2018,2023-04-22,New York,3,3,7,0.5
rsv_2018,2023-04-22,New York,3,6,7,0.75
rsv_2018,2023-04-22,New York,3,13,7,0.975
rsv_2018,2023-04-29,New York,4,0,4,0.025
rsv_2018,2023-04-29,New York,4,1,4,0.25
rsv_2018,2023-04-29,New York,4,3,4,0.5
rsv_2018,2023-04-29,New York,4,5,4,0.75
rsv_2018,2023-04-29,New York,4,12,4,0.975
rsv_2018,2023-04-08,Oregon,1,0,2,0.025
rsv_2018,2023-04-08,Oregon,1,1,2,0.25
rsv_2018,2023-04-08,Oregon,1,2,2,0.5
rsv_2018,2023-04-08,Oregon,1,3,2,0.75
rsv_2018,2023-04-08,Oregon,1,7,2,0.975
rsv_2018,2023-04-15,Oregon,2,0,4,0.025
rsv_2018,2023-04-15,Oregon,2,1,4,0.25
rsv_2018,2023-04-15,Oregon,2,2,4,0.5
rsv_2018,2023-04-15,Oregon,2,3,4,0.75
rsv_2018,2023-04-15,Oregon,2,7,4,0.975
rsv_2018,2023-04-22,Oregon,3,0,2,0.025
rsv_2018,2023-04-22,Oregon,3,1,2,0.25
rsv_2018,2023-04-22,Oregon,3,2,2,0.5
rsv_2018,2023-04-22,Oregon,3,3,2,0.75
rsv_2018,2023-04-22,Oregon,3,7,2,0.975
rsv_2018,2023-04-29,Oregon,4,0,0,0.025
rsv_2018,2023-04-29,Oregon,4,1,0,0.25
rsv_2018,2023-04-29,Oregon,4,1,0,0.5
rsv_2018,2023-04-29,Oregon,4,3,0,0.75
rsv_2018,2023-04-29,Oregon,4,7,0,0.975
rsv_2018,2023-04-08,Tennessee,1,0,2,0.025
rsv_2018,2023-04-08,Tennessee,1,1,2,0.25
rsv_2018,2023-04-08,Tennessee,1,1,2,0.5
rsv_2018,2023-04-08,Tennessee,1,3,2,0.75
rsv_2018,2023-04-08,Tennessee,1,6,2,0.975
rsv_2018,2023-04-15,Tennessee,2,0,2,0.025
rsv_2018,2023-04-15,Tennessee,2,0,2,0.25
rsv_2018,2023-04-15,Tennessee,2,1,2,0.5
rsv_2018,2023-04-15,Tennessee,2,2,2,0.75
rsv_2018,2023-04-15,Tennessee,2,6,2,0.975
rsv_2018,2023-04-22,Tennessee,3,0,4,0.025
rsv_2018,2023-04-22,Tennessee,3,0,4,0.25
rsv_2018,2023-04-22,Tennessee,3,1,4,0.5
rsv_2018,2023-04-22,Tennessee,3,2,4,0.75
rsv_2018,2023-04-22,Tennessee,3,6,4,0.975
rsv_2018,2023-04-29,Tennessee,4,0,2,0.025
rsv_2018,2023-04-29,Tennessee,4,0,2,0.25
rsv_2018,2023-04-29,Tennessee,4,1,2,0.5
rsv_2018,2023-04-29,Tennessee,4,2,2,0.75
rsv_2018,2023-04-29,Tennessee,4,6,2,0.975
rsv_2018,2023-04-08,Utah,1,0,0,0.025
rsv_2018,2023-04-08,Utah,1,1,0,0.25
rsv_2018,2023-04-08,Utah,1,2,0,0.5
rsv_2018,2023-04-08,Utah,1,4,0,0.75
rsv_2018,2023-04-08,Utah,1,7,0,0.975
rsv_2018,2023-04-15,Utah,2,0,0,0.025
rsv_2018,2023-04-15,Utah,2,1,0,0.25
rsv_2018,2023-04-15,Utah,2,2,0,0.5
rsv_2018,2023-04-15,Utah,2,3,0,0.75
rsv_2018,2023-04-15,Utah,2,8,0,0.975
rsv_2018,2023-04-22,Utah,3,0,4,0.025
rsv_2018,2023-04-22,Utah,3,1,4,0.25
rsv_2018,2023-04-22,Utah,3,2,4,0.5
rsv_2018,2023-04-22,Utah,3,3,4,0.75
rsv_2018,2023-04-22,Utah,3,8,4,0.975
rsv_2018,2023-04-29,Utah,4,0,0,0.025
rsv_2018,2023-04-29,Utah,4,1,0,0.25
rsv_2018,2023-04-29,Utah,4,1,0,0.5
rsv_2018,2023-04-29,Utah,4,3,0,0.75
rsv_2018,2023-04-29,Utah,4,7,0,0.975
rsv_2018,2023-04-15,California,1,0,3,0.025
rsv_2018,2023-04-15,California,1,3,3,0.25
rsv_2018,2023-04-15,California,1,4,3,0.5
rsv_2018,2023-04-15,California,1,7,3,0.75
rsv_2018,2023-04-15,California,1,12,3,0.975
rsv_2018,2023-04-22,California,2,0,0,0.025
rsv_2018,2023-04-22,California,2,2,0,0.25
rsv_2018,2023-04-22,California,2,4,0,0.5
rsv_2018,2023-04-22,California,2,6,0,0.75
rsv_2018,2023-04-22,California,2,13,0,0.975
rsv_2018,2023-04-29,California,3,0,0,0.025
rsv_2018,2023-04-29,California,3,2,0,0.25
rsv_2018,2023-04-29,California,3,3,0,0.5
rsv_2018,2023-04-29,California,3,5,0,0.75
rsv_2018,2023-04-29,California,3,12,0,0.975
rsv_2018,2023-05-06,California,4,0,3,0.025
rsv_2018,2023-05-06,California,4,1,3,0.25
rsv_2018,2023-05-06,California,4,3,3,0.5
rsv_2018,2023-05-06,California,4,5,3,0.75
rsv_2018,2023-05-06,California,4,12,3,0.975
rsv_2018,2023-04-15,Colorado,1,1,3,0.025
rsv_2018,2023-04-15,Colorado,1,4,3,0.25
rsv_2018,2023-04-15,Colorado,1,5,3,0.5
rsv_2018,2023-04-15,Colorado,1,8,3,0.75
rsv_2018,2023-04-15,Colorado,1,15,3,0.975
rsv_2018,2023-04-22,Colorado,2,0,3,0.025
rsv_2018,2023-04-22,Colorado,2,3,3,0.25
rsv_2018,2023-04-22,Colorado,2,5,3,0.5
rsv_2018,2023-04-22,Colorado,2,7,3,0.75
rsv_2018,2023-04-22,Colorado,2,14,3,0.975
rsv_2018,2023-04-29,Colorado,3,0,3,0.025
rsv_2018,2023-04-29,Colorado,3,2,3,0.25
rsv_2018,2023-04-29,Colorado,3,4,3,0.5
rsv_2018,2023-04-29,Colorado,3,7,3,0.75
rsv_2018,2023-04-29,Colorado,3,15,3,0.975
rsv_2018,2023-05-06,Colorado,4,0,3,0.025
rsv_2018,2023-05-06,Colorado,4,2,3,0.25
rsv_2018,2023-05-06,Colorado,4,3,3,0.5
rsv_2018,2023-05-06,Colorado,4,6,3,0.75
rsv_2018,2023-05-06,Colorado,4,14,3,0.975
rsv_2018,2023-04-15,Connecticut,1,0,0,0.025
rsv_2018,2023-04-15,Connecticut,1,1,0,0.25
rsv_2018,2023-04-15,Connecticut,1,1,0,0.5
rsv_2018,2023-04-15,Connecticut,1,3,0,0.75
rsv_2018,2023-04-15,Connecticut,1,6,0,0.975
rsv_2018,2023-04-22,Connecticut,2,0,1,0.025
rsv_2018,2023-04-22,Connecticut,2,0,1,0.25
rsv_2018,2023-04-22,Connecticut,2,1,1,0.5
rsv_2018,2023-04-22,Connecticut,2,2,1,0.75
rsv_2018,2023-04-22,Connecticut,2,6,1,0.975
rsv_2018,2023-04-29,Connecticut,3,0,1,0.025
rsv_2018,2023-04-29,Connecticut,3,0,1,0.25
rsv_2018,2023-04-29,Connecticut,3,1,1,0.5
rsv_2018,2023-04-29,Connecticut,3,2,1,0.75
rsv_2018,2023-04-29,Connecticut,3,6,1,0.975
rsv_2018,2023-05-06,Connecticut,4,0,2,0.025
rsv_2018,2023-05-06,Connecticut,4,0,2,0.25
rsv_2018,2023-05-06,Connecticut,4,1,2,0.5
rsv_2018,2023-05-06,Connecticut,4,2,2,0.75
rsv_2018,2023-05-06,Connecticut,4,5,2,0.975
rsv_2018,2023-04-15,Georgia,1,1,8,0.025
rsv_2018,2023-04-15,Georgia,1,4,8,0.25
rsv_2018,2023-04-15,Georgia,1,7,8,0.5
rsv_2018,2023-04-15,Georgia,1,9,8,0.75
rsv_2018,2023-04-15,Georgia,1,17,8,0.975
rsv_2018,2023-04-22,Georgia,2,1,4,0.025
rsv_2018,2023-04-22,Georgia,2,4,4,0.25
rsv_2018,2023-04-22,Georgia,2,6,4,0.5
rsv_2018,2023-04-22,Georgia,2,9,4,0.75
rsv_2018,2023-04-22,Georgia,2,18,4,0.975
rsv_2018,2023-04-29,Georgia,3,0,4,0.025
rsv_2018,2023-04-29,Georgia,3,3,4,0.25
