location,date,epiweek,epiyear,population,pop_served,count,weekly_rate
Michigan,2023-01-07,1,2023,10032075,1304169.75,18,1.4
Minnesota,2023-01-07,1,2023,5716548,3144101.4000000004,44,1.4
New Mexico,2023-01-07,1,2023,2100079,672025.28,16,2.4
New York,2023-01-07,1,2023,19657190,1769147.0999999999,30,1.7
Oregon,2023-01-07,1,2023,4238665,1822625.95,33,1.8
Tennessee,2023-01-07,1,2023,7030607,1827957.82,15,0.8
Utah,2023-01-07,1,2023,3376238,1215445.68,29,2.4
California,2023-01-14,2,2023,38886551,3499789.59,49,1.4
Colorado,2023-01-14,2,2023,5803748,2843836.52,46,1.6
Connecticut,2023-01-14,2,2023,3621089,869061.36,8,0.9
Georgia,2023-01-14,2,2023,10855454,4233627.0600000005,30,0.7
Maryland,2023-01-14,2,2023,6133130,2821239.8000000003,14,0.5
Michigan,2023-01-14,2,2023,10032075,1304169.75,20,1.5
Minnesota,2023-01-14,2,2023,5716548,3144101.4000000004,38,1.2
New Mexico,2023-01-14,2,2023,2100079,672025.28,12,1.8
New York,2023-01-14,2,2023,19657190,1769147.0999999999,23,1.3
Oregon,2023-01-14,2,2023,4238665,1822625.95,18,1
Tennessee,2023-01-14,2,2023,7030607,1827957.82,11,0.6
Utah,2023-01-14,2,2023,3376238,1215445.68,27,2.2
California,2023-01-21,3,2023,38886551,3499789.59,21,0.6
Colorado,2023-01-21,3,2023,5803748,2843836.52,48,1.7
Connecticut,2023-01-21,3,2023,3621089,869061.36,10,1.2
Georgia,2023-01-21,3,2023,10855454,4233627.0600000005,30,0.7
Maryland,2023-01-21,3,2023,6133130,2821239.8000000003,14,0.5
Michigan,2023-01-21,3,2023,10032075,1304169.75,5,0.4
Minnesota,2023-01-21,3,2023,5716548,3144101.4000000004,28,0.9
New Mexico,2023-01-21,3,2023,2100079,672025.28,9,1.3
New York,2023-01-21,3,2023,19657190,1769147.0999999999,12,0.7
Oregon,2023-01-21,3,2023,4238665,1822625.95,22,1.2
Tennessee,2023-01-21,3,2023,7030607,1827957.82,5,0.3
Utah,2023-01-21,3,2023,3376238,1215445.68,15,1.2
California,2023-01-28,4,2023,38886551,3499789.59,38,1.1
Colorado,2023-01-28,4,2023,5803748,2843836.52,34,1.2
Connecticut,2023-01-28,4,2023,3621089,869061.36,5,0.6
Georgia,2023-01-28,4,2023,10855454,4233627.0600000005,21,0.5
Maryland,2023-01-28,4,2023,6133130,2821239.8000000003,17,0.6
Michigan,2023-01-28,4,2023,10032075,1304169.75,7,0.5
Minnesota,2023-01-28,4,2023,5716548,3144101.4000000004,28,0.9
New Mexico,2023-01-28,4,2023,2100079,672025.28,7,1
New York,2023-01-28,4,2023,19657190,1769147.0999999999,11,0.6
Oregon,2023-01-28,4,2023,4238665,1822625.95,13,0.7
Tennessee,2023-01-28,4,2023,7030607,1827957.82,4,0.2
Utah,2023-01-28,4,2023,3376238,1215445.68,15,1.2
California,2023-02-04,5,2023,38886551,3499789.59,24,0.7
Colorado,2023-02-04,5,2023,5803748,2843836.52,23,0.8
Connecticut,2023-02-04,5,2023,3621089,869061.36,3,0.4
Georgia,2023-02-04,5,2023,10855454,4233627.0600000005,13,0.3
Maryland,2023-02-04,5,2023,6133130,2821239.8000000003,17,0.6
Michigan,2023-02-04,5,2023,10032075,1304169.75,7,0.5
Minnesota,2023-02-04,5,2023,5716548,3144101.4000000004,9,0.3
New Mexico,2023-02-04,5,2023,2100079,672025.28,4,0.6
New York,2023-02-04,5,2023,19657190,1769147.0999999999,12,0.7
Oregon,2023-02-04,5,2023,4238665,1822625.95,13,0.7
Tennessee,2023-02-04,5,2023,7030607,1827957.82,4,0.2
Utah,2023-02-04,5,2023,3376238,1215445.68,5,0.4
California,2023-02-11,6,2023,38886551,3499789.59,28,0.8
Colorado,2023-02-11,6,2023,5803748,2843836.52,23,0.8
Connecticut,2023-02-11,6,2023,3621089,869061.36,1,0.1
Georgia,2023-02-11,6,2023,10855454,4233627.0600000005,21,0.5
Maryland,2023-02-11,6,2023,6133130,2821239.8000000003,11,0.4
Michigan,2023-02-11,6,2023,10032075,1304169.75,4,0.3
Minnesota,2023-02-11,6,2023,5716548,3144101.4000000004,13,0.4
New Mexico,2023-02-11,6,2023,2100079,672025.28,4,0.6
New York,2023-02-11,6,2023,19657190,1769147.0999999999,11,0.6
Oregon,2023-02-11,6,2023,4238665,1822625.95,7,0.4
Tennessee,2023-02-11,6,2023,7030607,1827957.82,4,0.2
Utah,2023-02-11,6,2023,3376238,1215445.68,11,0.9
California,2023-02-18,7,2023,38886551,3499789.59,28,0.8
Colorado,2023-02-18,7,2023,5803748,2843836.52,23,0.8
Connecticut,2023-02-18,7,2023,3621089,869061.36,10,1.2
Georgia,2023-02-18,7,2023,10855454,4233627.0600000005,8,0.2
Maryland,2023-02-18,7,2023,6133130,2821239.8000000003,3,0.1
Michigan,2023-02-18,7,2023,10032075,1304169.75,3,0.2
Minnesota,2023-02-18,7,2023,5716548,3144101.4000000004,16,0.5
New Mexico,2023-02-18,7,2023,2100079,672025.28,6,0.9
New York,2023-02-18,7,2023,19657190,1769147.0999999999,11,0.6
Oregon,2023-02-18,7,2023,4238665,1822625.95,9,0.5
Tennessee,2023-02-18,7,2023,7030607,1827957.82,2,0.1
Utah,2023-02-18,7,2023,3376238,1215445.68,16,1.3
California,2023-02-25,8,2023,38886551,3499789.59,14,0.4
Colorado,2023-02-25,8,2023,5803748,2843836.52,17,0.6
Connecticut,2023-02-25,8,2023,3621089,869061.36,2,0.2
Georgia,2023-02-25,8,2023,10855454,4233627.0600000005,8,0.2
Maryland,2023-02-25,8,2023,6133130,2821239.8000000003,8,0.3
Michigan,2023-02-25,8,2023,10032075,1304169.75,3,0.2
Minnesota,2023-02-25,8,2023,5716548,3144101.4000000004,19,0.6
New Mexico,2023-02-25,8,2023,2100079,672025.28,2,0.3
New York,2023-02-25,8,2023,19657190,1769147.0999999999,4,0.2
Oregon,2023-02-25,8,2023,4238665,1822625.95,5,0.3
Tennessee,2023-02-25,8,2023,7030607,1827957.82,0,0
Utah,2023-02-25,8,2023,3376238,1215445.68,6,0.5
California,2023-03-04,9,2023,38886551,3499789.59,10,0.3
Colorado,2023-03-04,9,2023,5803748,2843836.52,9,0.3
Connecticut,2023-03-04,9,2023,3621089,869061.36,6,0.7
Georgia,2023-03-04,9,2023,10855454,4233627.0600000005,13,0.3
Maryland,2023-03-04,9,2023,6133130,2821239.8000000003,6,0.2
Michigan,2023-03-04,9,2023,10032075,1304169.75,3,0.2
Minnesota,2023-03-04,9,2023,5716548,3144101.4000000004,13,0.4
New Mexico,2023-03-04,9,2023,2100079,672025.28,3,0.4
New York,2023-03-04,9,2023,19657190,1769147.0999999999,11,0.6
Oregon,2023-03-04,9,2023,4238665,1822625.95,4,0.2
Tennessee,2023-03-04,9,2023,7030607,1827957.82,5,0.3
Utah,2023-03-04,9,2023,3376238,1215445.68,2,0.2
California,2023-03-11,10,2023,38886551,3499789.59,10,0.3
Colorado,2023-03-11,10,2023,5803748,2843836.52,14,0.5
Connecticut,2023-03-11,10,2023,3621089,869061.36,6,0.7
Georgia,2023-03-11,10,2023,10855454,4233627.0600000005,13,0.3
Maryland,2023-03-11,10,2023,6133130,2821239.8000000003,8,0.3
Michigan,2023-03-11,10,2023,10032075,1304169.75,3,0.2
Minnesota,2023-03-11,10,2023,5716548,3144101.4000000004,6,0.2
New Mexico,2023-03-11,10,2023,2100079,672025.28,1,0.1
New York,2023-03-11,10,2023,19657190,1769147.0999999999,12,0.7
Oregon,2023-03-11,10,2023,4238665,1822625.95,4,0.2
Tennessee,2023-03-11,10,2023,7030607,1827957.82,0,0
Utah,2023-03-11,10,2023,3376238,1215445.68,2,0.2
California,2023-03-18,11,2023,38886551,3499789.59,17,0.5
Colorado,2023-03-18,11,2023,5803748,2843836.52,6,0.2
Connecticut,2023-03-18,11,2023,3621089,869061.36,4,0.5
Georgia,2023-03-18,11,2023,10855454,4233627.0600000005,13,0.3
Maryland,2023-03-18,11,2023,6133130,2821239.8000000003,3,0.1
Michigan,2023-03-18,11,2023,10032075,1304169.75,8,0.6
Minnesota,2023-03-18,11,2023,5716548,3144101.4000000004,6,0.2
New Mexico,2023-03-18,11,2023,2100079,672025.28,1,0.1
New York,2023-03-18,11,2023,19657190,1769147.0999999999,11,0.6
Oregon,2023-03-18,11,2023,4238665,1822625.95,5,0.3
Tennessee,2023-03-18,11,2023,7030607,1827957.82,2,0.1
Utah,2023-03-18,11,2023,3376238,1215445.68,4,0.3
California,2023-03-25,12,2023,38886551,3499789.59,10,0.3
Colorado,2023-03-25,12,2023,5803748,2843836.52,9,0.3
Connecticut,2023-03-25,12,2023,3621089,869061.36,1,0.1
Georgia,2023-03-25,12,2023,10855454,4233627.0600000005,8,0.2
Maryland,2023-03-25,12,2023,6133130,2821239.8000000003,8,0.3
Michigan,2023-03-25,12,2023,10032075,1304169.75,3,0.2
Minnesota,2023-03-25,12,2023,5716548,3144101.4000000004,6,0.2
New Mexico,2023-03-25,12,2023,2100079,672025.28,1,0.1
New York,2023-03-25,12,2023,19657190,1769147.0999999999,5,0.3
Oregon,2023-03-25,12,2023,4238665,1822625.95,2,0.1
Tennessee,2023-03-25,12,2023,7030607,1827957.82,2,0.1
Utah,2023-03-25,12,2023,3376238,1215445.68,4,0.3
California,2023-04-01,13,2023,38886551,3499789.59,7,0.2
Colorado,2023-04-01,13,2023,5803748,2843836.52,9,0.3
Connecticut,2023-04-01,13,2023,3621089,869061.36,0,0
Georgia,2023-04-01,13,2023,10855454,4233627.0600000005,8,0.2
Maryland,2023-04-01,13,2023,6133130,2821239.8000000003,6,0.2
Michigan,2023-04-01,13,2023,10032075,1304169.75,4,0.3
Minnesota,2023-04-01,13,2023,5716548,3144101.4000000004,3,0.1
New Mexico,2023-04-01,13,2023,2100079,672025.28,2,0.3
New York,2023-04-01,13,2023,19657190,1769147.0999999999,4,0.2
Oregon,2023-04-01,13,2023,4238665,1822625.95,2,0.1
Tennessee,2023-04-01,13,2023,7030607,1827957.82,2,0.1
Utah,2023-04-01,13,2023,3376238,1215445.68,2,0.2
California,2023-04-08,14,2023,38886551,3499789.59,3,0.1
Colorado,2023-04-08,14,2023,5803748,2843836.52,6,0.2
Connecticut,2023-04-08,14,2023,3621089,869061.36,3,0.3
Georgia,2023-04-08,14,2023,10855454,4233627.0600000005,8,0.2
Maryland,2023-04-08,14,2023,6133130,2821239.8000000003,3,0.1
Michigan,2023-04-08,14,2023,10032075,1304169.75,3,0.2
Minnesota,2023-04-08,14,2023,5716548,3144101.4000000004,3,0.1
New Mexico,2023-04-08,14,2023,2100079,672025.28,1,0.1
New York,2023-04-08,14,2023,19657190,1769147.0999999999,7,0.4
Oregon,2023-04-08,14,2023,4238665,1822625.95,2,0.1
Tennessee,2023-04-08,14,2023,7030607,1827957.82,2,0.1
Utah,2023-04-08,14,2023,3376238,1215445.68,0,0
California,2023-04-15,15,2023,38886551,3499789.59,3,0.1
Colorado,2023-04-15,15,2023,5803748,2843836.52,3,0.1
Connecticut,2023-04-15,15,2023,3621089,869061.36,0,0
Georgia,2023-04-15,15,2023,10855454,4233627.0600000005,8,0.2
Maryland,2023-04-15,15,2023,6133130,2821239.8000000003,3,0.1
Michigan,2023-04-15,15,2023,10032075,1304169.75,0,0
Minnesota,2023-04-15,15,2023,5716548,3144101.4000000004,3,0.1
New Mexico,2023-04-15,15,2023,2100079,672025.28,1,0.1
New York,2023-04-15,15,2023,19657190,1769147.0999999999,7,0.4
Oregon,2023-04-15,15,2023,4238665,1822625.95,4,0.2
Tennessee,2023-04-15,15,2023,7030607,1827957.82,2,0.1
Utah,2023-04-15,15,2023,3376238,1215445.68,0,0
California,2023-04-22,16,2023,38886551,3499789.59,0,0
Colorado,2023-04-22,16,2023,5803748,2843836.52,3,0.1
Connecticut,2023-04-22,16,2023,3621089,869061.36,1,0.1
Georgia,2023-04-22,16,2023,10855454,4233627.0600000005,4,0.1
Maryland,2023-04-22,16,2023,6133130,2821239.8000000003,0,0
Michigan,2023-04-22,16,2023,10032075,1304169.75,1,0.1
Minnesota,2023-04-22,16,2023,5716548,3144101.4000000004,3,0.1
New Mexico,2023-04-22,16,2023,2100079,672025.28,1,0.1
New York,2023-04-22,16,2023,19657190,1769147.0999999999,7,0.4
Oregon,2023-04-22,16,2023,4238665,1822625.95,2,0.1
Tennessee,2023-04-22,16,2023,7030607,1827957.82,4,0.2
Utah,2023-04-22,16,2023,3376238,1215445.68,4,0.3
California,2023-04-29,17,2023,38886551,3499789.59,0,0
Colorado,2023-04-29,17,2023,5803748,2843836.52,3,0.1
Connecticut,2023-04-29,17,2023,3621089,869061.36,1,0.1
Georgia,2023-04-29,17,2023,10855454,4233627.0600000005,4,0.1
Maryland,2023-04-29,17,2023,6133130,2821239.8000000003,3,0.1
Michigan,2023-04-29,17,2023,10032075,1304169.75,0,0
Minnesota,2023-04-29,17,2023,5716548,3144101.4000000004,0,0
New Mexico,2023-04-29,17,2023,2100079,672025.28,1,0.1
New York,2023-04-29,17,2023,19657190,1769147.0999999999,4,0.2
Oregon,2023-04-29,17,2023,4238665,1822625.95,0,0
Tennessee,2023-04-29,17,2023,7030607,1827957.82,2,0.1
Utah,2023-04-29,17,2023,3376238,1215445.68,0,0
California,2023-05-06,18,2023,38886551,3499789.59,3,0.1
Colorado,2023-05-06,18,2023,5803748,2843836.52,3,0.1
Connecticut,2023-05-06,18,2023,3621089,869061.36,2,0.2
Georgia,2023-05-06,18,2023,10855454,4233627.0600000005,4,0.1
Maryland,2023-05-06,18,2023,6133130,2821239.8000000003,3,0.1
Michigan,2023-05-06,18,2023,10032075,1304169.75,0,0
Minnesota,2023-05-06,18,2023,5716548,3144101.4000000004,0,0
New Mexico,2023-05-06,18,2023,2100079,672025.28,1,0.1
New York,2023-05-06,18,2023,19657190,1769147.0999999999,4,0.2
Oregon,2023-05-06,18,2023,4238665,1822625.95,2,0.1
Tennessee,2023-05-06,18,2023,7030607,1827957.82,2,0.1
Utah,2023-05-06,18,2023,3376238,1215445.68,0,0
California,2023-05-13,19,2023,38886551,3499789.59,0,0
Colorado,2023-05-13,19,2023,5803748,2843836.52,3,0.1
Connecticut,2023-05-13,19,2023,3621089,869061.36,1,0.1
Georgia,2023-05-13,19,2023,10855454,4233627.0600000005,8,0.2
Maryland,2023-05-13,19,2023,6133130,2821239.8000000003,0,0
Michigan,2023-05-13,19,2023,10032075,1304169.75,0,0
Minnesota,2023-05-13,19,2023,5716548,3144101.4000000004,3,0.1
New Mexico,2023-05-13,19,2023,2100079,672025.28,0,0
New York,2023-05-13,19,2023,19657190,1769147.0999999999,0,0
Oregon,2023-05-13,19,2023,4238665,1822625.95,0,0
Tennessee,2023-05-13,19,2023,7030607,1827957.82,2,0.1
Utah,2023-05-13,19,2023,3376238,1215445.68,1,0.1
California,2023-05-20,20,2023,38886551,3499789.59,3,0.1
Colorado,2023-05-20,20,2023,5803748,2843836.52,0,0
Connecticut,2023-05-20,20,2023,3621089,869061.36,0,0
Georgia,2023-05-20,20,2023,10855454,4233627.0600000005,8,0.2
Maryland,2023-05-20,20,2023,6133130,2821239.8000000003,0,0
Michigan,2023-05-20,20,2023,10032075,1304169.75,1,0.1
Minnesota,2023-05-20,20,2023,5716548,3144101.4000000004,0,0
New Mexico,2023-05-20,20,2023,2100079,672025.28,0,0
New York,2023-05-20,20,2023,19657190,1769147.0999999999,2,0.1
Oregon,2023-05-20,20,2023,4238665,1822625.95,0,0
Tennessee,2023-05-20,20,2023,7030607,1827957.82,0,0
Utah,2023-05-20,20,2023,3376238,1215445.68,0,0
California,2023-05-27,21,2023,38886551,3499789.59,3,0.1
Colorado,2023-05-27,21,2023,5803748,2843836.52,3,0.1
Connecticut,2023-05-27,21,2023,3621089,869061.36,0,0
Georgia,2023-05-27,21,2023,10855454,4233627.0600000005,4,0.1
Maryland,2023-05-27,21,2023,6133130,2821239.8000000003,0,0
Michigan,2023-05-27,21,2023,10032075,1304169.75,0,0
Minnesota,2023-05-27,21,2023,5716548,3144101.4000000004,0,0
New Mexico,2023-05-27,21,2023,2100079,672025.28,0,0
New York,2023-05-27,21,2023,19657190,1769147.0999999999,2,0.1
Oregon,2023-05-27,21,2023,4238665,1822625.95,0,0
Tennessee,2023-05-27,21,2023,7030607,1827957.82,0,0
Utah,2023-05-27,21,2023,3376238,1215445.68,1,0.1
California,2023-06-03,22,2023,38886551,3499789.59,3,0.1
Colorado,2023-06-03,22,2023,5803748,2843836.52,0,0
Connecticut,2023-06-03,22,2023,3621089,869061.36,0,0
Georgia,2023-06-03,22,2023,10855454,4233627.0600000005,8,0.2
Maryland,2023-06-03,22,2023,6133130,2821239.8000000003,0,0
Michigan,2023-06-03,22,2023,10032075,1304169.75,0,0
Minnesota,2023-06-03,22,2023,5716548,3144101.4000000004,0,0
New Mexico,2023-06-03,22,2023,2100079,672025.28,0,0
New York,2023-06-03,22,2023,19657190,1769147.0999999999,2,0.1
Oregon,2023-06-03,22,2023,4238665,1822625.95,0,0
Tennessee,2023-06-03,22,2023,7030607,1827957.82,2,0.1
Utah,2023-06-03,22,2023,3376238,1215445.68,1,0.1
California,2023-06-10,23,2023,38886551,3499789.59,3,0.1
Colorado,2023-06-10,23,2023,5803748,2843836.52,0,0
Connecticut,2023-06-10,23,2023,3621089,869061.36,0,0
Georgia,2023-06-10,23,2023,10855454,4233627.0600000005,4,0.1
Maryland,2023-06-10,23,2023,6133130,2821239.8000000003,0,0
Michigan,2023-06-10,23,2023,10032075,1304169.75,0,0
Minnesota,2023-06-10,23,2023,5716548,3144101.4000000004,0,0
New Mexico,2023-06-10,23,2023,2100079,672025.28,1,0.1
New York,2023-06-10,23,2023,19657190,1769147.0999999999,0,0
Oregon,2023-06-10,23,2023,4238665,1822625.95,2,0.1
Tennessee,2023-06-10,23,2023,7030607,1827957.82,4,0.2
Utah,2023-06-10,23,2023,3376238,1215445.68,0,0
California,2023-06-17,24,2023,38886551,3499789.59,0,0
Colorado,2023-06-17,24,2023,5803748,2843836.52,0,0
Connecticut,2023-06-17,24,2023,3621089,869061.36,0,0
Georgia,2023-06-17,24,2023,10855454,4233627.0600000005,8,0.2
Maryland,2023-06-17,24,2023,6133130,2821239.8000000003,0,0
Michigan,2023-06-17,24,2023,10032075,1304169.75,0,0
Minnesota,2023-06-17,24,2023,5716548,3144101.4000000004,0,0
New Mexico,2023-06-17,24,2023,2100079,672025.28,0,0
New York,2023-06-17,24,2023,19657190,1769147.0999999999,0,0
Oregon,2023-06-17,24,2023,4238665,1822625.95,0,0
Tennessee,2023-06-17,24,2023,7030607,1827957.82,2,0.1
Utah,2023-06-17,24,2023,3376238,1215445.68,1,0.1
California,2023-06-24,25,2023,38886551,3499789.59,0,0
Colorado,2023-06-24,25,2023,5803748,2843836.52,0,0
Connecticut,2023-06-24,25,2023,3621089,869061.36,0,0
Georgia,2023-06-24,25,2023,10855454,4233627.0600000005,8,0.2
Maryland,2023-06-24,25,2023,6133130,2821239.8000000003,0,0
Michigan,2023-06-24,25,2023,10032075,1304169.75,0,0
Minnesota,2023-06-24,25,2023,5716548,3144101.4000000004,0,0
New Mexico,2023-06-24,25,2023,2100079,672025.28,0,0
New York,2023-06-24,25,2023,19657190,1769147.0999999999,0,0
Oregon,2023-06-24,25,2023,4238665,1822625.95,2,0.1
Tennessee,2023-06-24,25,2023,7030607,1827957.82,2,0.1
Utah,2023-06-24,25,2023,3376238,1215445.68,0,0
California,2023-07-01,26,2023,38886551,3499789.59,3,0.1
Colorado,2023-07-01,26,2023,5803748,2843836.52,0,0
Connecticut,2023-07-01,26,2023,3621089,869061.36,0,0
Georgia,2023-07-01,26,2023,10855454,4233627.0600000005,8,0.2
Maryland,2023-07-01,26,2023,6133130,2821239.8000000003,0,0
Michigan,2023-07-01,26,2023,10032075,1304169.75,0,0
Minnesota,2023-07-01,26,2023,5716548,3144101.4000000004,0,0
New Mexico,2023-07-01,26,2023,2100079,672025.28,0,0
New York,2023-07-01,26,2023,19657190,1769147.0999999999,0,0
Oregon,2023-07-01,26,2023,4238665,1822625.95,0,0
Tennessee,2023-07-01,26,2023,7030607,1827957.82,0,0
Utah,2023-07-01,26,2023,3376238,1215445.68,0,0
California,2023-07-08,27,2023,38886551,3499789.59,3,0.1
Colorado,2023-07-08,27,2023,5803748,2843836.52,0,0
Connecticut,2023-07-08,27,2023,3621089,869061.36,0,0
Georgia,2023-07-08,27,2023,10855454,4233627.0600000005,4,0.1
Maryland,2023-07-08,27,2023,6133130,2821239.8000000003,0,0
Michigan,2023-07-08,27,2023,10032075,1304169.75,0,0
Minnesota,2023-07-08,27,2023,5716548,3144101.4000000004,0,0
New Mexico,2023-07-08,27,2023,2100079,672025.28,0,0
New York,2023-07-08,27,2023,19657190,1769147.0999999999,0,0
Oregon,2023-07-08,27,2023,4238665,1822625.95,0,0
Tennessee,2023-07-08,27,2023,7030607,1827957.82,0,0
Utah,2023-07-08,27,2023,3376238,1215445.68,0,0
California,2023-07-15,28,2023,38886551,3499789.59,0,0
Colorado,2023-07-15,28,2023,5803748,2843836.52,0,0
Connecticut,2023-07-15,28,2023,3621089,869061.36,0,0
Georgia,2023-07-15,28,2023,10855454,4233627.0600000005,4,0.1
Maryland,2023-07-15,28,2023,6133130,2821239.8000000003,0,0
Michigan,2023-07-15,28,2023,10032075,1304169.75,0,0
Minnesota,2023-07-15,28,2023,5716548,3144101.4000000004,0,0
New Mexico,2023-07-15,28,2023,2100079,672025.28,1,0.1
New York,2023-07-15,28,2023,19657190,1769147.0999999999,2,0.1
Oregon,2023-07-15,28,2023,4238665,1822625.95,0,0
Tennessee,2023-07-15,28,2023,7030607,1827957.82,0,0
Utah,2023-07-15,28,2023,3376238,1215445.68,0,0
California,2023-07-22,29,2023,38886551,3499789.59,3,0.1
Colorado,2023-07-22,29,2023,5803748,2843836.52,0,0
Connecticut,2023-07-22,29,2023,3621089,869061.36,1,0.1
Georgia,2023-07-22,29,2023,10855454,4233627.0600000005,8,0.2
Maryland,2023-07-22,29,2023,6133130,2821239.8000000003,3,0.1
Michigan,2023-07-22,29,2023,10032075,1304169.75,0,0
Minnesota,2023-07-22,29,2023,5716548,3144101.4000000004,0,0
New Mexico,2023-07-22,29,2023,2100079,672025.28,0,0
New York,2023-07-22,29,2023,19657190,1769147.0999999999,0,0
Oregon,2023-07-22,29,2023,4238665,1822625.95,2,0.1
Tennessee,2023-07-22,29,2023,7030607,1827957.82,2,0.1
Utah,2023-07-22,29,2023,3376238,1215445.68,0,0
California,2023-07-29,30,2023,38886551,3499789.59,3,0.1
Colorado,2023-07-29,30,2023,5803748,2843836.52,3,0.1
Connecticut,2023-07-29,30,2023,3621089,869061.36,1,0.1
Georgia,2023-07-29,30,2023,10855454,4233627.0600000005,13,0.3
Maryland,2023-07-29,30,2023,6133130,2821239.8000000003,3,0.1
Michigan,2023-07-29,30,2023,10032075,1304169.75,0,0
Minnesota,2023-07-29,30,2023,5716548,3144101.4000000004,0,0
New Mexico,2023-07-29,30,2023,2100079,672025.28,0,0
New York,2023-07-29,30,2023,19657190,1769147.0999999999,0,0
Oregon,2023-07-29,30,2023,4238665,1822625.95,0,0
Tennessee,2023-07-29,30,2023,7030607,1827957.82,2,0.1
Utah,2023-07-29,30,2023,3376238,1215445.68,0,0
California,2023-08-05,31,2023,38886551,3499789.59,3,0.1
Colorado,2023-08-05,31,2023,5803748,2843836.52,3,0.1
Connecticut,2023-08-05,31,2023,3621089,869061.36,1,0.1
Georgia,2023-08-05,31,2023,10855454,4233627.0600000005,8,0.2
Maryland,2023-08-05,31,2023,6133130,2821239.8000000003,0,0
Michigan,2023-08-05,31,2023,10032075,1304169.75,0,0
Minnesota,2023-08-05,31,2023,5716548,3144101.4000000004,0,0
New Mexico,2023-08-05,31,2023,2100079,672025.28,1,0.1
New York,2023-08-05,31,2023,19657190,1769147.0999999999,2,0.1
Oregon,2023-08-05,31,2023,4238665,1822625.95,2,0.1
Tennessee,2023-08-05,31,2023,7030607,1827957.82,2,0.1
Utah,2023-08-05,31,2023,3376238,1215445.68,0,0
California,2023-08-12,32,2023,38886551,3499789.59,3,0.1
Colorado,2023-08-12,32,2023,5803748,2843836.52,3,0.1
Connecticut,2023-08-12,32,2023,3621089,869061.36,0,0
Georgia,2023-08-12,32,2023,10855454,4233627.0600000005,17,0.4
Maryland,2023-08-12,32,2023,6133130,2821239.8000000003,0,0
Michigan,2023-08-12,32,2023,10032075,1304169.75,0,0
Minnesota,2023-08-12,32,2023,5716548,3144101.4000000004,0,0
New Mexico,2023-08-12,32,2023,2100079,672025.28,0,0
New York,2023-08-12,32,2023,19657190,1769147.0999999999,2,0.1
Oregon,2023-08-12,32,2023,4238665,1822625.95,2,0.1
Tennessee,2023-08-12,32,2023,7030607,1827957.82,4,0.2
Utah,2023-08-12,32,2023,3376238,1215445.68,0,0
California,2023-08-19,33,2023,38886551,3499789.59,0,0
Colorado,2023-08-19,33,2023,5803748,2843836.52,0,0
Connecticut,2023-08-19,33,2023,3621089,869061.36,0,0
Georgia,2023-08-19,33,2023,10855454,4233627.0600000005,30,0.7
Maryland,2023-08-19,33,2023,6133130,2821239.8000000003,3,0.1
Michigan,2023-08-19,33,2023,10032075,1304169.75,0,0
Minnesota,2023-08-19,33,2023,5716548,3144101.4000000004,0,0
New Mexico,2023-08-19,33,2023,2100079,672025.28,0,0
New York,2023-08-19,33,2023,19657190,1769147.0999999999,2,0.1
Oregon,2023-08-19,33,2023,4238665,1822625.95,0,0
Tennessee,2023-08-19,33,2023,7030607,1827957.82,4,0.2
Utah,2023-08-19,33,2023,3376238,1215445.68,1,0.1
California,2023-08-26,34,2023,38886551,3499789.59,3,0.1
Colorado,2023-08-26,34,2023,5803748,2843836.52,0,0
Connecticut,2023-08-26,34,2023,3621089,869061.36,2,0.2
Georgia,2023-08-26,34,2023,10855454,4233627.0600000005,25,0.6
Maryland,2023-08-26,34,2023,6133130,2821239.8000000003,3,0.1
Michigan,2023-08-26,34,2023,10032075,1304169.75,0,0
Minnesota,2023-08-26,34,2023,5716548,3144101.4000000004,3,0.1
New Mexico,2023-08-26,34,2023,2100079,672025.28,0,0
New York,2023-08-26,34,2023,19657190,1769147.0999999999,0,0
Oregon,2023-08-26,34,2023,4238665,1822625.95,2,0.1
Tennessee,2023-08-26,34,2023,7030607,1827957.82,4,0.2
Utah,2023-08-26,34,2023,3376238,1215445.68,0,0
California,2023-09-02,35,2023,38886551,3499789.59,0,0
Colorado,2023-09-02,35,2023,5803748,2843836.52,0,0
Connecticut,2023-09-02,35,2023,3621089,869061.36,2,0.2
Georgia,2023-09-02,35,2023,10855454,4233627.0600000005,55,1.3
Maryland,2023-09-02,35,2023,6133130,2821239.8000000003,0,0
Michigan,2023-09-02,35,2023,10032075,1304169.75,0,0
Minnesota,2023-09-02,35,2023,5716548,3144101.4000000004,3,0.1
New Mexico,2023-09-02,35,2023,2100079,672025.28,0,0
New York,2023-09-02,35,2023,19657190,1769147.0999999999,4,0.2
Oregon,2023-09-02,35,2023,4238665,1822625.95,0,0
Tennessee,2023-09-02,35,2023,7030607,1827957.82,5,0.3
Utah,2023-09-02,35,2023,3376238,1215445.68,1,0.1
California,2023-09-09,36,2023,38886551,3499789.59,7,0.2
Colorado,2023-09-09,36,2023,5803748,2843836.52,0,0
Connecticut,2023-09-09,36,2023,3621089,869061.36,2,0.2
Georgia,2023-09-09,36,2023,10855454,4233627.0600000005,55,1.3
Maryland,2023-09-09,36,2023,6133130,2821239.8000000003,3,0.1
Michigan,2023-09-09,36,2023,10032075,1304169.75,1,0.1
Minnesota,2023-09-09,36,2023,5716548,3144101.4000000004,3,0.1
New Mexico,2023-09-09,36,2023,2100079,672025.28,1,0.1
