model,date,location,horizon,prediction,true_value,quantile
baseline_flu,2023-10-14,Rhode Island,3,28.84756847568474,1,0.975
baseline_flu,2023-10-14,South Carolina,3,0,26,0.025
baseline_flu,2023-10-14,South Carolina,3,9.756357563575648,26,0.25
baseline_flu,2023-10-14,South Carolina,3,26,26,0.5
baseline_flu,2023-10-14,South Carolina,3,42.75635756357565,26,0.75
baseline_flu,2023-10-14,South Carolina,3,114.80534105341064,26,0.975
baseline_flu,2023-10-14,South Dakota,3,0,0,0.025
baseline_flu,2023-10-14,South Dakota,3,0,0,0.25
baseline_flu,2023-10-14,South Dakota,3,0,0,0.5
baseline_flu,2023-10-14,South Dakota,3,8,0,0.75
baseline_flu,2023-10-14,South Dakota,3,35.722107721077485,0,0.975
baseline_flu,2023-10-14,Tennessee,3,0,32,0.025
baseline_flu,2023-10-14,Tennessee,3,8.26801518015182,32,0.25
baseline_flu,2023-10-14,Tennessee,3,34,32,0.5
baseline_flu,2023-10-14,Tennessee,3,61.3829188291883,32,0.75
baseline_flu,2023-10-14,Tennessee,3,250.6035910359102,32,0.975
baseline_flu,2023-10-14,Texas,3,0,168,0.025
baseline_flu,2023-10-14,Texas,3,20.11246612466125,168,0.25
baseline_flu,2023-10-14,Texas,3,128,168,0.5
baseline_flu,2023-10-14,Texas,3,248.4577070770708,168,0.75
baseline_flu,2023-10-14,Texas,3,656.2176999269992,168,0.975
baseline_flu,2023-10-14,Utah,3,0,3,0.025
baseline_flu,2023-10-14,Utah,3,0,3,0.25
baseline_flu,2023-10-14,Utah,3,3,3,0.5
baseline_flu,2023-10-14,Utah,3,9.837358373583733,3,0.75
baseline_flu,2023-10-14,Utah,3,34.01356163561639,3,0.975
baseline_flu,2023-10-14,Vermont,3,0,0,0.025
baseline_flu,2023-10-14,Vermont,3,0,0,0.25
baseline_flu,2023-10-14,Vermont,3,0,0,0.5
baseline_flu,2023-10-14,Vermont,3,3,0,0.75
baseline_flu,2023-10-14,Vermont,3,27.858023580235788,0,0.975
baseline_flu,2023-10-14,Virginia,3,0,54,0.025
baseline_flu,2023-10-14,Virginia,3,7.885086350863519,54,0.25
baseline_flu,2023-10-14,Virginia,3,31,54,0.5
baseline_flu,2023-10-14,Virginia,3,55.84578345783471,54,0.75
baseline_flu,2023-10-14,Virginia,3,173.19653721537227,54,0.975
baseline_flu,2023-10-14,Washington,3,0,13,0.025
baseline_flu,2023-10-14,Washington,3,0,13,0.25
baseline_flu,2023-10-14,Washington,3,15,13,0.5
baseline_flu,2023-10-14,Washington,3,36.064890648906506,13,0.75
baseline_flu,2023-10-14,Washington,3,297.3103481034814,13,0.975
baseline_flu,2023-10-14,West Virginia,3,0,3,0.025
baseline_flu,2023-10-14,West Virginia,3,0,3,0.25
baseline_flu,2023-10-14,West Virginia,3,6,3,0.5
baseline_flu,2023-10-14,West Virginia,3,21.241529915299157,3,0.75
baseline_flu,2023-10-14,West Virginia,3,110.6760857608574,3,0.975
baseline_flu,2023-10-14,Wisconsin,3,0,3,0.025
baseline_flu,2023-10-14,Wisconsin,3,0,3,0.25
baseline_flu,2023-10-14,Wisconsin,3,3,3,0.5
baseline_flu,2023-10-14,Wisconsin,3,23.1010110101101,3,0.75
baseline_flu,2023-10-14,Wisconsin,3,174.29653571535707,3,0.975
baseline_flu,2023-10-14,Wyoming,3,0,4,0.025
baseline_flu,2023-10-14,Wyoming,3,0,4,0.25
baseline_flu,2023-10-14,Wyoming,3,0,4,0.5
baseline_flu,2023-10-14,Wyoming,3,4.369771197711962,4,0.75
baseline_flu,2023-10-14,Wyoming,3,32.78852263522638,4,0.975
baseline_flu,2023-10-14,Puerto Rico,3,0,103,0.025
baseline_flu,2023-10-14,Puerto Rico,3,40.44985199851998,103,0.25
baseline_flu,2023-10-14,Puerto Rico,3,59,103,0.5
baseline_flu,2023-10-14,Puerto Rico,3,77.53856038560386,103,0.75
baseline_flu,2023-10-14,Puerto Rico,3,123.03119031190336,103,0.975
baseline_flu,2023-10-21,Alabama,4,0,30,0.025
baseline_flu,2023-10-21,Alabama,4,0,30,0.25
baseline_flu,2023-10-21,Alabama,4,20,30,0.5
baseline_flu,2023-10-21,Alabama,4,46.212912129121285,30,0.75
baseline_flu,2023-10-21,Alabama,4,155.07549725497267,30,0.975
baseline_flu,2023-10-21,Alaska,4,0,21,0.025
baseline_flu,2023-10-21,Alaska,4,0,21,0.25
baseline_flu,2023-10-21,Alaska,4,5,21,0.5
baseline_flu,2023-10-21,Alaska,4,13.054568045680464,21,0.75
baseline_flu,2023-10-21,Alaska,4,36.54034990349902,21,0.975
baseline_flu,2023-10-21,Arizona,4,0,52,0.025
baseline_flu,2023-10-21,Arizona,4,0,52,0.25
baseline_flu,2023-10-21,Arizona,4,10,52,0.5
baseline_flu,2023-10-21,Arizona,4,60.26725017250168,52,0.75
baseline_flu,2023-10-21,Arizona,4,291.61927894278915,52,0.975
baseline_flu,2023-10-21,Arkansas,4,0,18,0.025
baseline_flu,2023-10-21,Arkansas,4,0,18,0.25
baseline_flu,2023-10-21,Arkansas,4,7,18,0.5
baseline_flu,2023-10-21,Arkansas,4,33.85180601806018,18,0.75
baseline_flu,2023-10-21,Arkansas,4,143.06429814298122,18,0.975
baseline_flu,2023-10-21,California,4,0,51,0.025
baseline_flu,2023-10-21,California,4,0,51,0.25
baseline_flu,2023-10-21,California,4,41,51,0.5
baseline_flu,2023-10-21,California,4,150.8312658126582,51,0.75
baseline_flu,2023-10-21,California,4,977.531618816186,51,0.975
baseline_flu,2023-10-21,Colorado,4,0,16,0.025
baseline_flu,2023-10-21,Colorado,4,0,16,0.25
baseline_flu,2023-10-21,Colorado,4,2,16,0.5
baseline_flu,2023-10-21,Colorado,4,34.53681536815367,16,0.75
baseline_flu,2023-10-21,Colorado,4,129.1295462954629,16,0.975
baseline_flu,2023-10-21,Connecticut,4,0,1,0.025
baseline_flu,2023-10-21,Connecticut,4,0,1,0.25
baseline_flu,2023-10-21,Connecticut,4,9,1,0.5
baseline_flu,2023-10-21,Connecticut,4,29.82614076140761,1,0.75
baseline_flu,2023-10-21,Connecticut,4,152.10520555205724,1,0.975
baseline_flu,2023-10-21,Delaware,4,0,1,0.025
baseline_flu,2023-10-21,Delaware,4,0,1,0.25
baseline_flu,2023-10-21,Delaware,4,0,1,0.5
baseline_flu,2023-10-21,Delaware,4,7.5610931109311075,1,0.75
baseline_flu,2023-10-21,Delaware,4,50.41973194731952,1,0.975
baseline_flu,2023-10-21,District of Columbia,4,0,4,0.025
baseline_flu,2023-10-21,District of Columbia,4,0,4,0.25
baseline_flu,2023-10-21,District of Columbia,4,0,4,0.5
baseline_flu,2023-10-21,District of Columbia,4,5,4,0.75
baseline_flu,2023-10-21,District of Columbia,4,24,4,0.975
baseline_flu,2023-10-21,Florida,4,0,292,0.025
baseline_flu,2023-10-21,Florida,4,57.80355303553034,292,0.25
baseline_flu,2023-10-21,Florida,4,156,292,0.5
baseline_flu,2023-10-21,Florida,4,254.9430469304692,292,0.75
baseline_flu,2023-10-21,Florida,4,517.1463432134319,292,0.975
baseline_flu,2023-10-21,Georgia,4,0,31,0.025
baseline_flu,2023-10-21,Georgia,4,8.76177761777619,31,0.25
baseline_flu,2023-10-21,Georgia,4,34,31,0.5
baseline_flu,2023-10-21,Georgia,4,59.25828258282584,31,0.75
baseline_flu,2023-10-21,Georgia,4,125.35799957999576,31,0.975
baseline_flu,2023-10-21,Hawaii,4,0,13,0.025
baseline_flu,2023-10-21,Hawaii,4,3.395801458014578,13,0.25
baseline_flu,2023-10-21,Hawaii,4,8,13,0.5
baseline_flu,2023-10-21,Hawaii,4,12.805553055530543,13,0.75
baseline_flu,2023-10-21,Hawaii,4,26.52981654816547,13,0.975
baseline_flu,2023-10-21,Idaho,4,0,2,0.025
baseline_flu,2023-10-21,Idaho,4,0,2,0.25
baseline_flu,2023-10-21,Idaho,4,0,2,0.5
baseline_flu,2023-10-21,Idaho,4,10.645973959739582,2,0.75
baseline_flu,2023-10-21,Idaho,4,102.11535115351148,2,0.975
baseline_flu,2023-10-21,Illinois,4,0,27,0.025
baseline_flu,2023-10-21,Illinois,4,0,27,0.25
baseline_flu,2023-10-21,Illinois,4,18,27,0.5
baseline_flu,2023-10-21,Illinois,4,70.00897008970084,27,0.75
baseline_flu,2023-10-21,Illinois,4,362.287465624657,27,0.975
baseline_flu,2023-10-21,Indiana,4,0,25,0.025
baseline_flu,2023-10-21,Indiana,4,0,25,0.25
baseline_flu,2023-10-21,Indiana,4,9,25,0.5
baseline_flu,2023-10-21,Indiana,4,47.32576325763287,25,0.75
baseline_flu,2023-10-21,Indiana,4,275.9804173041729,25,0.975
baseline_flu,2023-10-21,Iowa,4,0,4,0.025
baseline_flu,2023-10-21,Iowa,4,0,4,0.25
baseline_flu,2023-10-21,Iowa,4,0,4,0.5
baseline_flu,2023-10-21,Iowa,4,12.51361013610137,4,0.75
baseline_flu,2023-10-21,Iowa,4,113.9280170301704,4,0.975
baseline_flu,2023-10-21,Kansas,4,0,7,0.025
baseline_flu,2023-10-21,Kansas,4,0,7,0.25
baseline_flu,2023-10-21,Kansas,4,3,7,0.5
baseline_flu,2023-10-21,Kansas,4,18.57281572815725,7,0.75
baseline_flu,2023-10-21,Kansas,4,104.3905226552266,7,0.975
baseline_flu,2023-10-21,Kentucky,4,0,20,0.025
baseline_flu,2023-10-21,Kentucky,4,0,20,0.25
baseline_flu,2023-10-21,Kentucky,4,5,20,0.5
baseline_flu,2023-10-21,Kentucky,4,41.77655026550268,20,0.75
baseline_flu,2023-10-21,Kentucky,4,290.22542125421296,20,0.975
baseline_flu,2023-10-21,Louisiana,4,0,31,0.025
baseline_flu,2023-10-21,Louisiana,4,0,31,0.25
baseline_flu,2023-10-21,Louisiana,4,13,31,0.5
baseline_flu,2023-10-21,Louisiana,4,34.22177721777219,31,0.75
baseline_flu,2023-10-21,Louisiana,4,118.88322183221835,31,0.975
baseline_flu,2023-10-21,Maine,4,0,2,0.025
baseline_flu,2023-10-21,Maine,4,0,2,0.25
baseline_flu,2023-10-21,Maine,4,0,2,0.5
baseline_flu,2023-10-21,Maine,4,12.23382233822349,2,0.75
baseline_flu,2023-10-21,Maine,4,71.10586505865056,2,0.975
baseline_flu,2023-10-21,Maryland,4,0,9,0.025
baseline_flu,2023-10-21,Maryland,4,0,9,0.25
baseline_flu,2023-10-21,Maryland,4,2,9,0.5
baseline_flu,2023-10-21,Maryland,4,26.679671796717965,9,0.75
baseline_flu,2023-10-21,Maryland,4,111.93930439304384,9,0.975
baseline_flu,2023-10-21,Massachusetts,4,0,14,0.025
baseline_flu,2023-10-21,Massachusetts,4,0,14,0.25
baseline_flu,2023-10-21,Massachusetts,4,5,14,0.5
baseline_flu,2023-10-21,Massachusetts,4,44.9813148131481,14,0.75
baseline_flu,2023-10-21,Massachusetts,4,259.7106341063415,14,0.975
baseline_flu,2023-10-21,Michigan,4,0,21,0.025
baseline_flu,2023-10-21,Michigan,4,0,21,0.25
baseline_flu,2023-10-21,Michigan,4,9,21,0.5
baseline_flu,2023-10-21,Michigan,4,55.7391848918489,21,0.75
baseline_flu,2023-10-21,Michigan,4,401.1862393623946,21,0.975
baseline_flu,2023-10-21,Minnesota,4,0,4,0.025
baseline_flu,2023-10-21,Minnesota,4,0,4,0.25
baseline_flu,2023-10-21,Minnesota,4,1,4,0.5
baseline_flu,2023-10-21,Minnesota,4,27.93052430524304,4,0.75
baseline_flu,2023-10-21,Minnesota,4,129.03782937829365,4,0.975
baseline_flu,2023-10-21,Mississippi,4,0,20,0.025
baseline_flu,2023-10-21,Mississippi,4,2.7760777607776177,20,0.25
baseline_flu,2023-10-21,Mississippi,4,24,20,0.5
baseline_flu,2023-10-21,Mississippi,4,46.26356263562637,20,0.75
baseline_flu,2023-10-21,Mississippi,4,118.62281372813725,20,0.975
baseline_flu,2023-10-21,Missouri,4,0,17,0.025
baseline_flu,2023-10-21,Missouri,4,0,17,0.25
baseline_flu,2023-10-21,Missouri,4,8,17,0.5
baseline_flu,2023-10-21,Missouri,4,44.05498804988051,17,0.75
baseline_flu,2023-10-21,Missouri,4,322.90171676716744,17,0.975
baseline_flu,2023-10-21,Montana,4,0,1,0.025
baseline_flu,2023-10-21,Montana,4,0,1,0.25
baseline_flu,2023-10-21,Montana,4,1,1,0.5
baseline_flu,2023-10-21,Montana,4,12.17400174001735,1,0.75
baseline_flu,2023-10-21,Montana,4,44.959393343933336,1,0.975
baseline_flu,2023-10-21,Nebraska,4,0,8,0.025
baseline_flu,2023-10-21,Nebraska,4,0,8,0.25
baseline_flu,2023-10-21,Nebraska,4,0,8,0.5
baseline_flu,2023-10-21,Nebraska,4,15,8,0.75
baseline_flu,2023-10-21,Nebraska,4,54.9964592145921,8,0.975
baseline_flu,2023-10-21,Nevada,4,0,7,0.025
baseline_flu,2023-10-21,Nevada,4,0,7,0.25
baseline_flu,2023-10-21,Nevada,4,0,7,0.5
baseline_flu,2023-10-21,Nevada,4,25.223589735897345,7,0.75
baseline_flu,2023-10-21,Nevada,4,131.3859313593133,7,0.975
baseline_flu,2023-10-21,New Hampshire,4,0,0,0.025
baseline_flu,2023-10-21,New Hampshire,4,0,0,0.25
baseline_flu,2023-10-21,New Hampshire,4,2.000020000991753e-5,0,0.5
baseline_flu,2023-10-21,New Hampshire,4,8.457219572195719,0,0.75
baseline_flu,2023-10-21,New Hampshire,4,45.946757467574486,0,0.975
baseline_flu,2023-10-21,New Jersey,4,0,33,0.025
baseline_flu,2023-10-21,New Jersey,4,0,33,0.25
baseline_flu,2023-10-21,New Jersey,4,10,33,0.5
baseline_flu,2023-10-21,New Jersey,4,52.07689826898272,33,0.75
baseline_flu,2023-10-21,New Jersey,4,265.0012820128182,33,0.975
baseline_flu,2023-10-21,New Mexico,4,0,2,0.025
baseline_flu,2023-10-21,New Mexico,4,0,2,0.25
baseline_flu,2023-10-21,New Mexico,4,11,2,0.5
baseline_flu,2023-10-21,New Mexico,4,33.98528985289852,2,0.75
baseline_flu,2023-10-21,New Mexico,4,151.06729342293303,2,0.975
baseline_flu,2023-10-21,New York,4,0,37,0.025
baseline_flu,2023-10-21,New York,4,0,37,0.25
baseline_flu,2023-10-21,New York,4,12,37,0.5
baseline_flu,2023-10-21,New York,4,96.94734947349455,37,0.75
baseline_flu,2023-10-21,New York,4,485.9921649216494,37,0.975
baseline_flu,2023-10-21,North Carolina,4,0,17,0.025
baseline_flu,2023-10-21,North Carolina,4,0,17,0.25
baseline_flu,2023-10-21,North Carolina,4,11,17,0.5
baseline_flu,2023-10-21,North Carolina,4,55.286292862928576,17,0.75
baseline_flu,2023-10-21,North Carolina,4,216.87756277562625,17,0.975
baseline_flu,2023-10-21,North Dakota,4,0,1,0.025
baseline_flu,2023-10-21,North Dakota,4,0,1,0.25
baseline_flu,2023-10-21,North Dakota,4,3.700037000342604e-4,1,0.5
baseline_flu,2023-10-21,North Dakota,4,8.201299512995128,1,0.75
baseline_flu,2023-10-21,North Dakota,4,35.07975929759295,1,0.975
baseline_flu,2023-10-21,Ohio,4,0,25,0.025
baseline_flu,2023-10-21,Ohio,4,0,25,0.25
baseline_flu,2023-10-21,Ohio,4,9,25,0.5
baseline_flu,2023-10-21,Ohio,4,57.13428884288843,25,0.75
baseline_flu,2023-10-21,Ohio,4,331.8731232312313,25,0.975
baseline_flu,2023-10-21,Oklahoma,4,0,22,0.025
baseline_flu,2023-10-21,Oklahoma,4,0,22,0.25
baseline_flu,2023-10-21,Oklahoma,4,16,22,0.5
baseline_flu,2023-10-21,Oklahoma,4,63.34613846138463,22,0.75
baseline_flu,2023-10-21,Oklahoma,4,302.6167066670685,22,0.975
baseline_flu,2023-10-21,Oregon,4,0,8,0.025
baseline_flu,2023-10-21,Oregon,4,0,8,0.25
baseline_flu,2023-10-21,Oregon,4,6,8,0.5
baseline_flu,2023-10-21,Oregon,4,24.53192531925313,8,0.75
baseline_flu,2023-10-21,Oregon,4,253.87342273422723,8,0.975
baseline_flu,2023-10-21,Pennsylvania,4,0,43,0.025
baseline_flu,2023-10-21,Pennsylvania,4,0,43,0.25
baseline_flu,2023-10-21,Pennsylvania,4,48,43,0.5
baseline_flu,2023-10-21,Pennsylvania,4,106.94949699496983,43,0.75
baseline_flu,2023-10-21,Pennsylvania,4,465.3257677576787,43,0.975
baseline_flu,2023-10-21,Rhode Island,4,0,0,0.025
baseline_flu,2023-10-21,Rhode Island,4,0,0,0.25
baseline_flu,2023-10-21,Rhode Island,4,2,0,0.5
baseline_flu,2023-10-21,Rhode Island,4,7,0,0.75
baseline_flu,2023-10-21,Rhode Island,4,30.61692091920926,0,0.975
baseline_flu,2023-10-21,South Carolina,4,0,32,0.025
baseline_flu,2023-10-21,South Carolina,4,6.755152551525512,32,0.25
baseline_flu,2023-10-21,South Carolina,4,26,32,0.5
baseline_flu,2023-10-21,South Carolina,4,46.25864258642586,32,0.75
baseline_flu,2023-10-21,South Carolina,4,121.12199446994484,32,0.975
baseline_flu,2023-10-21,South Dakota,4,0,2,0.025
baseline_flu,2023-10-21,South Dakota,4,0,2,0.25
baseline_flu,2023-10-21,South Dakota,4,0,2,0.5
baseline_flu,2023-10-21,South Dakota,4,9.622468724687243,2,0.75
baseline_flu,2023-10-21,South Dakota,4,39.67681876818769,2,0.975
baseline_flu,2023-10-21,Tennessee,4,0,43,0.025
baseline_flu,2023-10-21,Tennessee,4,2.230452304523048,43,0.25
baseline_flu,2023-10-21,Tennessee,4,34,43,0.5
baseline_flu,2023-10-21,Tennessee,4,67.63040880408805,43,0.75
baseline_flu,2023-10-21,Tennessee,4,259.71197911979107,43,0.975
baseline_flu,2023-10-21,Texas,4,0,242,0.025
baseline_flu,2023-10-21,Texas,4,0,242,0.25
baseline_flu,2023-10-21,Texas,4,128,242,0.5
baseline_flu,2023-10-21,Texas,4,271.8745237452375,242,0.75
baseline_flu,2023-10-21,Texas,4,704.0882723827233,242,0.975
baseline_flu,2023-10-21,Utah,4,0,9,0.025
baseline_flu,2023-10-21,Utah,4,0,9,0.25
baseline_flu,2023-10-21,Utah,4,3,9,0.5
baseline_flu,2023-10-21,Utah,4,11.102881028810286,9,0.75
baseline_flu,2023-10-21,Utah,4,37.29324218242191,9,0.975
baseline_flu,2023-10-21,Vermont,4,0,2,0.025
baseline_flu,2023-10-21,Vermont,4,0,2,0.25
baseline_flu,2023-10-21,Vermont,4,0,2,0.5
baseline_flu,2023-10-21,Vermont,4,4,2,0.75
baseline_flu,2023-10-21,Vermont,4,30.35757357573576,2,0.975
baseline_flu,2023-10-21,Virginia,4,0,72,0.025
baseline_flu,2023-10-21,Virginia,4,2.250490004900052,72,0.25
baseline_flu,2023-10-21,Virginia,4,31,72,0.5
baseline_flu,2023-10-21,Virginia,4,62.32317323173231,72,0.75
baseline_flu,2023-10-21,Virginia,4,183.06979719797187,72,0.975
baseline_flu,2023-10-21,Washington,4,0,11,0.025
baseline_flu,2023-10-21,Washington,4,0,11,0.25
baseline_flu,2023-10-21,Washington,4,15,11,0.5
baseline_flu,2023-10-21,Washington,4,42.818563185631874,11,0.75
baseline_flu,2023-10-21,Washington,4,319.44882223822225,11,0.975
baseline_flu,2023-10-21,West Virginia,4,0,3,0.025
baseline_flu,2023-10-21,West Virginia,4,0,3,0.25
baseline_flu,2023-10-21,West Virginia,4,6,3,0.5
baseline_flu,2023-10-21,West Virginia,4,25.41626416264164,3,0.75
baseline_flu,2023-10-21,West Virginia,4,118.31886768867672,3,0.975
baseline_flu,2023-10-21,Wisconsin,4,0,4,0.025
baseline_flu,2023-10-21,Wisconsin,4,0,4,0.25
baseline_flu,2023-10-21,Wisconsin,4,3,4,0.5
baseline_flu,2023-10-21,Wisconsin,4,28.77272522725224,4,0.75
baseline_flu,2023-10-21,Wisconsin,4,187.02969579695787,4,0.975
baseline_flu,2023-10-21,Wyoming,4,0,5,0.025
baseline_flu,2023-10-21,Wyoming,4,0,5,0.25
baseline_flu,2023-10-21,Wyoming,4,0,5,0.5
baseline_flu,2023-10-21,Wyoming,4,5.737637376373762,5,0.75
baseline_flu,2023-10-21,Wyoming,4,34.704670046700336,5,0.975
baseline_flu,2023-10-21,Puerto Rico,4,0,112,0.025
baseline_flu,2023-10-21,Puerto Rico,4,37.73015230152304,112,0.25
baseline_flu,2023-10-21,Puerto Rico,4,59,112,0.5
baseline_flu,2023-10-21,Puerto Rico,4,80.28647036470369,112,0.75
baseline_flu,2023-10-21,Puerto Rico,4,129.79477894778952,112,0.975
baseline_flu,2023-10-07,Alabama,1,0,20,0.025
baseline_flu,2023-10-07,Alabama,1,1.5727757277572785,20,0.25
baseline_flu,2023-10-07,Alabama,1,11,20,0.5
baseline_flu,2023-10-07,Alabama,1,22.537327873278727,20,0.75
baseline_flu,2023-10-07,Alabama,1,121.9243849938499,20,0.975
baseline_flu,2023-10-07,Alaska,1,0,10,0.025
baseline_flu,2023-10-07,Alaska,1,3,10,0.25
baseline_flu,2023-10-07,Alaska,1,6,10,0.5
baseline_flu,2023-10-07,Alaska,1,9.280990309903087,10,0.75
baseline_flu,2023-10-07,Alaska,1,29.28905564055641,10,0.975
baseline_flu,2023-10-07,Arizona,1,0,16,0.025
baseline_flu,2023-10-07,Arizona,1,0,16,0.25
baseline_flu,2023-10-07,Arizona,1,9,16,0.5
baseline_flu,2023-10-07,Arizona,1,28.50154251542515,16,0.75
baseline_flu,2023-10-07,Arizona,1,236.69750947509468,16,0.975
baseline_flu,2023-10-07,Arkansas,1,0,17,0.025
baseline_flu,2023-10-07,Arkansas,1,0,17,0.25
baseline_flu,2023-10-07,Arkansas,1,6,17,0.5
baseline_flu,2023-10-07,Arkansas,1,16.313928139281387,17,0.75
baseline_flu,2023-10-07,Arkansas,1,91.2579135791356,17,0.975
baseline_flu,2023-10-07,California,1,0,45,0.025
baseline_flu,2023-10-07,California,1,20.8160031600316,45,0.25
baseline_flu,2023-10-07,California,1,51,45,0.5
baseline_flu,2023-10-07,California,1,83.8160031600316,45,0.75
baseline_flu,2023-10-07,California,1,764.164801398014,45,0.975
baseline_flu,2023-10-07,Colorado,1,0,10,0.025
baseline_flu,2023-10-07,Colorado,1,0,10,0.25
baseline_flu,2023-10-07,Colorado,1,8,10,0.5
baseline_flu,2023-10-07,Colorado,1,21.957229572295724,10,0.75
baseline_flu,2023-10-07,Colorado,1,95.56768392683924,10,0.975
baseline_flu,2023-10-07,Connecticut,1,0,4,0.025
baseline_flu,2023-10-07,Connecticut,1,8.716737167371672,4,0.25
baseline_flu,2023-10-07,Connecticut,1,16,4,0.5
baseline_flu,2023-10-07,Connecticut,1,24,4,0.75
baseline_flu,2023-10-07,Connecticut,1,104.55516980169786,4,0.975
baseline_flu,2023-10-07,Delaware,1,0,2,0.025
baseline_flu,2023-10-07,Delaware,1,0,2,0.25
baseline_flu,2023-10-07,Delaware,1,0,2,0.5
baseline_flu,2023-10-07,Delaware,1,3,2,0.75
baseline_flu,2023-10-07,Delaware,1,37.47980004800054,2,0.975
baseline_flu,2023-10-07,District of Columbia,1,0,2,0.025
baseline_flu,2023-10-07,District of Columbia,1,0,2,0.25
baseline_flu,2023-10-07,District of Columbia,1,1,2,0.5
baseline_flu,2023-10-07,District of Columbia,1,3,2,0.75
baseline_flu,2023-10-07,District of Columbia,1,21,2,0.975
baseline_flu,2023-10-07,Florida,1,0,230,0.025
baseline_flu,2023-10-07,Florida,1,126.23550985509856,230,0.25
baseline_flu,2023-10-07,Florida,1,172,230,0.5
baseline_flu,2023-10-07,Florida,1,217.3827088270883,230,0.75
baseline_flu,2023-10-07,Florida,1,387.48724637246403,230,0.975
baseline_flu,2023-10-07,Georgia,1,0,35,0.025
baseline_flu,2023-10-07,Georgia,1,21,35,0.25
baseline_flu,2023-10-07,Georgia,1,35,35,0.5
baseline_flu,2023-10-07,Georgia,1,49,35,0.75
baseline_flu,2023-10-07,Georgia,1,96.97936479364782,35,0.975
baseline_flu,2023-10-07,Hawaii,1,0,10,0.025
baseline_flu,2023-10-07,Hawaii,1,3,10,0.25
baseline_flu,2023-10-07,Hawaii,1,5,10,0.5
baseline_flu,2023-10-07,Hawaii,1,7,10,0.75
baseline_flu,2023-10-07,Hawaii,1,17.133768087680853,10,0.975
baseline_flu,2023-10-07,Idaho,1,0,4,0.025
baseline_flu,2023-10-07,Idaho,1,0,4,0.25
baseline_flu,2023-10-07,Idaho,1,3,4,0.5
baseline_flu,2023-10-07,Idaho,1,7,4,0.75
baseline_flu,2023-10-07,Idaho,1,86.70764582645816,4,0.975
baseline_flu,2023-10-07,Illinois,1,0,21,0.025
baseline_flu,2023-10-07,Illinois,1,6.096188461884616,21,0.25
baseline_flu,2023-10-07,Illinois,1,20,21,0.5
baseline_flu,2023-10-07,Illinois,1,36,21,0.75
baseline_flu,2023-10-07,Illinois,1,275.4427196771968,21,0.975
baseline_flu,2023-10-07,Indiana,1,0,8,0.025
baseline_flu,2023-10-07,Indiana,1,2.278230282302818,8,0.25
baseline_flu,2023-10-07,Indiana,1,14,8,0.5
baseline_flu,2023-10-07,Indiana,1,28.82036820368203,8,0.75
baseline_flu,2023-10-07,Indiana,1,212.87079195791924,8,0.975
baseline_flu,2023-10-07,Iowa,1,0,3,0.025
baseline_flu,2023-10-07,Iowa,1,0,3,0.25
baseline_flu,2023-10-07,Iowa,1,0,3,0.5
baseline_flu,2023-10-07,Iowa,1,4.211752117521172,3,0.75
baseline_flu,2023-10-07,Iowa,1,99.8973107231072,3,0.975
baseline_flu,2023-10-07,Kansas,1,0,15,0.025
baseline_flu,2023-10-07,Kansas,1,0,15,0.25
baseline_flu,2023-10-07,Kansas,1,4,15,0.5
baseline_flu,2023-10-07,Kansas,1,11.857668576685768,15,0.75
baseline_flu,2023-10-07,Kansas,1,71.78948189481886,15,0.975
baseline_flu,2023-10-07,Kentucky,1,0,12,0.025
baseline_flu,2023-10-07,Kentucky,1,3,12,0.25
baseline_flu,2023-10-07,Kentucky,1,13,12,0.5
baseline_flu,2023-10-07,Kentucky,1,25,12,0.75
baseline_flu,2023-10-07,Kentucky,1,218.5771570215701,12,0.975
baseline_flu,2023-10-07,Louisiana,1,0,19,0.025
baseline_flu,2023-10-07,Louisiana,1,8.038100381003808,19,0.25
baseline_flu,2023-10-07,Louisiana,1,18,19,0.5
baseline_flu,2023-10-07,Louisiana,1,28.00021500215003,19,0.75
baseline_flu,2023-10-07,Louisiana,1,96.563287632876,19,0.975
baseline_flu,2023-10-07,Maine,1,0,5,0.025
baseline_flu,2023-10-07,Maine,1,0,5,0.25
baseline_flu,2023-10-07,Maine,1,1,5,0.5
baseline_flu,2023-10-07,Maine,1,4,5,0.75
baseline_flu,2023-10-07,Maine,1,64.68546510465106,5,0.975
baseline_flu,2023-10-07,Maryland,1,0,3,0.025
baseline_flu,2023-10-07,Maryland,1,0,3,0.25
baseline_flu,2023-10-07,Maryland,1,6,3,0.5
baseline_flu,2023-10-07,Maryland,1,15.55200052000519,3,0.75
baseline_flu,2023-10-07,Maryland,1,86.65005775057757,3,0.975
baseline_flu,2023-10-07,Massachusetts,1,0,14,0.025
baseline_flu,2023-10-07,Massachusetts,1,0.5000600006000084,14,0.25
baseline_flu,2023-10-07,Massachusetts,1,10,14,0.5
baseline_flu,2023-10-07,Massachusetts,1,22.50006000060001,14,0.75
baseline_flu,2023-10-07,Massachusetts,1,210.3666974169734,14,0.975
baseline_flu,2023-10-07,Michigan,1,0,17,0.025
baseline_flu,2023-10-07,Michigan,1,4.305805558055564,17,0.25
baseline_flu,2023-10-07,Michigan,1,17,17,0.5
baseline_flu,2023-10-07,Michigan,1,33.749374993749925,17,0.75
baseline_flu,2023-10-07,Michigan,1,288.60284102840853,17,0.975
baseline_flu,2023-10-07,Minnesota,1,0,3,0.025
