model,location,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_95,r_wis
baseline_flu,Tennessee,69.27907246611001,8.039088800859812,35.09976254649767,26.140221118752542,-0.10406015037593984,0.04624060150375932,94.97744360902253,0.40225563909774403,0.7857142857142859,1
baseline_flu,Texas,229.2981109387504,28.846569792511833,113.55536042089739,86.89618072534114,-0.15744360902255644,0.047180451127819385,322.22556390977434,0.33834586466165384,0.7180451127819552,1
baseline_flu,Utah,9.493529395970652,1.5589011793877334,4.255204640016327,3.679423576566592,-0.03338345864661649,-0.056015037593984934,13.578946607135244,0.511278195488722,0.8045112781954887,1
baseline_flu,Vermont,7.515343520108135,0.7891865352300137,3.614222685083999,3.1119342997941266,-0.010075187969924798,-0.07142857142857131,9.68421137218892,0.5150375939849623,0.853383458646617,1
baseline_flu,Virginia,67.93015783871185,7.159294336843744,35.405847144185714,25.365016357682368,-0.13563909774436075,0.00338345864661635,90.39097744360909,0.3609022556390982,0.7443609022556389,1
baseline_flu,Washington,70.72345307077131,6.4400719091401415,37.139870702842444,27.143510458788786,-0.07323308270676691,0.08458646616541378,89.74436090225558,0.41729323308270705,0.845864661654135,1
baseline_flu,West Virginia,31.656374505013847,3.675934723548363,15.717232231720827,12.263207549744669,-0.08751879699248113,-0.026691729323308263,43.76691561088541,0.4586466165413531,0.75187969924812,1
baseline_flu,Wisconsin,57.80640748600156,5.540423352851949,29.503534789859145,22.76244934329041,-0.06646616541353377,-0.0419172932330825,77.16916370291518,0.4323308270676689,0.8421052631578952,1
baseline_flu,Wyoming,9.069435091597157,1.2749110324467903,4.42896422836409,3.3655598307862755,-0.04616541353383447,-0.007518796992481126,13.620300460523401,0.4360902255639101,0.8496240601503761,1
flu,Alabama,31.408120300751882,9.544962406015038,10.836842105263141,11.026315789473692,-0.011578947368421114,0.2338345864661652,50.90225563909779,0.5112781954887221,0.9022556390977445,0.7277050154040038
flu,Alaska,5.6039473684210535,2.392669172932331,1.2496240601503736,1.9616541353383457,0.02075187969924814,0.10733082706766917,9.39473684210526,0.49624060150375954,0.9661654135338347,0.8188896788464994
flu,Arizona,64.33421052631579,16.369548872180452,32.81203007518796,15.152631578947359,-0.06496240601503754,-0.060902255639097985,106.59022556390977,0.40601503759398505,0.8721804511278194,0.49530541660738514
flu,Arkansas,35.20372180451127,8.08266917293233,16.157894736842113,10.963157894736845,-0.11007518796992481,0.08308270676691724,57.76315789473687,0.3496240601503761,0.8082706766917295,0.7241934710093104
flu,California,162.33597744360904,43.91191729323308,73.86315789473674,44.56090225563907,-0.03939849624060177,0.08289473684210504,267.2556390977444,0.43984962406014994,0.9022556390977445,0.5208502137210832
flu,Colorado,19.926315789473684,6.249624060150376,8.405263157894733,5.271428571428574,-0.040150375939849645,0.01203007518797023,33.66165413533835,0.4473684210526315,0.8909774436090224,0.5059114293114704
flu,Connecticut,24.3962030075188,6.3789097744360905,13.37744360902256,4.639849624060146,-0.06195488721804508,-0.11729323308270691,41.10150375939853,0.38721804511278207,0.8984962406015042,0.561653955333914
flu,Delaware,5.939586466165415,1.4140225563909774,2.8819548872180447,1.6436090225563924,-0.004812030075187872,0.06409774436090261,9.469924812030081,0.48872180451127806,0.8759398496240601,0.8089272826241073
flu,District of Columbia,5.182330827067669,1.4342105263157896,2.7887218045112765,0.9593984962406026,0.022255639097744397,-0.17387218045112807,8.116541353383456,0.5601503759398494,0.894736842105263,0.6378092925316945
flu,Florida,79.665,48.07778195488722,16.14135338345865,15.445864661654138,0.12225563909774445,0.032142857142857084,124.22180451127822,0.7556390977443611,1,0.5501243031425797
flu,Georgia,42.950037593984966,13.365827067669173,18.45864661654135,11.12556390977444,-0.011578947368421041,0.13327067669172912,70.92105263157895,0.48120300751879697,0.9360902255639098,0.5313858887044892
flu,Hawaii,3.198609022556391,1.7256766917293234,0.8563909774436089,0.6165413533834588,0.08165413533834591,-0.06541353383458637,4.996240601503761,0.6353383458646615,0.981203007518797,0.772139633531592
flu,Idaho,15.804473684210526,3.064624060150376,10.010526315789479,2.729323308270674,-0.041654135338345805,-0.07781954887217994,23.240601503759407,0.5075187969924811,0.8007518796992479,0.5419062478445963
flu,Illinois,60.31142857142857,14.140000000000002,31.165413533834606,15.006015037593997,-0.06796992481203007,-0.13909774436090178,97.94736842105256,0.4323308270676688,0.8383458646616537,0.5484933974545876
flu,Indiana,48.839887218045114,15.18124060150376,18.178195488721812,15.480451127819547,-0.03714285714285712,-0.02800751879699205,86.03759398496234,0.413533834586466,0.9360902255639096,0.5589905864155861
flu,Iowa,17.898308270676694,4.21936090225564,10.202255639097741,3.4766917293233095,-0.07624060150375939,-0.16428571428571404,28.95864661654136,0.3721804511278195,0.8533834586466165,0.493556761401724
flu,Kansas,18.494473684210526,4.657631578947368,9.114285714285714,4.722556390977443,-0.06496240601503751,0.03872180451127806,30.12406015037593,0.40601503759398505,0.8646616541353385,0.609432793121866
flu,Kentucky,49.39315789473684,9.051804511278197,23.65864661654136,16.682706766917292,-0.10932330827067664,0.07387218045112771,78.09774436090218,0.38345864661654144,0.7781954887218043,0.6682609110270201
flu,Louisiana,21.910601503759395,8.80157894736842,6.861654135338346,6.247368421052632,0.04706766917293249,0.06973684210526299,34.58270676691727,0.593984962406015,0.9586466165413536,0.5539706172531413
flu,Maine,10.198308270676693,2.747932330827068,5.945864661654137,1.5045112781954881,-0.012330827067669116,-0.12725563909774465,16.620300751879693,0.4736842105263158,0.8984962406015038,0.4959930805003121
flu,Maryland,27.463345864661655,7.379135338345865,13.593233082706764,6.490977443609022,-0.05218045112781931,0.001127819548871993,44.35338345864664,0.42105263157894757,0.887218045112782,0.5729055315503184
flu,Massachusetts,50.414248120300755,11.750338345864662,30.457142857142863,8.206766917293237,-0.040902255639097725,-0.041917293233082395,80.49248120300746,0.45488721804511284,0.8721804511278194,0.5297532100175499
flu,Michigan,67.6028947368421,15.260789473684211,40.55413533834586,11.787969924812025,-0.10105263157894732,-0.14868421052631572,112.5526315789473,0.33834586466165395,0.8533834586466165,0.48967407453298545
flu,Minnesota,28.209812030075195,6.097781954887218,14.840601503759391,7.2714285714285705,-0.0837593984962405,-0.18533834586466186,45.20676691729322,0.39473684210526294,0.8233082706766918,0.6859338253765387
flu,Mississippi,25.800300751879703,8.041654135338346,8.41654135338346,9.342105263157888,-0.011578947368421157,0.22763157894736863,43.003759398496285,0.5075187969924809,0.9097744360902253,0.6948950604567071
flu,Missouri,54.51872180451127,11.408195488721804,29.358646616541325,13.751879699248121,-0.0950375939849624,-0.017293233082706506,88.46992481203,0.3496240601503761,0.8533834586466166,0.5930468556196926
flu,Montana,9.790601503759397,1.9567669172932332,5.936090225563908,1.8977443609022562,-0.09203007518796993,0.05827067669172898,15.469924812030081,0.3609022556390978,0.8421052631578948,0.6279815572839453
flu,Nebraska,8.744511278195489,2.7993984962406016,3.736842105263159,2.208270676691729,-0.05142857142857139,0.0204887218045111,14.91353383458646,0.4210526315789475,0.8834586466165414,0.5438347136816752
flu,Nevada,20.192819548872176,5.1063533834586465,8.314285714285724,6.772180451127818,-0.023609022556390774,0.05112781954887244,32.73308270676697,0.4962406015037589,0.8721804511278196,0.5577247380918533
flu,New Hampshire,6.583458646616541,1.755639097744361,3.547368421052633,1.2804511278195498,-0.007067669172932315,-0.009210526315789384,11.101503759398497,0.48496240601503743,0.9022556390977444,0.49173931574255514
flu,New Jersey,54.29845864661654,16.396203007518796,25.68195488721804,12.22030075187971,-0.03037593984962404,-0.018796992481203062,91.6015037593985,0.4661654135338348,0.9022556390977445,0.5304472916459189
flu,New Mexico,22.28988721804511,5.715451127819549,10.630075187969922,5.944360902255636,-0.09654135338345869,0.06578947368421076,35.27819548872178,0.3947368421052629,0.8007518796992478,0.4860873593460395
flu,New York,98.89556390977442,27.666992481203003,52.621052631578934,18.60751879699248,-0.06496240601503753,-0.13308270676691744,170.03759398496234,0.3721804511278195,0.906015037593985,0.4757700199147246
flu,North Carolina,51.763383458646615,13.85736842105263,23.840601503759377,14.065413533834588,-0.08676691729323317,0.17499999999999966,83.10150375939854,0.37218045112781944,0.8496240601503761,0.5360841644988671
flu,North Dakota,4.545488721804511,1.730451127819549,2.0947368421052635,0.7203007518796993,0.053834586466165436,-0.03007518796992495,7.511278195488718,0.593984962406015,0.9473684210526316,0.519097751385027
flu,Ohio,70.56195488721804,17.138646616541354,37.18947368421054,16.233834586466163,-0.07924812030075183,-0.029887218045113077,119.87593984962407,0.36842105263157904,0.8684210526315791,0.5827997802658894
flu,Oklahoma,53.7053007518797,11.861691729323308,26.771428571428565,15.072180451127826,-0.1356390977443609,0.22368421052631585,85.45112781954893,0.2969924812030075,0.8082706766917293,0.5818559153997837
flu,Oregon,32.63112781954887,6.118345864661655,19.46240601503758,7.050375939849628,-0.0529323308270676,-0.03703007518796965,47.4060150375941,0.45112781954887204,0.8308270676691731,0.5197435147129915
flu,Pennsylvania,73.39142857142856,24.83127819548872,28.80827067669171,19.751879699248125,-0.021353383458646607,0.033646616541353196,127.49248120300744,0.45112781954887216,0.943609022556391,0.4917503851212503
flu,Puerto Rico,20.740263157894738,11.690639097744361,1.598496240601503,7.451127819548875,0.10496240601503762,0.13646616541353374,31.85714285714285,0.7105263157894737,0.9962406015037594,1.6152894199674064
flu,Rhode Island,4.000112781954887,1.0271804511278197,2.4751879699248125,0.4977443609022557,0.03654135338345871,-0.15864661654135315,6.413533834586464,0.5375939849624061,0.906015037593985,0.5542516984409047
flu,South Carolina,29.89210526315789,10.364285714285714,12.978195488721813,6.549624060150376,0.03203007518796999,0.10845864661654159,48.4812030075188,0.5789473684210525,0.9436090225563911,0.5495767533398455
flu,South Dakota,6.150714285714286,1.9356766917293233,2.424812030075189,1.7902255639097735,-0.0033082706766917424,0.03176691729323321,10.233082706766915,0.4849624060150376,0.9323308270676692,0.5783620912794868
flu,Tennessee,43.08086466165413,10.733496240601504,16.866917293233083,15.48045112781954,-0.07323308270676702,0.1342105263157894,70.16541353383452,0.37218045112781956,0.8909774436090224,0.6218452864352141
flu,Texas,143.57680451127817,53.76853383458647,45.0135338345865,44.794736842105245,-0.0033082706766916926,0.176691729323308,250.1992481203006,0.4699248120300751,0.9661654135338344,0.6261578166670116
flu,Utah,4.430338345864661,1.457406015037594,1.8503759398496236,1.1225563909774434,0.009473684210526344,0.022744360902255834,7.353383458646616,0.5413533834586464,0.906015037593985,0.46666926082780485
flu,Vermont,4.044887218045113,0.9065413533834586,2.540601503759397,0.5977443609022565,0.02751879699248124,-0.2509398496240599,6.661654135338349,0.5300751879699248,0.9022556390977446,0.5382172095290879
flu,Virginia,41.60785714285715,12.827406015037594,16.142105263157905,12.638345864661652,-0.005563909774435966,0.13308270676691739,65.74436090225561,0.5338345864661656,0.9022556390977446,0.6125093547058679
flu,Washington,35.43330827067669,10.110751879699245,18.055639097744322,7.266917293233087,0.010977443609022544,0.009962406015037303,54.90601503759413,0.5338345864661654,0.9360902255639098,0.5010121357510556
flu,West Virginia,22.1843984962406,5.148308270676693,10.784962406015044,6.25112781954887,-0.10631578947368418,0.0505639097744362,35.428571428571445,0.36842105263157904,0.8082706766917294,0.7007877194758029
flu,Wisconsin,30.67334586466166,7.837255639097745,17.516541353383463,5.319548872180448,-0.07624060150375936,-0.041541353383458934,47.96992481203009,0.4097744360902254,0.8270676691729324,0.5306219015961083
flu,Wyoming,6.114022556390977,1.3816917293233082,3.3624060150375925,1.3699248120300742,-0.056691729323308224,-0.04060150375939853,9.92481203007518,0.3834586466165414,0.8571428571428572,0.6741348821224408
