model,date,location,horizon,prediction,true_value,quantile
baseline_covid,2024-04-13,Florida,4,1839.1618391183915,455,0.75
baseline_covid,2024-04-13,Florida,4,5360.767535175323,455,0.975
baseline_covid,2024-04-13,Georgia,4,0,226,0.025
baseline_covid,2024-04-13,Georgia,4,351.418904189042,226,0.25
baseline_covid,2024-04-13,Georgia,4,632,226,0.5
baseline_covid,2024-04-13,Georgia,4,915.7655976559768,226,0.75
baseline_covid,2024-04-13,Georgia,4,2365.5385248852454,226,0.975
baseline_covid,2024-04-13,Hawaii,4,0,57,0.025
baseline_covid,2024-04-13,Hawaii,4,39.72457974579744,57,0.25
baseline_covid,2024-04-13,Hawaii,4,77,57,0.5
baseline_covid,2024-04-13,Hawaii,4,114.48239232392322,57,0.75
baseline_covid,2024-04-13,Hawaii,4,199.99555620556197,57,0.975
baseline_covid,2024-04-13,Idaho,4,0,34,0.025
baseline_covid,2024-04-13,Idaho,4,0.018347683476850563,34,0.25
baseline_covid,2024-04-13,Idaho,4,42,34,0.5
baseline_covid,2024-04-13,Idaho,4,84.95039950399504,34,0.75
baseline_covid,2024-04-13,Idaho,4,201.45512705127047,34,0.975
baseline_covid,2024-04-13,Illinois,4,0,274,0.025
baseline_covid,2024-04-13,Illinois,4,247.1739917399173,274,0.25
baseline_covid,2024-04-13,Illinois,4,528,274,0.5
baseline_covid,2024-04-13,Illinois,4,812.1239687396875,274,0.75
baseline_covid,2024-04-13,Illinois,4,1974.1005327553305,274,0.975
baseline_covid,2024-04-13,Indiana,4,0,105,0.025
baseline_covid,2024-04-13,Indiana,4,80.98848238482387,105,0.25
baseline_covid,2024-04-13,Indiana,4,237,105,0.5
baseline_covid,2024-04-13,Indiana,4,394.6413339133391,105,0.75
baseline_covid,2024-04-13,Indiana,4,868.4356996069957,105,0.975
baseline_covid,2024-04-13,Iowa,4,0,34,0.025
baseline_covid,2024-04-13,Iowa,4,28.346728467284656,34,0.25
baseline_covid,2024-04-13,Iowa,4,96,34,0.5
baseline_covid,2024-04-13,Iowa,4,164.90119901199012,34,0.75
baseline_covid,2024-04-13,Iowa,4,341.44984649846464,34,0.975
baseline_covid,2024-04-13,Kansas,4,0,38,0.025
baseline_covid,2024-04-13,Kansas,4,43.60671856718567,38,0.25
baseline_covid,2024-04-13,Kansas,4,124,38,0.5
baseline_covid,2024-04-13,Kansas,4,203.7367873678737,38,0.75
baseline_covid,2024-04-13,Kansas,4,413.1258182581827,38,0.975
baseline_covid,2024-04-13,Kentucky,4,0,112,0.025
baseline_covid,2024-04-13,Kentucky,4,123.95740707407076,112,0.25
baseline_covid,2024-04-13,Kentucky,4,252,112,0.5
baseline_covid,2024-04-13,Kentucky,4,378.4184816848168,112,0.75
baseline_covid,2024-04-13,Kentucky,4,718.0760155101544,112,0.975
baseline_covid,2024-04-13,Louisiana,4,0,79,0.025
baseline_covid,2024-04-13,Louisiana,4,124.69573695736958,79,0.25
baseline_covid,2024-04-13,Louisiana,4,264,79,0.5
baseline_covid,2024-04-13,Louisiana,4,407.1431689316894,79,0.75
baseline_covid,2024-04-13,Louisiana,4,974.384279842798,79,0.975
baseline_covid,2024-04-13,Maine,4,0,15,0.025
baseline_covid,2024-04-13,Maine,4,0.2808803088030772,15,0.25
baseline_covid,2024-04-13,Maine,4,33,15,0.5
baseline_covid,2024-04-13,Maine,4,66.29358793587934,15,0.75
baseline_covid,2024-04-13,Maine,4,192.6954902049036,15,0.975
baseline_covid,2024-04-13,Maryland,4,0,89,0.025
baseline_covid,2024-04-13,Maryland,4,106.94216692166866,89,0.25
baseline_covid,2024-04-13,Maryland,4,235,89,0.5
baseline_covid,2024-04-13,Maryland,4,368.0773082730825,89,0.75
baseline_covid,2024-04-13,Maryland,4,1125.0816938169382,89,0.975
baseline_covid,2024-04-13,Massachusetts,4,0,159,0.025
baseline_covid,2024-04-13,Massachusetts,4,18.60898108981089,159,0.25
baseline_covid,2024-04-13,Massachusetts,4,203,159,0.5
baseline_covid,2024-04-13,Massachusetts,4,394.0732982329825,159,0.75
baseline_covid,2024-04-13,Massachusetts,4,965.7142018920208,159,0.975
baseline_covid,2024-04-13,Michigan,4,0,205,0.025
baseline_covid,2024-04-13,Michigan,4,273.0682106821069,205,0.25
baseline_covid,2024-04-13,Michigan,4,479,205,0.5
baseline_covid,2024-04-13,Michigan,4,683.8160356603565,205,0.75
baseline_covid,2024-04-13,Michigan,4,1251.8119161191607,205,0.975
baseline_covid,2024-04-13,Minnesota,4,0,87,0.025
baseline_covid,2024-04-13,Minnesota,4,77.20918959189595,87,0.25
baseline_covid,2024-04-13,Minnesota,4,166,87,0.5
baseline_covid,2024-04-13,Minnesota,4,255.1897293972941,87,0.75
baseline_covid,2024-04-13,Minnesota,4,474.7074588245881,87,0.975
baseline_covid,2024-04-13,Mississippi,4,0,37,0.025
baseline_covid,2024-04-13,Mississippi,4,80.10615856158559,37,0.25
baseline_covid,2024-04-13,Mississippi,4,155,37,0.5
baseline_covid,2024-04-13,Mississippi,4,230.2608926089261,37,0.75
baseline_covid,2024-04-13,Mississippi,4,571.1860341103405,37,0.975
baseline_covid,2024-04-13,Missouri,4,0,137,0.025
baseline_covid,2024-04-13,Missouri,4,173.62467124671244,137,0.25
baseline_covid,2024-04-13,Missouri,4,332,137,0.5
baseline_covid,2024-04-13,Missouri,4,491.25471754717546,137,0.75
baseline_covid,2024-04-13,Missouri,4,981.0640498904976,137,0.975
baseline_covid,2024-04-13,Montana,4,0,18,0.025
baseline_covid,2024-04-13,Montana,4,4.590195901959032,18,0.25
baseline_covid,2024-04-13,Montana,4,45,18,0.5
baseline_covid,2024-04-13,Montana,4,86.53824538245382,18,0.75
baseline_covid,2024-04-13,Montana,4,204.32051295512963,18,0.975
baseline_covid,2024-04-13,Nebraska,4,0,34,0.025
baseline_covid,2024-04-13,Nebraska,4,37.64523395233967,34,0.25
baseline_covid,2024-04-13,Nebraska,4,86,34,0.5
baseline_covid,2024-04-13,Nebraska,4,134.808910589106,34,0.75
baseline_covid,2024-04-13,Nebraska,4,238.4533495334954,34,0.975
baseline_covid,2024-04-13,Nevada,4,0,45,0.025
baseline_covid,2024-04-13,Nevada,4,21.349295992959885,45,0.25
baseline_covid,2024-04-13,Nevada,4,94,45,0.5
baseline_covid,2024-04-13,Nevada,4,169.42267922679227,45,0.75
baseline_covid,2024-04-13,Nevada,4,467.0306928069277,45,0.975
baseline_covid,2024-04-13,New Hampshire,4,0,23,0.025
baseline_covid,2024-04-13,New Hampshire,4,11.077550775507753,23,0.25
baseline_covid,2024-04-13,New Hampshire,4,51,23,0.5
baseline_covid,2024-04-13,New Hampshire,4,91.50313503135033,23,0.75
baseline_covid,2024-04-13,New Hampshire,4,182.4653696536965,23,0.975
baseline_covid,2024-04-13,New Jersey,4,0,169,0.025
baseline_covid,2024-04-13,New Jersey,4,166.68661686616863,169,0.25
baseline_covid,2024-04-13,New Jersey,4,412,169,0.5
baseline_covid,2024-04-13,New Jersey,4,664.1018060180602,169,0.75
baseline_covid,2024-04-13,New Jersey,4,2203.849719997193,169,0.975
baseline_covid,2024-04-13,New Mexico,4,0,31,0.025
baseline_covid,2024-04-13,New Mexico,4,24.296075460754626,31,0.25
baseline_covid,2024-04-13,New Mexico,4,70,31,0.5
baseline_covid,2024-04-13,New Mexico,4,116.32845578455786,31,0.75
baseline_covid,2024-04-13,New Mexico,4,243.5329820798203,31,0.975
baseline_covid,2024-04-13,New York,4,0,462,0.025
baseline_covid,2024-04-13,New York,4,267.54434544345463,462,0.25
baseline_covid,2024-04-13,New York,4,767,462,0.5
baseline_covid,2024-04-13,New York,4,1280.2894053940536,462,0.75
baseline_covid,2024-04-13,New York,4,4001.100696506962,462,0.975
baseline_covid,2024-04-13,North Carolina,4,0,216,0.025
baseline_covid,2024-04-13,North Carolina,4,326.1155161551616,216,0.25
baseline_covid,2024-04-13,North Carolina,4,548,216,0.5
baseline_covid,2024-04-13,North Carolina,4,773.2504250042502,216,0.75
baseline_covid,2024-04-13,North Carolina,4,1575.769526445266,216,0.975
baseline_covid,2024-04-13,North Dakota,4,0,24,0.025
baseline_covid,2024-04-13,North Dakota,4,13.540987909879098,24,0.25
baseline_covid,2024-04-13,North Dakota,4,38,24,0.5
baseline_covid,2024-04-13,North Dakota,4,63.02236522365224,24,0.75
baseline_covid,2024-04-13,North Dakota,4,122.16383788837888,24,0.975
baseline_covid,2024-04-13,Ohio,4,0,252,0.025
baseline_covid,2024-04-13,Ohio,4,78.86457614576149,252,0.25
baseline_covid,2024-04-13,Ohio,4,367,252,0.5
baseline_covid,2024-04-13,Ohio,4,667.3909064090656,252,0.75
baseline_covid,2024-04-13,Ohio,4,1904.853085030848,252,0.975
baseline_covid,2024-04-13,Oklahoma,4,0,78,0.025
baseline_covid,2024-04-13,Oklahoma,4,99.02212772127724,78,0.25
baseline_covid,2024-04-13,Oklahoma,4,209,78,0.5
baseline_covid,2024-04-13,Oklahoma,4,323.3008680086801,78,0.75
baseline_covid,2024-04-13,Oklahoma,4,1054.9462769627723,78,0.975
baseline_covid,2024-04-13,Oregon,4,0,71,0.025
baseline_covid,2024-04-13,Oregon,4,56.84732097320973,71,0.25
baseline_covid,2024-04-13,Oregon,4,129,71,0.5
baseline_covid,2024-04-13,Oregon,4,201.4623071230712,71,0.75
baseline_covid,2024-04-13,Oregon,4,355.7209277092768,71,0.975
baseline_covid,2024-04-13,Pennsylvania,4,0,318,0.025
baseline_covid,2024-04-13,Pennsylvania,4,249.68056180561803,318,0.25
baseline_covid,2024-04-13,Pennsylvania,4,522,318,0.5
baseline_covid,2024-04-13,Pennsylvania,4,796.9964899648998,318,0.75
baseline_covid,2024-04-13,Pennsylvania,4,1982.7727882278823,318,0.975
baseline_covid,2024-04-13,Rhode Island,4,0,23,0.025
baseline_covid,2024-04-13,Rhode Island,4,1.7573625736257394,23,0.25
baseline_covid,2024-04-13,Rhode Island,4,33,23,0.5
baseline_covid,2024-04-13,Rhode Island,4,65.07267072670726,23,0.75
baseline_covid,2024-04-13,Rhode Island,4,151.88812563125623,23,0.975
baseline_covid,2024-04-13,South Carolina,4,0,112,0.025
baseline_covid,2024-04-13,South Carolina,4,194.68821688216883,112,0.25
baseline_covid,2024-04-13,South Carolina,4,329,112,0.5
baseline_covid,2024-04-13,South Carolina,4,463.8277482774828,112,0.75
baseline_covid,2024-04-13,South Carolina,4,1090.4008392583935,112,0.975
baseline_covid,2024-04-13,South Dakota,4,0,30,0.025
baseline_covid,2024-04-13,South Dakota,4,2.182034320343096,30,0.25
baseline_covid,2024-04-13,South Dakota,4,35,30,0.5
baseline_covid,2024-04-13,South Dakota,4,69.51127511275112,30,0.75
baseline_covid,2024-04-13,South Dakota,4,163.17563150631486,30,0.975
baseline_covid,2024-04-13,Tennessee,4,0,137,0.025
baseline_covid,2024-04-13,Tennessee,4,253.6630241302413,137,0.25
baseline_covid,2024-04-13,Tennessee,4,404,137,0.5
baseline_covid,2024-04-13,Tennessee,4,556.481082310823,137,0.75
baseline_covid,2024-04-13,Tennessee,4,1113.2890003900022,137,0.975
baseline_covid,2024-04-13,Texas,4,0,594,0.025
baseline_covid,2024-04-13,Texas,4,472.9180666806717,594,0.25
baseline_covid,2024-04-13,Texas,4,1123,594,0.5
baseline_covid,2024-04-13,Texas,4,1794.2327898278986,594,0.75
baseline_covid,2024-04-13,Texas,4,4826.825899508992,594,0.975
baseline_covid,2024-04-13,Utah,4,0,46,0.025
baseline_covid,2024-04-13,Utah,4,51.09894598945992,46,0.25
baseline_covid,2024-04-13,Utah,4,113,46,0.5
baseline_covid,2024-04-13,Utah,4,175.79683546835471,46,0.75
baseline_covid,2024-04-13,Utah,4,396.4636113861132,46,0.975
baseline_covid,2024-04-13,Vermont,4,0,9,0.025
baseline_covid,2024-04-13,Vermont,4,0,9,0.25
baseline_covid,2024-04-13,Vermont,4,18,9,0.5
baseline_covid,2024-04-13,Vermont,4,37.72335223352236,9,0.75
baseline_covid,2024-04-13,Vermont,4,77.12197921979215,9,0.975
baseline_covid,2024-04-13,Virginia,4,0,254,0.025
baseline_covid,2024-04-13,Virginia,4,280.69895948959504,254,0.25
baseline_covid,2024-04-13,Virginia,4,460,254,0.5
baseline_covid,2024-04-13,Virginia,4,641.0241527415279,254,0.75
baseline_covid,2024-04-13,Virginia,4,1355.0854028540264,254,0.975
baseline_covid,2024-04-13,Washington,4,0,102,0.025
baseline_covid,2024-04-13,Washington,4,118.14843898438986,102,0.25
baseline_covid,2024-04-13,Washington,4,228,102,0.5
baseline_covid,2024-04-13,Washington,4,338.33457084570887,102,0.75
baseline_covid,2024-04-13,Washington,4,674.6851598515987,102,0.975
baseline_covid,2024-04-13,West Virginia,4,0,36,0.025
baseline_covid,2024-04-13,West Virginia,4,31.359738597385967,36,0.25
baseline_covid,2024-04-13,West Virginia,4,99,36,0.5
baseline_covid,2024-04-13,West Virginia,4,166.43387183871846,36,0.75
baseline_covid,2024-04-13,West Virginia,4,313.4906994069939,36,0.975
baseline_covid,2024-04-13,Wisconsin,4,0,93,0.025
baseline_covid,2024-04-13,Wisconsin,4,84.01641766417664,93,0.25
baseline_covid,2024-04-13,Wisconsin,4,214,93,0.5
baseline_covid,2024-04-13,Wisconsin,4,348.1946719467195,93,0.75
baseline_covid,2024-04-13,Wisconsin,4,740.9351703517029,93,0.975
baseline_covid,2024-04-13,Wyoming,4,0,11,0.025
baseline_covid,2024-04-13,Wyoming,4,0,11,0.25
baseline_covid,2024-04-13,Wyoming,4,7,11,0.5
baseline_covid,2024-04-13,Wyoming,4,24.437979379793795,11,0.75
baseline_covid,2024-04-13,Wyoming,4,63.6931874318743,11,0.975
baseline_covid,2024-04-13,Puerto Rico,4,0,28,0.025
baseline_covid,2024-04-13,Puerto Rico,4,0,28,0.25
baseline_covid,2024-04-13,Puerto Rico,4,54,28,0.5
baseline_covid,2024-04-13,Puerto Rico,4,118.3261932619326,28,0.75
baseline_covid,2024-04-13,Puerto Rico,4,359.28063530635234,28,0.975
baseline_covid,2024-03-30,Alabama,1,0,186,0.025
baseline_covid,2024-03-30,Alabama,1,179.15774907749076,186,0.25
baseline_covid,2024-03-30,Alabama,1,251,186,0.5
baseline_covid,2024-03-30,Alabama,1,323.3111031110311,186,0.75
baseline_covid,2024-03-30,Alabama,1,875.9104701047006,186,0.975
baseline_covid,2024-03-30,Alaska,1,0,6,0.025
baseline_covid,2024-03-30,Alaska,1,7,6,0.25
baseline_covid,2024-03-30,Alaska,1,17,6,0.5
baseline_covid,2024-03-30,Alaska,1,27,6,0.75
baseline_covid,2024-03-30,Alaska,1,50.75918309183089,6,0.975
baseline_covid,2024-03-30,Arizona,1,0,140,0.025
baseline_covid,2024-03-30,Arizona,1,97.22740227402277,140,0.25
baseline_covid,2024-03-30,Arizona,1,182,140,0.5
baseline_covid,2024-03-30,Arizona,1,268.1287987879879,140,0.75
baseline_covid,2024-03-30,Arizona,1,784.5643003930029,140,0.975
baseline_covid,2024-03-30,Arkansas,1,0,85,0.025
baseline_covid,2024-03-30,Arkansas,1,83,85,0.25
baseline_covid,2024-03-30,Arkansas,1,127,85,0.5
baseline_covid,2024-03-30,Arkansas,1,171.94401944019444,85,0.75
baseline_covid,2024-03-30,Arkansas,1,499.7442841928418,85,0.975
baseline_covid,2024-03-30,California,1,0,836,0.025
baseline_covid,2024-03-30,California,1,698.6487264872651,836,0.25
baseline_covid,2024-03-30,California,1,1051,836,0.5
baseline_covid,2024-03-30,California,1,1407.2852953529534,836,0.75
baseline_covid,2024-03-30,California,1,4026.3201084510906,836,0.975
baseline_covid,2024-03-30,Colorado,1,0,119,0.025
baseline_covid,2024-03-30,Colorado,1,51.03879038790387,119,0.25
baseline_covid,2024-03-30,Colorado,1,111,119,0.5
baseline_covid,2024-03-30,Colorado,1,173,119,0.75
baseline_covid,2024-03-30,Colorado,1,556.4772275222746,119,0.975
baseline_covid,2024-03-30,Connecticut,1,0,63,0.025
baseline_covid,2024-03-30,Connecticut,1,74.78420034200343,63,0.25
baseline_covid,2024-03-30,Connecticut,1,120,63,0.5
baseline_covid,2024-03-30,Connecticut,1,166,63,0.75
baseline_covid,2024-03-30,Connecticut,1,516.1627778777764,63,0.975
baseline_covid,2024-03-30,Delaware,1,0,42,0.025
baseline_covid,2024-03-30,Delaware,1,17.14363393633937,42,0.25
baseline_covid,2024-03-30,Delaware,1,36,42,0.5
baseline_covid,2024-03-30,Delaware,1,55,42,0.75
baseline_covid,2024-03-30,Delaware,1,162.36917544175435,42,0.975
baseline_covid,2024-03-30,District of Columbia,1,0,24,0.025
baseline_covid,2024-03-30,District of Columbia,1,19,24,0.25
baseline_covid,2024-03-30,District of Columbia,1,36,24,0.5
baseline_covid,2024-03-30,District of Columbia,1,53.075098250982506,24,0.75
baseline_covid,2024-03-30,District of Columbia,1,143.25172126721282,24,0.975
baseline_covid,2024-03-30,Florida,1,0,668,0.025
baseline_covid,2024-03-30,Florida,1,576.4147166471664,668,0.25
baseline_covid,2024-03-30,Florida,1,892,668,0.5
baseline_covid,2024-03-30,Florida,1,1211.9146866468664,668,0.75
baseline_covid,2024-03-30,Florida,1,3240.775117001167,668,0.975
baseline_covid,2024-03-30,Georgia,1,0,363,0.025
baseline_covid,2024-03-30,Georgia,1,336.0111901119012,363,0.25
baseline_covid,2024-03-30,Georgia,1,477,363,0.5
baseline_covid,2024-03-30,Georgia,1,618.0449104491045,363,0.75
baseline_covid,2024-03-30,Georgia,1,1460.514330393303,363,0.975
baseline_covid,2024-03-30,Hawaii,1,0,60,0.025
baseline_covid,2024-03-30,Hawaii,1,46,60,0.25
baseline_covid,2024-03-30,Hawaii,1,66,60,0.5
baseline_covid,2024-03-30,Hawaii,1,86,60,0.75
baseline_covid,2024-03-30,Hawaii,1,147.10801008010094,60,0.975
baseline_covid,2024-03-30,Idaho,1,0,33,0.025
baseline_covid,2024-03-30,Idaho,1,32,33,0.25
baseline_covid,2024-03-30,Idaho,1,54,33,0.5
baseline_covid,2024-03-30,Idaho,1,76.2649851498515,33,0.75
baseline_covid,2024-03-30,Idaho,1,172.67399198992015,33,0.975
baseline_covid,2024-03-30,Illinois,1,0,340,0.025
baseline_covid,2024-03-30,Illinois,1,297.0021975219749,340,0.25
baseline_covid,2024-03-30,Illinois,1,435,340,0.5
baseline_covid,2024-03-30,Illinois,1,574.1462814628146,340,0.75
baseline_covid,2024-03-30,Illinois,1,1504.5584345843463,340,0.975
baseline_covid,2024-03-30,Indiana,1,0,143,0.025
baseline_covid,2024-03-30,Indiana,1,114.67185671856716,143,0.25
baseline_covid,2024-03-30,Indiana,1,194,143,0.5
baseline_covid,2024-03-30,Indiana,1,274.4385368853689,143,0.75
baseline_covid,2024-03-30,Indiana,1,666.1023692736906,143,0.975
baseline_covid,2024-03-30,Iowa,1,0,42,0.025
baseline_covid,2024-03-30,Iowa,1,25.82368073680737,42,0.25
baseline_covid,2024-03-30,Iowa,1,61,42,0.5
baseline_covid,2024-03-30,Iowa,1,98,42,0.75
baseline_covid,2024-03-30,Iowa,1,236.9211727117272,42,0.975
baseline_covid,2024-03-30,Kansas,1,0,57,0.025
baseline_covid,2024-03-30,Kansas,1,60.40188401884016,57,0.25
baseline_covid,2024-03-30,Kansas,1,102,57,0.5
baseline_covid,2024-03-30,Kansas,1,143.8562535625356,57,0.75
baseline_covid,2024-03-30,Kansas,1,298.84221342213385,57,0.975
baseline_covid,2024-03-30,Kentucky,1,0,132,0.025
baseline_covid,2024-03-30,Kentucky,1,130.78109531095313,132,0.25
baseline_covid,2024-03-30,Kentucky,1,194,132,0.5
baseline_covid,2024-03-30,Kentucky,1,257.5907584075841,132,0.75
baseline_covid,2024-03-30,Kentucky,1,503.8507770077696,132,0.975
baseline_covid,2024-03-30,Louisiana,1,0,128,0.025
baseline_covid,2024-03-30,Louisiana,1,122.79884798847986,128,0.25
baseline_covid,2024-03-30,Louisiana,1,191,128,0.5
baseline_covid,2024-03-30,Louisiana,1,259.5621306213062,128,0.75
baseline_covid,2024-03-30,Louisiana,1,657.3360686106851,128,0.975
baseline_covid,2024-03-30,Maine,1,0,20,0.025
baseline_covid,2024-03-30,Maine,1,14.601341013410131,20,0.25
baseline_covid,2024-03-30,Maine,1,32,20,0.5
baseline_covid,2024-03-30,Maine,1,50.06864068640686,20,0.75
baseline_covid,2024-03-30,Maine,1,110.2550288002877,20,0.975
baseline_covid,2024-03-30,Maryland,1,0,111,0.025
baseline_covid,2024-03-30,Maryland,1,108.1988419884199,111,0.25
baseline_covid,2024-03-30,Maryland,1,166,111,0.5
baseline_covid,2024-03-30,Maryland,1,224.59078090780903,111,0.75
baseline_covid,2024-03-30,Maryland,1,763.450108001079,111,0.975
baseline_covid,2024-03-30,Massachusetts,1,0,152,0.025
baseline_covid,2024-03-30,Massachusetts,1,113.09620346203462,152,0.25
baseline_covid,2024-03-30,Massachusetts,1,208,152,0.5
baseline_covid,2024-03-30,Massachusetts,1,303.2966954669547,152,0.75
baseline_covid,2024-03-30,Massachusetts,1,771.37815903159,152,0.975
baseline_covid,2024-03-30,Michigan,1,0,265,0.025
baseline_covid,2024-03-30,Michigan,1,304.0215402154021,265,0.25
baseline_covid,2024-03-30,Michigan,1,399,265,0.5
baseline_covid,2024-03-30,Michigan,1,496.1364563645637,265,0.75
baseline_covid,2024-03-30,Michigan,1,974.6479974799744,265,0.975
baseline_covid,2024-03-30,Minnesota,1,0,107,0.025
baseline_covid,2024-03-30,Minnesota,1,79.29921549215493,107,0.25
baseline_covid,2024-03-30,Minnesota,1,129,107,0.5
baseline_covid,2024-03-30,Minnesota,1,179.30549305493065,107,0.75
baseline_covid,2024-03-30,Minnesota,1,335.11243662436607,107,0.975
baseline_covid,2024-03-30,Mississippi,1,0,45,0.025
baseline_covid,2024-03-30,Mississippi,1,51.17519425194252,45,0.25
baseline_covid,2024-03-30,Mississippi,1,85,45,0.5
baseline_covid,2024-03-30,Mississippi,1,119.93755437554375,45,0.75
baseline_covid,2024-03-30,Mississippi,1,400.7184276842766,45,0.975
baseline_covid,2024-03-30,Missouri,1,0,156,0.025
baseline_covid,2024-03-30,Missouri,1,171,156,0.25
baseline_covid,2024-03-30,Missouri,1,248,156,0.5
baseline_covid,2024-03-30,Missouri,1,325.19449944499445,156,0.75
baseline_covid,2024-03-30,Missouri,1,746.1460827108268,156,0.975
baseline_covid,2024-03-30,Montana,1,0,27,0.025
baseline_covid,2024-03-30,Montana,1,3.33654336543367,27,0.25
baseline_covid,2024-03-30,Montana,1,23,27,0.5
baseline_covid,2024-03-30,Montana,1,45.33654336543367,27,0.75
baseline_covid,2024-03-30,Montana,1,136.18111856118526,27,0.975
baseline_covid,2024-03-30,Nebraska,1,0,59,0.025
baseline_covid,2024-03-30,Nebraska,1,58.76128761287613,59,0.25
baseline_covid,2024-03-30,Nebraska,1,87,59,0.5
baseline_covid,2024-03-30,Nebraska,1,115.58229082290822,59,0.75
baseline_covid,2024-03-30,Nebraska,1,187.33268982689825,59,0.975
baseline_covid,2024-03-30,Nevada,1,0,71,0.025
baseline_covid,2024-03-30,Nevada,1,32.10953859538595,71,0.25
baseline_covid,2024-03-30,Nevada,1,68,71,0.5
baseline_covid,2024-03-30,Nevada,1,105.53766537665376,71,0.75
baseline_covid,2024-03-30,Nevada,1,351.08150856508496,71,0.975
baseline_covid,2024-03-30,New Hampshire,1,0,14,0.025
baseline_covid,2024-03-30,New Hampshire,1,14,14,0.25
baseline_covid,2024-03-30,New Hampshire,1,36,14,0.5
baseline_covid,2024-03-30,New Hampshire,1,59.10992109921099,14,0.75
baseline_covid,2024-03-30,New Hampshire,1,122.47107746077504,14,0.975
baseline_covid,2024-03-30,New Jersey,1,0,237,0.025
baseline_covid,2024-03-30,New Jersey,1,227.3104581045812,237,0.25
baseline_covid,2024-03-30,New Jersey,1,343,237,0.5
baseline_covid,2024-03-30,New Jersey,1,459.7235997359974,237,0.75
baseline_covid,2024-03-30,New Jersey,1,1608.1107798577982,237,0.975
baseline_covid,2024-03-30,New Mexico,1,0,53,0.025
baseline_covid,2024-03-30,New Mexico,1,21.321768217682195,53,0.25
baseline_covid,2024-03-30,New Mexico,1,46,53,0.5
baseline_covid,2024-03-30,New Mexico,1,71.28721537215372,53,0.75
baseline_covid,2024-03-30,New Mexico,1,161.4423859238593,53,0.975
baseline_covid,2024-03-30,New York,1,0,504,0.025
baseline_covid,2024-03-30,New York,1,362.99691746917455,504,0.25
baseline_covid,2024-03-30,New York,1,609,504,0.5
baseline_covid,2024-03-30,New York,1,858.9289067890677,504,0.75
baseline_covid,2024-03-30,New York,1,3044.1380838808395,504,0.975
baseline_covid,2024-03-30,North Carolina,1,0,274,0.025
baseline_covid,2024-03-30,North Carolina,1,260.1367413674137,274,0.25
baseline_covid,2024-03-30,North Carolina,1,364,274,0.5
baseline_covid,2024-03-30,North Carolina,1,468.6135211352113,274,0.75
baseline_covid,2024-03-30,North Carolina,1,1124.2615178651788,274,0.975
baseline_covid,2024-03-30,North Dakota,1,0,18,0.025
baseline_covid,2024-03-30,North Dakota,1,16.657674076740776,18,0.25
baseline_covid,2024-03-30,North Dakota,1,30,18,0.5
baseline_covid,2024-03-30,North Dakota,1,43.847110971109714,18,0.75
baseline_covid,2024-03-30,North Dakota,1,88.79432094320967,18,0.975
baseline_covid,2024-03-30,Ohio,1,0,249,0.025
baseline_covid,2024-03-30,Ohio,1,248.6516140161401,249,0.25
baseline_covid,2024-03-30,Ohio,1,388,249,0.5
baseline_covid,2024-03-30,Ohio,1,528.650421504215,249,0.75
baseline_covid,2024-03-30,Ohio,1,1542.149172741725,249,0.975
baseline_covid,2024-03-30,Oklahoma,1,0,111,0.025
baseline_covid,2024-03-30,Oklahoma,1,127.66468664686649,111,0.25
baseline_covid,2024-03-30,Oklahoma,1,176,111,0.5
baseline_covid,2024-03-30,Oklahoma,1,224.95436954369544,111,0.75
baseline_covid,2024-03-30,Oklahoma,1,827.364673896738,111,0.975
baseline_covid,2024-03-30,Oregon,1,0,71,0.025
baseline_covid,2024-03-30,Oregon,1,99.25480754807548,71,0.25
baseline_covid,2024-03-30,Oregon,1,141,71,0.5
baseline_covid,2024-03-30,Oregon,1,182.32263072630727,71,0.75
baseline_covid,2024-03-30,Oregon,1,292.97133321333195,71,0.975
baseline_covid,2024-03-30,Pennsylvania,1,0,333,0.025
baseline_covid,2024-03-30,Pennsylvania,1,277.3270032700326,333,0.25
baseline_covid,2024-03-30,Pennsylvania,1,411,333,0.5
baseline_covid,2024-03-30,Pennsylvania,1,545.5384453844538,333,0.75
baseline_covid,2024-03-30,Pennsylvania,1,1570.7732202322022,333,0.975
baseline_covid,2024-03-30,Rhode Island,1,0,19,0.025
baseline_covid,2024-03-30,Rhode Island,1,7,19,0.25
baseline_covid,2024-03-30,Rhode Island,1,22,19,0.5
baseline_covid,2024-03-30,Rhode Island,1,39,19,0.75
baseline_covid,2024-03-30,Rhode Island,1,110.00669831698316,19,0.975
baseline_covid,2024-03-30,South Carolina,1,0,179,0.025
baseline_covid,2024-03-30,South Carolina,1,174.8549410494105,179,0.25
baseline_covid,2024-03-30,South Carolina,1,238,179,0.5
baseline_covid,2024-03-30,South Carolina,1,300.8170131701317,179,0.75
baseline_covid,2024-03-30,South Carolina,1,803.9712612126116,179,0.975
baseline_covid,2024-03-30,South Dakota,1,0,20,0.025
baseline_covid,2024-03-30,South Dakota,1,5.902034020340196,20,0.25
baseline_covid,2024-03-30,South Dakota,1,22,20,0.5
baseline_covid,2024-03-30,South Dakota,1,39.9020340203402,20,0.75
baseline_covid,2024-03-30,South Dakota,1,110.14790297902977,20,0.975
baseline_covid,2024-03-30,Tennessee,1,0,205,0.025
baseline_covid,2024-03-30,Tennessee,1,221.00765757657575,205,0.25
